model,family,iv_channel,adjacency,estimation,test_mse,test_qlike,mse_ratio_vs_har,qlike_ratio_vs_har,mse_ratio_vs_har_iv,qlike_ratio_vs_har_iv
GHAR+IV,GHAR,real,Rolling GLASSO,MSE,5.087274551391602,0.004015278536826372,1.020013855407749,0.9996691244283441,0.9949245622557343,0.9994669274808099
HAR,HAR,none,Identity,MSE,4.987456321716309,0.0040166075341403484,1.0,1.0,0.975402987891782,0.9997977361282916
HAR+IV,HAR,real,Identity,MSE,5.113226413726807,0.0040174201130867004,1.025217281896359,1.0002023047906585,1.0,1.0
GHAR,GHAR,none,Rolling GLASSO,MSE,4.971018314361572,0.004019756801426411,0.9967041300626208,1.0007840614895267,0.9721881865071598,1.0005816390305058
GNNHAR1L,GNNHAR,none,Rolling GLASSO,MSE,78.48887634277344,0.05226397141814232,15.737255883528912,13.011968676030499,15.350166410011626,13.009336824867537
GNNHAR1L-IV,GNNHAR,real,Rolling GLASSO,MSE,93.03623962402344,0.05711578205227852,18.654045995135117,14.219906118983737,18.195212199925525,14.217029945716781
