GHAR_M,GHAR_M_IV,GHAR_Q,GHAR_Q_IV,GNNHAR1L_M,GNNHAR1L_M_IV,GNNHAR1L_Q,GNNHAR1L_Q_IV,GNNHAR2L_M,GNNHAR2L_M_IV,GNNHAR2L_Q,GNNHAR2L_Q_IV,GNNHAR3L_M,GNNHAR3L_M_IV,GNNHAR3L_Q,GNNHAR3L_Q_IV,GNNHAR4L_M,GNNHAR4L_M_IV,GNNHAR4L_Q,GNNHAR4L_Q_IV,GNNHAR5L_M,GNNHAR5L_M_IV,GNNHAR5L_Q,GNNHAR5L_Q_IV,HAR_M,HAR_M_IV,HAR_Q,HAR_Q_IV
0.0053042173,0.008864061,0.0028725504,0.0061624367,0.005393227,0.006561009,0.00285422,0.0050124605,0.0050123334,0.0064068716,0.0028644681,0.0063775857,0.0050567985,0.00633715,0.0028149844,0.005648001,0.0059027714,0.004596484,0.0032448887,0.005587002,0.0047741015,0.004412333,0.003013166,0.0071439347,0.00461003,0.00580678,0.0025434375,0.0042329906
0.005507215,0.010699535,0.0038671813,0.0077457586,0.0051573515,0.007064398,0.003881653,0.006569898,0.004752159,0.007260271,0.0038098334,0.007923929,0.0052197296,0.006686131,0.004076914,0.007434801,0.0060094753,0.004949669,0.0041059335,0.006794242,0.0050376216,0.006192875,0.004195988,0.008507729,0.0051161805,0.008276601,0.003478233,0.0063725472
0.033689704,0.04058283,0.03300564,0.036864582,0.031644985,0.0351077,0.033004425,0.03531064,0.03246792,0.029848166,0.032775767,0.035866935,0.031246403,0.030944824,0.033461582,0.035409015,0.03287008,0.029173374,0.033264097,0.034636006,0.030824054,0.03233807,0.03349157,0.03630602,0.031951446,0.036649715,0.0313548,0.03472854
0.0042525767,0.011662857,0.0026632866,0.0068997145,0.0037225287,0.0061188815,0.0027366995,0.0060754498,0.003173693,0.0051937383,0.002553757,0.006604179,0.0037412683,0.003967627,0.0029207906,0.0058764536,0.0045236987,0.0035477679,0.0026105046,0.0058006286,0.003552858,0.0036397257,0.0029092273,0.0070337933,0.004015267,0.007985596,0.002095441,0.006039019
0.0034627835,0.009044298,0.0023391803,0.0039909957,0.0039099175,0.0045341174,0.0023661812,0.0040019155,0.0036639213,0.0043361066,0.002240026,0.003434503,0.004358359,0.0072926837,0.0025033674,0.0036556998,0.0047041895,0.0046729445,0.0024473348,0.0028054754,0.005646956,0.003979067,0.002559344,0.003475674,0.00366803,0.006467601,0.0023075065,0.0044865967
0.02162147,0.0267609,0.021701645,0.023371296,0.021840211,0.026283639,0.021665752,0.023422377,0.021254305,0.024546325,0.021693142,0.02303614,0.02227697,0.031244934,0.021459762,0.023208002,0.022106605,0.027894476,0.021563845,0.023508886,0.022603564,0.024657838,0.02151051,0.023255372,0.02185452,0.024664816,0.022212856,0.022924816
0.01606369,0.008806797,0.015213502,0.0090348,0.015451523,0.0071243686,0.014976922,0.008766874,0.014327172,0.009687519,0.0154578965,0.010041272,0.015761575,0.01273491,0.015142346,0.009876672,0.015257601,0.011756508,0.015555541,0.010680171,0.015199316,0.009399533,0.014951984,0.010100226,0.016742237,0.00887469,0.015456685,0.009877479
0.020231573,0.029301664,0.016830973,0.019365171,0.021916183,0.026356641,0.016905356,0.018996088,0.025071422,0.02282284,0.017548947,0.02118018,0.023176424,0.01674136,0.017148102,0.021992195,0.023963602,0.014869702,0.017099738,0.01799469,0.025640102,0.01668535,0.017392436,0.019149058,0.019007282,0.025250299,0.016204333,0.021490939
0.049372386,0.05219784,0.057219543,0.05017164,0.043451324,0.055749346,0.05639994,0.046985447,0.03722606,0.049563564,0.05401379,0.044691987,0.041839056,0.060869914,0.054741167,0.044899173,0.03980157,0.08569458,0.056456286,0.05191171,0.037003007,0.059835758,0.054069202,0.047824804,0.052674107,0.05480258,0.060291238,0.046738923
0.0038343747,0.009278604,0.0027318238,0.005150064,0.004734997,0.007633026,0.0027816058,0.006078446,0.005646968,0.008597763,0.002556026,0.005652857,0.0050003887,0.00655334,0.0026823601,0.0061357976,0.005411355,0.007945124,0.0025293112,0.0047476054,0.0064558308,0.0061718584,0.0026441892,0.0054494264,0.0034180046,0.008423356,0.002704239,0.0053195
0.0050362786,0.008777571,0.0049278694,0.00594937,0.0055385707,0.006505096,0.0049420437,0.006802992,0.0054507055,0.007707115,0.0043181735,0.006188965,0.005375282,0.0069693564,0.004618609,0.0064147194,0.005616955,0.008716464,0.0044058166,0.0057600657,0.00629162,0.0068268776,0.0043745995,0.006275447,0.004692467,0.008164334,0.004661389,0.0059059937
0.009215418,0.015872138,0.008483163,0.010086119,0.009832287,0.013196071,0.008506382,0.010461871,0.009848495,0.01278915,0.008121236,0.010881273,0.009798141,0.010470879,0.008321786,0.010965892,0.010154554,0.011324406,0.008174714,0.009680073,0.010965407,0.010455565,0.008186829,0.010363444,0.008909786,0.014321839,0.008232618,0.010714117
0.017944185,0.020430187,0.016258216,0.017355327,0.018902568,0.018801916,0.016333377,0.017793322,0.019249892,0.019359171,0.015941778,0.017539091,0.019071324,0.017561544,0.01633211,0.018418316,0.019695759,0.017932348,0.016006252,0.0164977,0.021003254,0.018254312,0.016247105,0.017524807,0.017591441,0.019956402,0.01604716,0.017395545
0.027137935,0.02568334,0.02870775,0.025913425,0.028923217,0.030934671,0.028731875,0.027094904,0.03203752,0.030397903,0.028828435,0.027702808,0.027359327,0.04030966,0.028315822,0.02635798,0.026271837,0.025446082,0.027573617,0.028151372,0.026431743,0.02668534,0.027663613,0.02702992,0.025516002,0.026133733,0.02790449,0.025857547
0.0057649137,0.0065009715,0.004322676,0.0055817324,0.006462681,0.0068362155,0.0043719173,0.0060624005,0.0036750159,0.00393852,0.0033929786,0.0042990604,0.0052927136,0.006118079,0.0041825254,0.0052986187,0.004996836,0.005807221,0.0039448184,0.003934622,0.0061236937,0.004768566,0.00415351,0.0048619825,0.005638099,0.006904928,0.0038045724,0.005452049
0.028041082,0.025920788,0.02797573,0.027019842,0.028511453,0.030041877,0.027894203,0.027698863,0.027332667,0.025938384,0.027830005,0.027540715,0.028101048,0.029210584,0.027854288,0.027435195,0.027751807,0.02541966,0.027664956,0.027581882,0.028120104,0.026000643,0.02750254,0.027486097,0.027572004,0.02609216,0.02721845,0.026746666
0.008856328,0.010993191,0.008951052,0.010719776,0.009097818,0.012292492,0.008902141,0.011916748,0.010146423,0.012088855,0.009001863,0.011627642,0.009575109,0.012370721,0.009150513,0.011208343,0.009627616,0.013350236,0.009201828,0.011424168,0.010242971,0.011834765,0.009068497,0.011806751,0.009091321,0.012759824,0.009194886,0.011203023
0.003631246,0.0043919287,0.0031628727,0.00499504,0.003997787,0.005058853,0.0031506817,0.0055598062,0.0063862484,0.0045654653,0.003068789,0.004898004,0.004386874,0.006459216,0.0028643608,0.005102543,0.0045243544,0.0075897058,0.0029401542,0.004798615,0.005145653,0.0046138884,0.0029709975,0.004906352,0.002964274,0.005679091,0.002960205,0.0050727725
0.0030733307,0.004208195,0.001993704,0.0033353448,0.0039454577,0.004192062,0.002080075,0.0036672116,0.0046607256,0.004483847,0.0021591822,0.003933442,0.0037585457,0.00714523,0.0020382286,0.0028559207,0.0038206775,0.010142426,0.002034676,0.0033393344,0.0043522874,0.0043327888,0.0021336356,0.003194038,0.0027631244,0.00666126,0.0021254302,0.0044329683
0.028410768,0.024717359,0.029097084,0.025861578,0.02758572,0.025976257,0.028881084,0.025735458,0.027398236,0.023708718,0.029203316,0.026284201,0.027789386,0.023005994,0.029039958,0.027177768,0.027616333,0.023270579,0.029240318,0.026624437,0.02733814,0.026798105,0.028765941,0.026580747,0.028416542,0.024647944,0.028527355,0.025420407
0.015354943,0.012784132,0.01566184,0.013555018,0.015833795,0.014080337,0.015643168,0.013923375,0.015848521,0.013035234,0.015252459,0.013094783,0.0152151305,0.011773741,0.015563572,0.014484628,0.015098794,0.013287215,0.015322113,0.013439206,0.015472277,0.015593163,0.015207541,0.013843783,0.015295152,0.012864693,0.015575314,0.012987578
0.04773198,0.04480707,0.048559293,0.04529252,0.048243772,0.043977287,0.048649088,0.045091454,0.05047851,0.045432236,0.04828044,0.045262612,0.048791133,0.045234084,0.048783835,0.04556446,0.04914324,0.049886506,0.048406307,0.045371164,0.05039958,0.045280036,0.048739977,0.045341052,0.048090953,0.04587771,0.04897279,0.046632733
0.016717711,0.01477853,0.010879779,0.010314929,0.009696082,0.014594289,0.009888558,0.008228064,0.009086287,0.0074598035,0.012625722,0.0071010073,0.010215747,0.010371498,0.008890915,0.010404305,0.010050491,0.007981817,0.012005282,0.009627148,0.006981158,0.009642387,0.010029081,0.008605178,0.015015153,0.015308563,0.010068746,0.00871878
0.0055525224,0.0052286386,0.004289476,0.0042434214,0.0065101227,0.0059417286,0.004385161,0.0047475975,0.0078915,0.006260431,0.0041337055,0.0051721334,0.0064271213,0.00605429,0.0044000624,0.0048566065,0.0066716275,0.009243115,0.004193775,0.004772572,0.0073226136,0.005896636,0.0042306143,0.005072395,0.006036516,0.007056224,0.004249533,0.005517586
0.043527357,0.054554977,0.04010607,0.043167107,0.047029022,0.05276891,0.040058527,0.041298296,0.045214884,0.036860917,0.042424373,0.03681137,0.044586305,0.04021349,0.041297138,0.038431954,0.043389738,0.04042159,0.042575132,0.037725803,0.043314174,0.04156715,0.04118194,0.03733504,0.045033745,0.04123385,0.04178182,0.03560841
0.0037099044,0.004112518,0.0031026283,0.0037178716,0.004649321,0.004137488,0.0031489532,0.0041915653,0.0063076415,0.0038434626,0.0029344836,0.003912918,0.004470301,0.0038979887,0.0030979672,0.003774643,0.004761561,0.0059491834,0.0028993885,0.0035803358,0.0052054483,0.003773443,0.002898868,0.0038840652,0.0031395515,0.0042963466,0.0027616343,0.0037724217
0.0024795611,0.0029038787,0.0017923634,0.0025252462,0.004236317,0.0034940878,0.0017522017,0.003024912,0.0028581023,0.0031796137,0.0017373165,0.0023953358,0.0031509956,0.003991612,0.0015898903,0.002679646,0.0028473139,0.0037889162,0.0019156098,0.0030791282,0.0029245655,0.0036574283,0.001471595,0.002867504,0.001702706,0.0039865454,0.0010742346,0.0032342554
0.009402275,0.009910082,0.00902795,0.009444391,0.011060885,0.008779029,0.009096539,0.009502311,0.009880737,0.009363282,0.008882793,0.009292269,0.010021755,0.011229583,0.0091127,0.009034511,0.009784809,0.010209422,0.00946455,0.0101286685,0.009553536,0.011524749,0.0089684725,0.009962952,0.008533767,0.012035783,0.008110532,0.011141554
0.008470122,0.011845482,0.009565779,0.009135937,0.008405531,0.011840682,0.009890039,0.009038711,0.010256282,0.011462951,0.009886908,0.009821252,0.00863144,0.010879883,0.010494511,0.009463445,0.009970141,0.011950461,0.010623813,0.010018675,0.009569478,0.01129028,0.010182675,0.009337652,0.008669531,0.01166441,0.010122796,0.009708639
0.0028633156,0.0023369829,0.002478834,0.0021667718,0.0028874637,0.0026034594,0.0025348028,0.0021102706,0.0027594487,0.0021697402,0.002388366,0.001944526,0.0028107285,0.002206397,0.0026772579,0.002035471,0.002735142,0.00270648,0.0025225957,0.0019185265,0.0026502372,0.002903394,0.0025788783,0.0020912609,0.0029519994,0.0033800006,0.0023970762,0.0026954731
0.050837204,0.040584013,0.051638268,0.04086246,0.051721886,0.042152904,0.051336296,0.04081649,0.052883755,0.040552784,0.05275359,0.041732803,0.051800262,0.040363975,0.050662555,0.04054979,0.052253935,0.03903108,0.051655326,0.0416463,0.05237674,0.036131516,0.05158307,0.039983187,0.05084293,0.036017127,0.05347397,0.03836416
0.0029402056,0.0034413736,0.0041014752,0.0033200106,0.0041207075,0.003946046,0.004286778,0.003927485,0.003724146,0.004274714,0.004227193,0.0039761662,0.0038170696,0.0039907494,0.0044214767,0.0043023983,0.0035740456,0.004220704,0.004648872,0.0038420518,0.0037410418,0.0047350843,0.0043718577,0.0041104197,0.0029537599,0.0034028292,0.00416069,0.0038235188
0.014736112,0.015851518,0.016357994,0.01589319,0.016700096,0.016484559,0.01650339,0.01700226,0.016074844,0.0154338125,0.016709944,0.016324352,0.016151428,0.016063455,0.016743053,0.01735229,0.015593199,0.014961835,0.017419983,0.016169012,0.015886327,0.01798662,0.016516523,0.017012576,0.01422904,0.015988378,0.015693795,0.016772263
0.017708667,0.016953778,0.018146213,0.018273938,0.017016541,0.018620841,0.01828037,0.018708639,0.017248532,0.018492699,0.01832432,0.017728198,0.017634662,0.01699336,0.018932931,0.017751487,0.017912718,0.01794639,0.0182843,0.017768927,0.017847959,0.01598187,0.01937894,0.017327817,0.019280624,0.0149374725,0.020600192,0.01622037
0.0060483613,0.007972761,0.006335179,0.0070391377,0.0069447556,0.006855019,0.006338477,0.007329861,0.006590104,0.00675145,0.006448543,0.007334447,0.006591682,0.0073177856,0.00629795,0.00787189,0.0061997413,0.0062904316,0.006817206,0.007361412,0.0061992365,0.008541079,0.0061704596,0.007907736,0.0056560757,0.008129192,0.005562834,0.0080829505
0.06472742,0.047051378,0.066032425,0.04644041,0.0636212,0.048088323,0.06656923,0.046041198,0.06689215,0.053202752,0.0671487,0.048165243,0.065545134,0.052077774,0.06700198,0.046924192,0.06647931,0.055142965,0.06646295,0.047384325,0.06748504,0.048388757,0.06702022,0.046022292,0.066244364,0.0496641,0.06930702,0.04749336
0.004417666,0.0042387205,0.0046521467,0.004649349,0.0044609467,0.005403205,0.004667056,0.005048267,0.004181286,0.0062500634,0.0044761063,0.0049848557,0.003966848,0.0059563597,0.0044875303,0.0049788672,0.004083971,0.0063367286,0.0045514107,0.004978136,0.0040293853,0.0049233437,0.0043150824,0.004824841,0.0041216654,0.004879018,0.004152199,0.0045455736
0.02839477,0.026793564,0.030087555,0.02687008,0.029105624,0.026765304,0.030157741,0.026999582,0.02839756,0.028463745,0.02987828,0.027340595,0.028678656,0.027259441,0.030043462,0.027764054,0.02822357,0.02743032,0.030257154,0.027318228,0.028493036,0.027999815,0.029995676,0.027203333,0.028011704,0.027740506,0.029832792,0.027409721
0.0034154812,0.00325828,0.0045656245,0.002875956,0.0037155985,0.0038050571,0.004801182,0.0030381123,0.003627487,0.007201167,0.0044477303,0.003278625,0.0035686812,0.006298379,0.004910974,0.0031264701,0.0036376794,0.0068729995,0.004969124,0.0030383468,0.0036590497,0.0028996586,0.0047610956,0.0030962904,0.0035019477,0.0030712248,0.004396053,0.003016754
0.0020623526,0.0018162887,0.0025979003,0.0014902274,0.002373723,0.001973319,0.002709341,0.001575462,0.0021153728,0.0042868257,0.0025247852,0.0016728162,0.0020641407,0.0032680433,0.0026909828,0.0017151554,0.0018505454,0.0038085182,0.0027718742,0.0016013781,0.0018488605,0.0016380588,0.0025018493,0.0016652067,0.0020270308,0.0017415563,0.0021336994,0.0015716235
0.020608954,0.02047605,0.019531596,0.018570228,0.020809667,0.02018263,0.01953326,0.018089827,0.020937927,0.022922996,0.01975133,0.017958725,0.02091372,0.022316134,0.019547006,0.018014733,0.020837689,0.022758551,0.019618655,0.018055102,0.020605708,0.018609054,0.019626772,0.017872544,0.02112443,0.019166645,0.01977305,0.018107068
0.018295221,0.02072193,0.018172832,0.018681888,0.018176671,0.021461157,0.018175777,0.018337138,0.01828926,0.023884868,0.018207466,0.018554417,0.01799636,0.022682087,0.018095188,0.018361112,0.018190725,0.023213355,0.018244477,0.018454853,0.017968964,0.019356959,0.018226553,0.018283907,0.018494729,0.020174574,0.018415205,0.018250879
0.034247417,0.035349976,0.027987463,0.032616932,0.03283878,0.03578141,0.027699947,0.031321153,0.032762446,0.034099445,0.02781192,0.030713296,0.032679357,0.035798106,0.027558438,0.030212557,0.033446487,0.035833098,0.027281817,0.031037927,0.032383308,0.0312271,0.027615389,0.030640041,0.034515265,0.03387485,0.02788841,0.030379172
0.008843641,0.0068678698,0.0093203625,0.007126725,0.009942607,0.0075776973,0.009281623,0.007320376,0.00934141,0.007174301,0.009470745,0.0072235344,0.008982476,0.0073702694,0.008671709,0.0073390803,0.008497604,0.0069461106,0.009367871,0.007297496,0.008435973,0.0072235027,0.008551021,0.0072506745,0.008128552,0.0068209725,0.008365889,0.007274596
0.009520745,0.01007998,0.009514439,0.009322826,0.009530378,0.011277846,0.009430464,0.00942262,0.010296976,0.011668789,0.010378392,0.009376498,0.009970534,0.010314131,0.009672256,0.009081269,0.0096967975,0.010516079,0.010149455,0.009157761,0.009760793,0.009765355,0.009675384,0.009082603,0.009895679,0.010358819,0.009586045,0.009416266
0.006331555,0.0066152574,0.006817134,0.0062749307,0.0063920976,0.0069579957,0.00676951,0.006407956,0.006443846,0.0074436623,0.0070343018,0.006259179,0.006509006,0.007493488,0.006662035,0.0064233937,0.0061588646,0.007099378,0.0070031444,0.0062059085,0.0061620316,0.006019958,0.006633715,0.0062173805,0.0062994836,0.006314512,0.0065665324,0.0062031704
0.00892903,0.010865394,0.008336774,0.009207646,0.00913465,0.011952777,0.00828315,0.008849422,0.008887943,0.013128598,0.008390009,0.008939643,0.00886265,0.013807479,0.008449149,0.008728532,0.00907954,0.012928966,0.008258557,0.008525916,0.009068298,0.008767819,0.008425907,0.008601955,0.009031054,0.009623114,0.008333913,0.008489029
0.0060234903,0.006198402,0.006463762,0.0058709304,0.0067129135,0.006893619,0.006418089,0.0060803094,0.006374693,0.0073645115,0.0065920907,0.006239359,0.006340643,0.0073257405,0.0062981406,0.0062720496,0.005838688,0.0069895824,0.0066697556,0.0062093297,0.0061191795,0.006749133,0.0060937325,0.006271271,0.0056260508,0.006561565,0.0057538627,0.006357535
0.006380407,0.008026509,0.005523332,0.0058565377,0.006532224,0.008282642,0.005532698,0.0056967936,0.0068466347,0.00969189,0.005944089,0.0060868305,0.006841572,0.010098664,0.006001369,0.005643948,0.006755976,0.009696356,0.006006702,0.0056700907,0.006659464,0.008500322,0.006054596,0.0057927133,0.0066716513,0.0071111876,0.005879553,0.0059269667
0.027411068,0.03166602,0.02838128,0.029058611,0.027458902,0.031278484,0.028396642,0.028666819,0.0271074,0.03256052,0.027352162,0.029070605,0.026650941,0.031867072,0.027592767,0.028004086,0.027279342,0.030116042,0.027603794,0.027422586,0.027517676,0.031247644,0.02785927,0.027574051,0.02770807,0.028796764,0.028907117,0.02796442
0.0064537763,0.008215924,0.005632055,0.006105061,0.00649275,0.009222555,0.005637141,0.0061715124,0.006551874,0.010986312,0.005605241,0.0064933817,0.0067417743,0.010487446,0.0056900103,0.0061419606,0.0062657674,0.010730493,0.005561705,0.006417207,0.0060474556,0.009443259,0.005513219,0.006115937,0.0061021647,0.008387764,0.0051864507,0.006333538
0.022224009,0.024334034,0.022540998,0.022354206,0.022333372,0.02422853,0.022522314,0.022471964,0.022338187,0.02621982,0.022428568,0.022515882,0.02228767,0.026234047,0.02228388,0.022525331,0.022071915,0.025471723,0.02230301,0.022496697,0.02181815,0.024228072,0.022331718,0.02243488,0.022094246,0.02385204,0.022803552,0.022384962
0.0019204895,0.002110696,0.0020594518,0.002011033,0.001982542,0.00233049,0.002052454,0.0020236294,0.001555264,0.0027760149,0.0019960562,0.0018306811,0.001869146,0.0029786031,0.0020002364,0.0020372907,0.0017317137,0.0029239336,0.0020711024,0.0020926993,0.0019705414,0.0021247705,0.00199157,0.0022877096,0.0019279043,0.0019837737,0.0018885295,0.0019700606
0.009055368,0.008950051,0.008776633,0.008628456,0.0089914715,0.00968105,0.008752199,0.008708349,0.008519733,0.009686216,0.008457732,0.008328387,0.009028021,0.009708027,0.008628261,0.008677551,0.008800617,0.01002649,0.008623306,0.008729517,0.00939101,0.009203287,0.008517027,0.00889806,0.00917869,0.00901618,0.008270848,0.008551848
0.007997711,0.0071636797,0.008810695,0.008103935,0.0077772895,0.007030253,0.008770843,0.008239576,0.007222295,0.007164204,0.008458288,0.007917523,0.007862449,0.007022174,0.0085503105,0.00845348,0.0077452143,0.0070418995,0.008626957,0.008336731,0.008983989,0.007011342,0.00846779,0.008815276,0.00833224,0.007557384,0.008372489,0.008339977
0.03057284,0.023383157,0.029428149,0.022600742,0.0307961,0.023405937,0.029450638,0.02249223,0.031911913,0.023190768,0.029884819,0.022822397,0.030992238,0.024634222,0.02968713,0.022541301,0.031363774,0.02434367,0.029765476,0.022608329,0.030546911,0.023003059,0.029727701,0.022572322,0.030702341,0.022780608,0.029626615,0.023333192
0.017842468,0.012431991,0.017868364,0.015726857,0.018276902,0.013327325,0.0178243,0.015694726,0.01863257,0.01250209,0.017955124,0.015368843,0.018479483,0.012788375,0.017294407,0.01545378,0.017766612,0.012516467,0.01719724,0.016942294,0.018278789,0.013362248,0.017051231,0.015196415,0.016859282,0.01335762,0.016843554,0.015068539
0.002271692,0.0015167753,0.0022759875,0.0014445225,0.0022145987,0.0009790381,0.002228594,0.0013475497,0.002522413,0.0011985699,0.0022541722,0.0011064609,0.0024985352,0.0026972136,0.002109595,0.001342853,0.002163557,0.0018705765,0.0020309368,0.0017866015,0.0037803452,0.00096858345,0.0018498779,0.0012128513,0.0024626255,0.0010795355,0.0017479818,0.0012435477
0.006052204,0.0032176774,0.0068220454,0.005750799,0.005755536,0.0035376668,0.00675805,0.005602153,0.0053959014,0.0033509096,0.0064623714,0.004889091,0.005948448,0.00440044,0.0063931784,0.0055704275,0.005253633,0.0035713552,0.0062681795,0.006005144,0.008597954,0.0037143468,0.0060064513,0.0054112794,0.0062192003,0.0036428294,0.0059016068,0.005357198
0.008082847,0.008018132,0.008551081,0.007606999,0.0080952365,0.007810958,0.008502468,0.007592444,0.008023878,0.008323463,0.008401462,0.007412354,0.008155386,0.012109196,0.00830156,0.0076865396,0.0078732725,0.009678316,0.008223402,0.007869486,0.009773028,0.0073987166,0.00812811,0.007615173,0.008293752,0.0071278135,0.008296136,0.0074644047
0.005177653,0.005992075,0.005582984,0.006114618,0.004920244,0.0063492698,0.0055312873,0.0062728566,0.0047736326,0.0060841483,0.0053270776,0.0060296296,0.004965067,0.0074138246,0.005274574,0.006294437,0.0046404046,0.0060275635,0.005187265,0.006378885,0.0060964026,0.0055687823,0.0049328445,0.006680409,0.005466477,0.005405732,0.00496943,0.0059728823
0.0020890753,0.0024401268,0.0024031082,0.0026230891,0.0018966038,0.0026345293,0.002329723,0.0031457185,0.0018693368,0.0032395322,0.002001393,0.0036078254,0.0015636444,0.0025135914,0.002094559,0.0032271545,0.0012991906,0.00244687,0.0019578855,0.0029848495,0.0022106408,0.0023760002,0.0016025623,0.003549067,0.0028313994,0.0027038017,0.0019832293,0.0032236974
0.0050604027,0.0040662684,0.0051088054,0.0041516223,0.004795404,0.0039754827,0.005033044,0.004656776,0.004894964,0.0053103925,0.004602647,0.00541749,0.0044915555,0.004392461,0.004759757,0.004885129,0.0040958566,0.0040353932,0.0045241993,0.005193464,0.011772732,0.0038908203,0.0041514477,0.005021687,0.0058405795,0.004803471,0.004595379,0.0050866366
0.021713054,0.020779729,0.021125397,0.020637793,0.02188753,0.021707248,0.021097962,0.021062816,0.021960938,0.021988858,0.020838317,0.021238713,0.021844573,0.022147357,0.02078015,0.02135822,0.022071656,0.021955037,0.020704834,0.021376789,0.034933858,0.022794822,0.020549048,0.021077927,0.02187283,0.02201176,0.020590154,0.021149103
0.020429118,0.024459373,0.02153052,0.024080245,0.020594625,0.025484482,0.021559691,0.02397478,0.021175237,0.025648125,0.021658158,0.024680804,0.021280622,0.024457896,0.021672312,0.023909478,0.02348876,0.025438495,0.021940835,0.02424266,0.04618514,0.029585617,0.022576164,0.024565883,0.020612188,0.025553139,0.022113184,0.02411106
0.0077058394,0.0052960673,0.0070254803,0.005596685,0.008653101,0.005924197,0.0070790094,0.0055167,0.008287521,0.0059049726,0.007183508,0.005601613,0.008166397,0.005828575,0.00723689,0.0055398582,0.00999225,0.005920299,0.0075737955,0.005523904,0.019746125,0.009739757,0.008115164,0.0056361835,0.007367428,0.005379136,0.0074589727,0.0054064593
0.010280653,0.008590658,0.009039828,0.007984849,0.010691567,0.007984444,0.0090492405,0.00811032,0.010061741,0.009612592,0.0087815765,0.008022694,0.010270703,0.0089068655,0.008949041,0.008488452,0.010499477,0.008255009,0.008855808,0.008163333,0.014630488,0.009687229,0.009014193,0.007980764,0.010181137,0.008344773,0.008776327,0.008086622
0.017263727,0.01932967,0.016943013,0.018286455,0.017333066,0.01966921,0.016969375,0.018403172,0.01644219,0.022476235,0.016803531,0.017813953,0.01722949,0.02118369,0.017076612,0.018212318,0.016988242,0.020642264,0.01679146,0.018087689,0.018596562,0.020735042,0.017287092,0.017920084,0.016491203,0.018800283,0.016983382,0.017899577
0.019267619,0.023130322,0.01716094,0.019202443,0.01962022,0.021918813,0.017111,0.019297155,0.019975726,0.027187483,0.017201403,0.017774992,0.020772608,0.026791839,0.017183522,0.019765655,0.018951269,0.029155027,0.016649162,0.018617917,0.018905496,0.019667728,0.01669834,0.01806912,0.018971443,0.021062981,0.016608575,0.018587105
0.025675206,0.025697041,0.024302308,0.023810454,0.026103353,0.024824552,0.024293713,0.023710195,0.026472906,0.026708119,0.024266874,0.022827875,0.026442437,0.028484305,0.02405979,0.024133254,0.025978899,0.030566728,0.024178227,0.02299049,0.026905831,0.024690656,0.024113718,0.02299947,0.02584051,0.024312118,0.024401935,0.023041904
0.032329246,0.030997733,0.03296813,0.03201394,0.032090463,0.03291372,0.032310795,0.032241087,0.029626088,0.028638275,0.030831913,0.03264678,0.030590614,0.028202696,0.033067025,0.033165444,0.031186532,0.035610724,0.032448616,0.036270324,0.029218214,0.039568763,0.033051502,0.034108996,0.031920727,0.03436709,0.03290715,0.0325522
0.008529623,0.010224144,0.0075727385,0.005984962,0.00808709,0.007268711,0.0076175095,0.005787575,0.008270494,0.008735112,0.007751449,0.0060297726,0.008063086,0.011346749,0.007614048,0.0056714136,0.008199553,0.0065496922,0.007618805,0.0051439204,0.008437809,0.005674394,0.007600367,0.005408494,0.007927486,0.00800219,0.0069665234,0.0063263653
0.006630691,0.011846276,0.0054684756,0.007302058,0.0064146123,0.008413224,0.0054188967,0.007059296,0.006445535,0.008872421,0.005568592,0.0069640237,0.0065434338,0.01246889,0.0052217045,0.0068953396,0.006293901,0.0067070406,0.0053467033,0.0062745013,0.006497447,0.005906713,0.0052368203,0.0064230165,0.0060868342,0.008990344,0.005098128,0.006815211
0.007885198,0.010598684,0.006755523,0.007111041,0.007863748,0.008168082,0.0067532063,0.0069134515,0.007551817,0.007074845,0.0066460054,0.006926795,0.007953779,0.009524842,0.0065686344,0.0066591543,0.007825681,0.006203314,0.0065684994,0.0062666335,0.007869228,0.006127568,0.0066054384,0.0063595176,0.0075914063,0.008466263,0.006579868,0.006613346
0.0631807,0.04638676,0.06815971,0.054463107,0.064341746,0.049782507,0.06840911,0.05548559,0.06712067,0.062365334,0.06806037,0.054888275,0.064681746,0.051817,0.0693448,0.056479145,0.06478356,0.05756917,0.06880248,0.06008103,0.06455671,0.05933274,0.0682511,0.05817988,0.06606965,0.0499651,0.07168021,0.056192297
0.00710514,0.008177093,0.0073592146,0.0067813476,0.006761273,0.0071119545,0.007413896,0.006789152,0.008015203,0.00658716,0.0077896635,0.00680782,0.00749621,0.0067468565,0.007607178,0.0069766683,0.0077709476,0.006306827,0.007638069,0.0068817576,0.007689158,0.0065892776,0.007592849,0.0069256187,0.007732594,0.0071509522,0.007599111,0.0067800283
0.0042442204,0.0063774427,0.004341666,0.0051752566,0.004648248,0.0051882225,0.0043447614,0.005227045,0.0042611677,0.006189418,0.0042923093,0.0053267838,0.004644577,0.005589898,0.004392604,0.005698065,0.0044167796,0.0054029385,0.004311947,0.0053504864,0.004682251,0.0061331433,0.004357326,0.0056729554,0.0044345777,0.00600727,0.0044333576,0.005212931
0.019859206,0.018048108,0.020107858,0.0192968,0.019829528,0.01828011,0.020316223,0.019346854,0.020579882,0.019577483,0.020494994,0.019535402,0.020348517,0.018761165,0.02017411,0.019841412,0.020601563,0.018259335,0.020274801,0.01994865,0.020823216,0.018585086,0.020185523,0.019844277,0.01999224,0.01785146,0.019878339,0.019537095
