GHAR_M,GHAR_M_IV,GHAR_Q,GHAR_Q_IV,GNNHAR1L_M,GNNHAR1L_M_IV,GNNHAR1L_Q,GNNHAR1L_Q_IV,GNNHAR2L_M,GNNHAR2L_M_IV,GNNHAR2L_Q,GNNHAR2L_Q_IV,GNNHAR3L_M,GNNHAR3L_M_IV,GNNHAR3L_Q,GNNHAR3L_Q_IV,GNNHAR4L_M,GNNHAR4L_M_IV,GNNHAR4L_Q,GNNHAR4L_Q_IV,GNNHAR5L_M,GNNHAR5L_M_IV,GNNHAR5L_Q,GNNHAR5L_Q_IV,HAR_M,HAR_M_IV,HAR_Q,HAR_Q_IV
9.29293,10.479933,9.56551,9.702131,9.275882,10.614702,9.587577,9.662146,9.3134,10.500127,9.665822,9.460431,9.348262,10.362421,9.544976,9.706526,9.327261,10.273463,9.6107235,9.545264,9.383191,10.400528,9.717587,9.568119,9.395761,10.458311,10.005761,9.623385
0.22644897,0.2805362,0.22269154,0.2589091,0.2401406,0.396557,0.22685432,0.3684469,0.32843968,0.40123123,0.22395732,0.34422788,0.22975187,0.38459536,0.22764628,0.27350685,0.23704024,0.467002,0.21659109,0.2747135,0.250018,0.3553108,0.21998006,0.31695828,0.22531535,0.26807207,0.22413525,0.2617446
0.0657771,0.0746572,0.034714427,0.05605171,0.0422022,0.103738815,0.031633377,0.094293065,0.03395271,0.09628361,0.033934016,0.07824271,0.03962906,0.08869519,0.030488648,0.05774549,0.032882243,0.14105247,0.039703295,0.05392231,0.030683212,0.085840024,0.03284355,0.07134783,0.07449805,0.07372607,0.030772828,0.052843187
1.8481208,1.4803697,1.814319,1.5711788,1.83901,1.5284494,1.8083038,1.5956516,1.8207333,1.4948406,1.8190502,1.6051505,1.8275158,1.5270909,1.8107978,1.5908982,1.8213794,1.445618,1.8152741,1.6038247,1.8009678,1.4954927,1.7985189,1.5965904,1.8380879,1.4976254,1.7816237,1.584118
0.19416332,0.26140213,0.22668329,0.2843301,0.19563556,0.27215067,0.2261955,0.31325442,0.21601833,0.26228735,0.23216906,0.31000656,0.19818702,0.26189473,0.23051308,0.29129422,0.20112695,0.27632168,0.22944109,0.29078525,0.20374508,0.27342048,0.23110442,0.3088322,0.19728929,0.2551836,0.23425396,0.2755889
0.18261464,0.24855267,0.2459715,0.31618387,0.15373938,0.18889861,0.23806904,0.25582036,0.13540268,0.1741347,0.2650684,0.28116474,0.15965751,0.23658638,0.22710964,0.29500657,0.1497784,0.25019556,0.25863668,0.3017995,0.14556201,0.21943957,0.25902674,0.27440086,0.17181088,0.22476725,0.2709032,0.2835828
0.06954716,0.052077763,0.02863449,0.026137915,0.08172781,0.058847286,0.030648509,0.026319088,0.10101931,0.068504184,0.024582168,0.021672318,0.07877276,0.073892824,0.029138066,0.02144528,0.08218361,0.11075506,0.025633724,0.022057714,0.088068955,0.046820246,0.02663765,0.02067412,0.07474235,0.07773363,0.029528413,0.03286474
0.87730503,0.83707494,0.8945867,0.89589375,0.8707792,0.8384171,0.88951516,0.8891743,0.8594171,0.79836214,0.90062743,0.89727694,0.8692129,0.7982671,0.89460534,0.91178,0.8676788,0.76693976,0.9018917,0.90158087,0.85917354,0.858766,0.89301354,0.9008443,0.8783934,0.784954,0.88851243,0.8515237
0.41845706,0.36902198,0.42433062,0.40816376,0.42174596,0.37781975,0.42220578,0.41750666,0.43365508,0.3650123,0.42522022,0.41210622,0.41993505,0.35351056,0.4275171,0.4231203,0.42195937,0.34961578,0.42809546,0.40939334,0.42185012,0.39792284,0.42252567,0.41943792,0.42664745,0.35943195,0.42079645,0.3878981
1.0175456,0.9482139,1.0606267,1.0209047,1.0183877,0.90448433,1.0593396,0.99675083,1.0282017,0.9524728,1.0643765,1.0184648,1.0167245,0.96401423,1.0530212,1.0166409,1.0154008,1.0530437,1.0615917,1.0210515,1.0304569,0.94716054,1.0680975,1.0078764,1.0072924,0.9468839,1.075306,1.0234673
0.11048849,0.11033032,0.11495451,0.15738766,0.11755344,0.12879613,0.11289322,0.1815977,0.14115052,0.09956536,0.11582966,0.18335228,0.10999995,0.096832626,0.11673167,0.17319207,0.11705991,0.09309471,0.1142564,0.16627297,0.11182747,0.11786227,0.106984146,0.18022637,0.103988715,0.09237721,0.09550465,0.13459511
0.22234231,0.1526019,0.16822074,0.10612734,0.25327107,0.18934332,0.17342347,0.13105649,0.30420843,0.19101477,0.15671346,0.12292839,0.24801847,0.17601283,0.17768843,0.11901119,0.25984687,0.18687114,0.15910192,0.1133727,0.26844046,0.16850966,0.15894851,0.12566872,0.23298508,0.18215089,0.15904243,0.11820932
0.2983359,0.29785925,0.27085945,0.27467507,0.3267668,0.31258115,0.27277032,0.27809656,0.36187994,0.28193516,0.27148587,0.2661059,0.3180054,0.28420892,0.27790216,0.27007625,0.32462338,0.30359536,0.27237138,0.26520365,0.33174813,0.2830799,0.26905042,0.26896474,0.3044261,0.2806896,0.26935297,0.25302973
0.09571848,0.07604648,0.08398148,0.081381544,0.120071344,0.09327713,0.0862882,0.08667359,0.16421129,0.08632297,0.07900209,0.08308645,0.113422684,0.08242275,0.088175505,0.08052267,0.122249976,0.10219415,0.07870321,0.07827159,0.13211678,0.08155115,0.07885436,0.08125584,0.095084935,0.06657113,0.07802752,0.06779683
0.030637974,0.029029509,0.033456087,0.026909184,0.056779694,0.03784114,0.037396885,0.028502772,0.044516694,0.042664193,0.031197242,0.025212975,0.042234953,0.04489656,0.03877223,0.027242023,0.041938294,0.041501764,0.03818867,0.02892565,0.047447555,0.043003682,0.034090646,0.027361419,0.028270556,0.037023943,0.030167826,0.025161058
0.22904721,0.28580248,0.24537767,0.26153415,0.26368156,0.27273035,0.24907272,0.26187012,0.24351008,0.30126655,0.24254915,0.250943,0.24479157,0.33207798,0.25038233,0.24797678,0.2402888,0.3046239,0.2547268,0.27287695,0.24223219,0.32866606,0.25564736,0.26491576,0.22302815,0.29592133,0.25848725,0.26799077
0.07365753,0.118674375,0.08843837,0.1078571,0.08922389,0.12796034,0.09326582,0.118506335,0.08408334,0.14158456,0.086254485,0.107709594,0.08184378,0.13006793,0.098613486,0.113476835,0.0837331,0.14645408,0.094936,0.11106388,0.08831569,0.14072153,0.098850496,0.11271612,0.076342724,0.11542965,0.10188595,0.104080535
0.033415172,0.047212053,0.041479595,0.05307093,0.03644645,0.04741362,0.043602597,0.05147679,0.0341491,0.055644583,0.039854206,0.05030137,0.0341822,0.054348398,0.046341844,0.052090455,0.03389754,0.060830753,0.043885235,0.050746616,0.034920443,0.0657192,0.04733498,0.05276906,0.034036633,0.057424046,0.048726507,0.0523379
0.470992,0.4018107,0.4481264,0.4013099,0.4761109,0.41391614,0.4464058,0.3978184,0.4852025,0.3963853,0.454534,0.4056107,0.47668293,0.395028,0.44375733,0.3965604,0.48233482,0.38637856,0.44870692,0.40456656,0.48173016,0.36564347,0.44488996,0.39270893,0.4699323,0.37940454,0.45007437,0.38302895
0.036647256,0.06599476,0.048852406,0.077544376,0.038791236,0.07087604,0.049850143,0.08172797,0.03779886,0.07580189,0.04959993,0.083822645,0.037542045,0.07611947,0.050640907,0.08306741,0.037438177,0.07185694,0.052002244,0.0820482,0.03767679,0.07650113,0.051193953,0.08216135,0.03630977,0.055351697,0.05109598,0.06824727
0.3216624,0.27593023,0.30790836,0.27979755,0.3312839,0.28304794,0.31034833,0.28912747,0.32945687,0.27724552,0.3073815,0.28890702,0.32595512,0.25730902,0.31403038,0.29009888,0.33236435,0.27352998,0.31149945,0.2832343,0.33201748,0.26035115,0.30416194,0.28362885,0.3196959,0.28238395,0.28848544,0.29003102
0.1144098,0.14890173,0.11523332,0.14674963,0.11332016,0.14918132,0.11507173,0.14951143,0.110594936,0.14732255,0.11425555,0.14461078,0.11131504,0.15268572,0.114142254,0.14789864,0.110334426,0.143115,0.11459345,0.14565082,0.10982173,0.15298107,0.11459169,0.14595225,0.11376913,0.14443634,0.116315745,0.13680631
0.060366396,0.10770706,0.066193596,0.09260819,0.06939102,0.10153243,0.067003705,0.10017232,0.06524835,0.10761519,0.0659838,0.100420356,0.064656734,0.11037542,0.06642493,0.10546847,0.06290079,0.09896048,0.069709234,0.100009255,0.0637045,0.1253225,0.064313255,0.1047362,0.05638077,0.11273857,0.059072778,0.099627614
0.4052297,0.36104998,0.41202158,0.35363394,0.41158113,0.35093197,0.41365758,0.35478103,0.41194242,0.35977462,0.41366342,0.35935193,0.4098379,0.35943747,0.41471794,0.36392918,0.41049907,0.3601745,0.4159631,0.35508344,0.411846,0.37563977,0.41243663,0.35794088,0.4047806,0.38202107,0.40919858,0.3675656
0.1756752,0.14427511,0.17688751,0.15983258,0.18727998,0.165749,0.17897514,0.17651913,0.18518682,0.17697032,0.17559811,0.18138276,0.17955962,0.16766433,0.17859952,0.17722173,0.18635444,0.17590062,0.17961363,0.17698431,0.18678729,0.16353351,0.17049001,0.17662962,0.17001107,0.14954685,0.15847982,0.16633569
1.8402727,1.844219,1.8112305,1.7768191,1.7877736,1.7638863,1.8030219,1.7082875,1.8013328,1.7179074,1.8138756,1.7025342,1.8152331,1.7577299,1.7981514,1.7222177,1.7995889,1.7542912,1.8034465,1.7310117,1.7928051,1.8023599,1.8217163,1.7090366,1.8554289,1.8533128,1.8612235,1.7357632
0.07879939,0.07335456,0.08738928,0.07224904,0.075299785,0.07500811,0.09044487,0.07195164,0.08242715,0.09363414,0.09018853,0.07712526,0.07852522,0.08692349,0.09355275,0.0731069,0.08299504,0.092502154,0.09634701,0.07380236,0.081496194,0.06973899,0.0936001,0.073761344,0.080781534,0.069544956,0.09232964,0.071964525
0.01743242,0.026274638,0.03178786,0.026462488,0.022074949,0.031332597,0.034293585,0.030822733,0.022456698,0.04764499,0.033088528,0.034777965,0.019712074,0.0397471,0.036128946,0.032423045,0.022239275,0.044223294,0.038303122,0.031217353,0.021971123,0.029159551,0.035388697,0.032002375,0.016596833,0.02327344,0.032591604,0.027649963
1.5788918,1.4296869,1.5648525,1.4320418,1.5613669,1.4004033,1.5635644,1.4166799,1.5775534,1.400986,1.5689899,1.4081587,1.581276,1.3979759,1.569321,1.4159358,1.5848172,1.4051038,1.5698336,1.408932,1.5805194,1.3930296,1.5728776,1.4104756,1.5917398,1.4567376,1.5762098,1.4435546
0.83335227,0.77891725,0.8623325,0.7662638,0.84262556,0.75025564,0.86397207,0.7455916,0.824366,0.75317097,0.86040175,0.7486488,0.82528687,0.7677193,0.8597835,0.74902433,0.81706876,0.7604416,0.8653274,0.75201535,0.82008064,0.7734549,0.86545527,0.7496792,0.8310537,0.7898641,0.8750233,0.7627533
1.0400147,0.9738104,1.0362111,0.98584586,1.0639977,0.9791426,1.0394043,0.98776877,1.0495372,0.9702895,1.031541,0.9988785,1.0404136,0.9837053,1.0405924,0.98966694,1.057921,0.98958814,1.0407343,0.9887892,1.0500588,0.9427838,1.032305,0.9894883,1.0278208,0.9615036,1.0109444,0.98096013
0.12783723,0.12973802,0.1708153,0.12562506,0.14942728,0.14058273,0.1751749,0.1336208,0.13611302,0.1343669,0.17012052,0.13228144,0.1323397,0.13549553,0.17196575,0.1363737,0.13030012,0.13342042,0.17893676,0.13026728,0.13288559,0.14373414,0.16897139,0.13152745,0.121964425,0.13485178,0.16218056,0.12792222
0.13271517,0.08672043,0.16248845,0.10726463,0.14470448,0.091200545,0.16511099,0.111517124,0.1463792,0.08873725,0.16587925,0.12173531,0.1404409,0.0878424,0.16754976,0.11626895,0.14408875,0.09091995,0.17221598,0.113431096,0.14449738,0.08806233,0.16107754,0.11552992,0.12875602,0.09082557,0.1443979,0.11528246
0.19386706,0.17406668,0.20281246,0.17574933,0.19663674,0.18037276,0.20375958,0.18864079,0.19862284,0.18414743,0.20290385,0.1837764,0.19652724,0.1740162,0.20258799,0.19052461,0.19629431,0.17550659,0.20348237,0.18100262,0.19580981,0.18480326,0.2009694,0.18391286,0.19477563,0.18815543,0.20032549,0.1825902
0.1725368,0.17154226,0.15028806,0.18997194,0.16230537,0.16100796,0.14858626,0.17728157,0.16815564,0.16301933,0.15089016,0.19044584,0.16279031,0.17570771,0.14925402,0.17711893,0.17179471,0.17088649,0.14651948,0.1815132,0.16436906,0.13095275,0.14605416,0.18215083,0.16909619,0.15009764,0.13759334,0.17567454
0.061120532,0.08817515,0.06250488,0.075858004,0.06395657,0.090474494,0.0619768,0.0732604,0.06182968,0.09217548,0.06272363,0.07454113,0.06180109,0.09527476,0.05995862,0.07450137,0.057823386,0.09430076,0.062222604,0.076424524,0.059591837,0.100665845,0.061806213,0.075397365,0.061599407,0.094212316,0.067827135,0.07372219
0.16692369,0.14840755,0.1374977,0.12864214,0.1693634,0.15702179,0.13825625,0.12539908,0.1740338,0.16987844,0.1388461,0.13660543,0.16850515,0.16906424,0.14374925,0.123204626,0.17143479,0.16862516,0.14196944,0.12531303,0.1633022,0.16020036,0.14331654,0.12442861,0.16760543,0.13909216,0.1354885,0.13030116
0.1932574,0.1896979,0.19115135,0.19244094,0.19338498,0.189684,0.19146672,0.19004363,0.19164842,0.19150577,0.18864423,0.19292618,0.18850024,0.19162378,0.18749717,0.18869552,0.19128408,0.18534558,0.18808421,0.18671106,0.19221637,0.19040214,0.1869939,0.18794148,0.1911439,0.18013424,0.1863152,0.18838218
0.14158008,0.13980557,0.11792956,0.14339417,0.14104961,0.15098406,0.118686624,0.14217232,0.14082502,0.17062733,0.118059956,0.15101399,0.14047185,0.16249564,0.122167945,0.14133197,0.14097089,0.15879942,0.120239966,0.138525,0.14273733,0.15593448,0.119360656,0.14288391,0.13939707,0.14027336,0.107490756,0.1437273
0.5162154,0.46997774,0.52260184,0.47503528,0.52237993,0.47909287,0.5216834,0.47873786,0.52165586,0.46533346,0.5231155,0.47349823,0.52435315,0.46765962,0.5153831,0.48095676,0.5106009,0.479301,0.51618564,0.4966882,0.49567813,0.48258245,0.5162838,0.48124886,0.50270206,0.49335232,0.51979303,0.47777414
0.020095088,0.030891962,0.028051397,0.026834536,0.020467775,0.03215449,0.027500484,0.027928766,0.018328985,0.037341233,0.025527718,0.023340566,0.021125024,0.036376636,0.025199998,0.028557437,0.01925531,0.037773475,0.026182063,0.030080307,0.021721939,0.032378864,0.026328092,0.029622324,0.022734191,0.03169049,0.032715555,0.023795549
0.20069745,0.2233271,0.20348737,0.22973326,0.19903925,0.2305441,0.20314632,0.23185448,0.19608688,0.22991256,0.20117961,0.225549,0.19918661,0.2268188,0.20141022,0.22967704,0.1980578,0.22745588,0.20211063,0.23070778,0.2028866,0.22644956,0.20087673,0.23179854,0.20147447,0.22345904,0.20163754,0.22232531
0.15968795,0.14269488,0.16935351,0.15413663,0.15695395,0.13784117,0.16874494,0.15623051,0.15418848,0.142449,0.16599096,0.15179582,0.159104,0.13860385,0.16608663,0.15955815,0.15820003,0.13905188,0.16719154,0.1584374,0.16917132,0.1413373,0.16577774,0.16287968,0.16407984,0.14922385,0.16878214,0.15696459
1.2965252,1.1300935,1.2731004,1.1183016,1.3021445,1.1188122,1.2738146,1.1153351,1.3274015,1.1209989,1.2852265,1.1265968,1.306654,1.1378216,1.2794105,1.1181386,1.3148444,1.1317084,1.2811323,1.121452,1.283748,1.121934,1.2822672,1.1156493,1.2951044,1.1200744,1.2823694,1.1378905
0.21585532,0.18870102,0.22857334,0.22840539,0.22460438,0.21623455,0.22775507,0.22991247,0.21784578,0.21593817,0.22835808,0.22222398,0.22935082,0.21055943,0.22493264,0.22385411,0.21486759,0.21983887,0.22277778,0.23671918,0.22042838,0.22058591,0.2268732,0.2210427,0.20446666,0.20218349,0.22789983,0.21566996
0.021440914,0.017709203,0.029951196,0.0147263305,0.019662512,0.013734704,0.029202562,0.0144653125,0.017844977,0.014408765,0.027593013,0.011101516,0.019674301,0.017556388,0.02582421,0.014661236,0.018384278,0.015451576,0.026372882,0.01688266,0.030151932,0.014981497,0.02510234,0.012055317,0.02676415,0.015639767,0.03590495,0.012179619
0.06633086,0.061315555,0.07268098,0.08092667,0.06982514,0.069175415,0.0725447,0.08182159,0.06678541,0.07084413,0.073014565,0.08149974,0.07234061,0.081796214,0.073496915,0.07973948,0.067498,0.07716666,0.072123155,0.08106507,0.07245942,0.072121546,0.07467553,0.081454754,0.06146646,0.06878694,0.07032829,0.07912364
0.12309917,0.11029197,0.12299392,0.1271913,0.12200947,0.109568104,0.12290649,0.12636013,0.11983805,0.1064354,0.12318509,0.12798484,0.12195982,0.11428462,0.121668845,0.12734117,0.12061294,0.10976445,0.12136566,0.12895891,0.12918177,0.10743072,0.119938165,0.12840806,0.12128281,0.10735278,0.117875956,0.1259923
0.7226817,0.79889816,0.8025874,0.78830147,0.7235101,0.78515536,0.79989845,0.7965451,0.71345174,0.7916447,0.7982165,0.7772373,0.7215979,0.79258764,0.79216856,0.7981183,0.7168496,0.79313356,0.7944822,0.7943315,0.73881906,0.7963108,0.79969466,0.7926941,0.7393893,0.7998874,0.8439873,0.7817951
0.01372307,0.029939799,0.017772967,0.02880322,0.012229769,0.03128092,0.01715173,0.03380341,0.010781345,0.047321312,0.014743811,0.03408426,0.010317217,0.04213548,0.015512963,0.03263252,0.00933398,0.04049486,0.01457264,0.031477366,0.0103626,0.032023277,0.014138075,0.031977687,0.018976325,0.028128553,0.020874698,0.026811382
0.04542837,0.036534064,0.040997293,0.047885057,0.04428847,0.03529753,0.041117575,0.049423404,0.044156745,0.0365023,0.040568076,0.053256746,0.042835556,0.03398436,0.03995456,0.050104037,0.04712738,0.03099435,0.04024197,0.05053151,0.087282285,0.036038224,0.03838471,0.052181836,0.04524014,0.04568468,0.036740955,0.050592765
0.50610316,0.49626273,0.52745146,0.5130823,0.5099768,0.49347818,0.5270752,0.5168467,0.51070803,0.50061005,0.5275617,0.5175525,0.51078093,0.5035309,0.5245772,0.5177626,0.5146598,0.4957919,0.5257966,0.5169192,0.5570139,0.5035393,0.5288678,0.5159069,0.5069419,0.5101769,0.5361276,0.514701
0.42203388,0.5274855,0.4854021,0.56948006,0.41857928,0.50781167,0.48479086,0.5726955,0.42855304,0.51973176,0.48996884,0.57880646,0.42039603,0.52320105,0.48095673,0.5775212,0.425199,0.5055181,0.48310655,0.57705605,0.45311373,0.5120619,0.48488054,0.5740072,0.42231447,0.532327,0.4946022,0.56155556
0.06940523,0.07382205,0.06689136,0.07262237,0.071565636,0.07141925,0.06681664,0.072828256,0.07044173,0.080976315,0.06730662,0.073340856,0.071902364,0.08199761,0.06757195,0.07444813,0.07598485,0.07884798,0.06760161,0.074466914,0.0957615,0.07614017,0.06932402,0.071310066,0.07058925,0.0721788,0.070289925,0.06977434
0.21192591,0.11720772,0.16695316,0.11344461,0.21488546,0.127011,0.16777284,0.11280454,0.20894817,0.11978538,0.16401573,0.11915191,0.21489276,0.11687475,0.17067361,0.11229554,0.2272277,0.12481835,0.17170547,0.11474998,0.26919654,0.15671821,0.1730864,0.11977926,0.21406259,0.121164955,0.16080476,0.11938909
0.18329248,0.12856701,0.16281953,0.1402995,0.18596932,0.13162443,0.16338776,0.13862999,0.18949221,0.13501087,0.16385604,0.14459091,0.18946618,0.13039394,0.16785267,0.13817488,0.19429784,0.13228093,0.16778223,0.14077243,0.20681486,0.14938527,0.17045927,0.14354806,0.18228962,0.12738107,0.15752949,0.1420176
1.1679302,0.98196113,1.0694275,0.9181192,1.185516,1.0067272,1.0697436,0.90833926,1.1912761,1.0428778,1.0632739,0.9283384,1.202652,1.0302167,1.0840925,0.9139948,1.1856128,1.0693556,1.0736736,0.92634714,1.1730974,1.028461,1.0857544,0.9147736,1.1664597,0.95396495,1.0590163,0.93241906
0.15806797,0.21388774,0.16122542,0.18291971,0.15822993,0.18919513,0.1608834,0.18386883,0.16108543,0.20016007,0.16135089,0.16791503,0.16193703,0.21790498,0.15705936,0.18864927,0.15737602,0.22726846,0.15816952,0.17303005,0.16545197,0.16909365,0.15521908,0.17813893,0.16121136,0.21444598,0.16593546,0.17872183
0.37958154,0.33422107,0.36668494,0.3439275,0.3874101,0.3602043,0.37766394,0.3447097,0.38436228,0.366602,0.36775038,0.35373452,0.38520125,0.3614525,0.3639032,0.35210863,0.39323148,0.36639982,0.36443728,0.3740996,0.4115938,0.37885854,0.36661765,0.35445398,0.3743763,0.3427135,0.35546052,0.34770194
0.07734174,0.0640662,0.06803673,0.047606453,0.07650064,0.047838893,0.06847493,0.047571316,0.07621859,0.048140414,0.066158816,0.04701272,0.07649383,0.05824715,0.06953187,0.048449706,0.07810549,0.045598067,0.06793034,0.046990532,0.07948721,0.05181318,0.06958516,0.049243234,0.07791161,0.06386286,0.06581218,0.05017964
0.058488805,0.09339055,0.05515055,0.07773835,0.058612373,0.07986532,0.055735137,0.077179216,0.060810108,0.07926985,0.05510315,0.074246414,0.059647523,0.095212124,0.05507667,0.07856212,0.06054739,0.07251569,0.054754492,0.07491468,0.06191478,0.074372455,0.054779958,0.077531435,0.05783785,0.090569094,0.05274183,0.07266271
0.088869914,0.11438177,0.08889625,0.09067676,0.08959023,0.100099795,0.0900481,0.08992792,0.08904525,0.09503089,0.08945555,0.08851401,0.08953534,0.10765953,0.087454185,0.08809204,0.0894444,0.09207622,0.08797734,0.08646775,0.0920728,0.09008456,0.08780485,0.087999195,0.087345615,0.10799584,0.09014928,0.08730078
1.7886376,1.5957434,1.8278222,1.6007053,1.7910734,1.580146,1.8309231,1.6059148,1.8007431,1.6192883,1.8363823,1.6133255,1.797318,1.578138,1.8280617,1.6024792,1.7979846,1.6474787,1.8309554,1.647244,1.8021464,1.6049454,1.827248,1.608547,1.8020556,1.5753334,1.8558048,1.6192677
0.87914455,0.59083474,0.8596783,0.7084984,0.87352407,0.62407774,0.8704797,0.7069534,0.8981127,0.6368543,0.86241543,0.72404957,0.88194805,0.626079,0.86454356,0.73659515,0.8918711,0.6590191,0.8618976,0.7496925,0.90802056,0.6645225,0.86046576,0.73558295,0.8737298,0.57360333,0.8193743,0.7294315
0.0518469,0.102392145,0.053650618,0.07719091,0.0522851,0.09229181,0.055234607,0.078600205,0.051593583,0.0847474,0.05245723,0.0738591,0.050040387,0.08414825,0.053326707,0.08002193,0.049464345,0.08424969,0.052144166,0.07533205,0.051633444,0.093060225,0.05266969,0.08075223,0.051872615,0.109110475,0.051309388,0.072343215
17.69578,16.531887,17.695477,17.3118,17.67207,16.748466,17.775248,17.302631,17.798542,16.998903,17.72352,17.37988,17.69024,16.875015,17.681835,17.440218,17.733639,16.660328,17.685207,17.523354,17.866825,16.82966,17.67266,17.435581,17.597412,16.403938,17.426455,17.416147
0.31817,0.42976508,0.4062438,0.7079745,0.33902428,0.6265098,0.48917708,0.7161646,0.37977293,0.7631576,0.45810694,0.7611652,0.3354272,0.77768975,0.37433532,0.7671459,0.36678132,0.46493483,0.39228693,0.80339277,0.5072282,0.52720386,0.38512152,0.7503824,0.2627609,0.40411547,0.30569273,0.7144464
19.836317,19.257442,19.830421,19.333529,19.815088,19.27026,19.821117,19.332632,19.802662,19.304728,19.803316,19.350246,19.71069,19.219038,19.808744,19.323467,19.739382,19.265696,19.798927,19.288431,19.6955,19.303307,19.812357,19.310865,19.836401,19.355696,19.84549,19.427423
0.9347449,1.0356294,1.0541457,1.5945901,0.93975985,1.2572958,1.1327443,1.5941709,0.97025853,1.3083221,1.1203347,1.6502119,0.9024208,1.3569312,1.0186878,1.6537888,0.9522495,1.0602149,1.040427,1.7125908,1.0813688,1.1353294,1.01411,1.6438645,0.8237426,1.0178643,0.8661355,1.5936526
1.1005651,1.0483164,1.1811321,1.2981832,1.0609267,1.1026496,1.1904867,1.2972661,1.0861691,1.1053907,1.2001051,1.2717468,1.0495604,1.1300517,1.1730213,1.2873479,1.0947052,1.016954,1.1637908,1.2927314,1.109934,1.0966879,1.1704981,1.2747693,1.1746083,1.057839,1.1920044,1.3156396
1.4958026,1.4244782,1.5530744,1.7470974,1.478605,1.4251953,1.5463598,1.7343096,1.4790765,1.3968711,1.5602324,1.7487524,1.4883081,1.4125406,1.5603671,1.7534598,1.4805104,1.4646599,1.5603915,1.7819927,1.4650942,1.4229884,1.5475954,1.7573853,1.4486344,1.4287846,1.4717467,1.7615986
0.3943301,0.3782934,0.40016234,0.48079234,0.40252936,0.38859913,0.40055767,0.47984684,0.37875804,0.38579732,0.39183244,0.46180856,0.39341077,0.38576934,0.38659182,0.475699,0.37840864,0.36657497,0.38170177,0.4765394,0.37998828,0.37433657,0.38336793,0.45572987,0.4033762,0.37927085,0.4079493,0.48359212
0.3587136,0.36315626,0.3400453,0.26587185,0.3741623,0.37932977,0.35474402,0.26999334,0.4098056,0.44516033,0.3520377,0.2622297,0.42392337,0.42267877,0.33763775,0.26995707,0.393642,0.36568436,0.3433701,0.26160917,0.41741925,0.36707893,0.34771565,0.25762194,0.40040287,0.35578993,0.40605164,0.27502877
0.43939048,0.41070324,0.44106966,0.5974839,0.41921285,0.43031397,0.43457603,0.59182286,0.43196404,0.40102702,0.44554484,0.5747044,0.40468085,0.39204663,0.43804818,0.5880242,0.41964135,0.3940287,0.42810735,0.58243716,0.4212063,0.40574992,0.42697522,0.5587727,0.44912526,0.41734183,0.4229589,0.5997617
0.29422385,0.2103795,0.29542378,0.38668734,0.28229,0.2103526,0.2909327,0.37788108,0.28430235,0.20045844,0.29623815,0.37348643,0.28747222,0.19978108,0.29504296,0.38289055,0.2875136,0.21855982,0.28928888,0.38410214,0.28562102,0.21289246,0.2876754,0.37220946,0.29104546,0.22338654,0.2696088,0.39656946
0.20994972,0.1845805,0.22962554,0.35911682,0.19403644,0.19385935,0.22227773,0.35193142,0.17512204,0.16951638,0.22756425,0.3349721,0.17364071,0.16732267,0.22290227,0.34435728,0.1836555,0.1976075,0.21322672,0.35097346,0.18200678,0.18972583,0.21359995,0.33405676,0.21421194,0.19748323,0.21903385,0.35537168
0.42710105,0.42783225,0.4693826,0.47916028,0.43812656,0.42252734,0.47397134,0.47950804,0.43830892,0.44006792,0.47580183,0.4741193,0.45659703,0.44690388,0.4686863,0.49636206,0.43492302,0.4428163,0.47458622,0.47766358,0.439536,0.4295585,0.47160497,0.47777006,0.42767516,0.43974355,0.5040961,0.48485085
0.12536539,0.10888817,0.09277581,0.16234185,0.12417458,0.101965874,0.087358125,0.15716583,0.13370804,0.08981867,0.08619925,0.16311951,0.1461019,0.106254786,0.10050411,0.17718962,0.13271324,0.10389958,0.10064866,0.16969994,0.11106504,0.100472964,0.10218266,0.16732179,0.12119248,0.11026962,0.089168385,0.163937
0.18120126,0.19774093,0.1690694,0.35593337,0.16711691,0.2095962,0.16356574,0.3513642,0.16362897,0.1788293,0.16923593,0.35384747,0.16339308,0.1778504,0.17387506,0.3929216,0.1698387,0.24820523,0.1713595,0.36640495,0.15999603,0.21379998,0.16799782,0.35310638,0.16946961,0.20500635,0.14256603,0.3599947
3.0199864,2.968793,3.0692077,3.1382766,3.015882,2.985647,3.0698307,3.1409314,3.0186317,2.9742646,3.0779545,3.0916603,2.990525,2.873647,3.0502648,3.1848922,2.9902928,3.1172593,3.0533707,3.1182306,3.0228713,3.0112112,3.0352633,3.1188023,3.0631824,3.0019963,3.1111665,3.14859
0.162495,0.2203567,0.14823057,0.337338,0.15140213,0.24604723,0.14682919,0.3481261,0.14494175,0.22603884,0.14323612,0.35004422,0.15064074,0.22496933,0.5081617,0.35305598,0.14788638,0.23140557,0.1451462,0.35956612,0.14643498,0.2426329,0.142984,0.37489808,0.15905932,0.22250673,0.13150324,0.33581463
0.5611989,0.6421368,0.49246487,0.88148683,0.49959335,0.6301994,0.49073374,0.9097606,0.4942196,0.5948768,0.46270218,0.90570354,0.5332779,0.6427325,0.8666811,0.9264526,0.50522745,0.7891035,0.48168856,0.965132,0.5300425,0.57610226,0.45866185,1.0144109,0.55890584,0.6669686,0.3961806,0.9304784
