GHAR2H_M,GHAR2H_M_IV,GHAR3H_M,GHAR3H_M_IV,GHAR_M,GHAR_M_IV,GHAR_Q,GHAR_Q_IV,GNNHAR1L_M,GNNHAR1L_M_IV,GNNHAR1L_Q,GNNHAR1L_Q_IV,GNNHAR2L_M,GNNHAR2L_M_IV,GNNHAR2L_Q,GNNHAR2L_Q_IV,GNNHAR3L_M,GNNHAR3L_M_IV,GNNHAR3L_Q,GNNHAR3L_Q_IV,GNNHAR4L_M,GNNHAR4L_M_IV,GNNHAR4L_Q,GNNHAR4L_Q_IV,GNNHAR5L_M,GNNHAR5L_M_IV,GNNHAR5L_Q,GNNHAR5L_Q_IV,HAR_M,HAR_M_IV,HAR_Q,HAR_Q_IV
0.022252565,0.022465711,0.022831252,0.022496145,0.022098824,0.022497524,0.020054711,0.020681394,0.022038104,0.0223814,0.020058276,0.020707319,0.022051223,0.023431791,0.020096878,0.02063917,0.02188644,0.023147982,0.020054528,0.020629901,0.022194173,0.022722555,0.020042386,0.020614754,0.022198247,0.022822184,0.020059658,0.020664223,0.023104113,0.022600174,0.020006295,0.020557847
0.005515287,0.0061064777,0.006106717,0.006070007,0.005239066,0.006156933,0.004213776,0.004959337,0.0052530267,0.0058107832,0.0042835106,0.0050230576,0.005367753,0.007462237,0.004193809,0.004892048,0.0051736007,0.0064965147,0.0041272524,0.004992264,0.005185182,0.006162666,0.0041709547,0.0048390534,0.0050864783,0.005931529,0.0041058483,0.004949212,0.0061500883,0.0059528127,0.0041722897,0.0049314536
0.025450641,0.025619462,0.02629351,0.025492422,0.024131877,0.025707433,0.0225538,0.024355121,0.023409894,0.022681765,0.02296781,0.024570363,0.024966631,0.02919545,0.022622578,0.023525076,0.023619805,0.024026787,0.022471815,0.024619484,0.024065379,0.023938667,0.02271268,0.02350835,0.024718715,0.021365386,0.022453628,0.024196945,0.024835853,0.025516229,0.022143105,0.02433516
0.0031238624,0.0058127525,0.0038600676,0.005749696,0.0023873507,0.0058240457,0.0017254851,0.0041827513,0.0020888965,0.0039563216,0.001878196,0.0043219235,0.0028334528,0.011740733,0.0017383937,0.0038738854,0.0020120419,0.0053738463,0.0016929829,0.004675092,0.0025010488,0.0038101908,0.0018146484,0.0037862926,0.0024154277,0.0036689488,0.0017200315,0.004036475,0.0034316229,0.00541498,0.0017079678,0.0043329666
0.005427427,0.006889398,0.006322808,0.0068349433,0.0051384666,0.006879383,0.004631445,0.005803783,0.0051319376,0.0060737147,0.0046461388,0.005915993,0.005201557,0.011114907,0.004714117,0.0058529493,0.0050481255,0.006452533,0.0046628034,0.0060880366,0.005414782,0.006415341,0.004640481,0.0056939363,0.0053078737,0.0066335504,0.004577972,0.00586964,0.0073605436,0.0064206608,0.0049417964,0.0058531435
0.007775028,0.009545638,0.007921468,0.00959909,0.007368321,0.009522022,0.00678282,0.0077612703,0.0072165583,0.007886297,0.0068036974,0.007792756,0.0075243907,0.014423044,0.0067726714,0.0072953687,0.0071763746,0.009126998,0.0068077687,0.008349895,0.007427256,0.007685581,0.006827361,0.0073696245,0.0074877897,0.0078412155,0.0068865544,0.00764308,0.007696677,0.009356585,0.006730102,0.007918226
0.0034082236,0.0051051327,0.0038118558,0.0051225135,0.0029475559,0.0050333305,0.002329761,0.00343574,0.0028496156,0.0037281318,0.0023464004,0.003475467,0.003249885,0.00972036,0.0023872328,0.0032475505,0.002943622,0.0049175117,0.0024248662,0.004281028,0.0031245789,0.0035865451,0.0024221258,0.0032265133,0.0033141205,0.0037191818,0.002434952,0.0035369606,0.0036606316,0.0047447067,0.0024092263,0.0034962762
0.005942383,0.007822749,0.006133292,0.007882785,0.0057586967,0.007812217,0.0052915877,0.006754997,0.0057076123,0.00759195,0.0052891197,0.0068127466,0.005728913,0.014532117,0.0051691676,0.006544801,0.005663189,0.007946086,0.005296707,0.007039787,0.0057587805,0.00747207,0.0052083977,0.006652198,0.0057750717,0.0074593653,0.005272898,0.007072344,0.0067364722,0.0076245293,0.0054110354,0.006614828
0.024494998,0.02333842,0.025012955,0.023344234,0.024332123,0.023150977,0.023297118,0.021785388,0.02447112,0.022805499,0.023195717,0.021800278,0.024647724,0.02934137,0.023446973,0.022031197,0.024452345,0.023461489,0.023294367,0.022181442,0.024270734,0.022726914,0.023305269,0.021710977,0.02420093,0.022797778,0.023412988,0.021838443,0.023402091,0.023133827,0.02304101,0.021937937
0.023715148,0.020263508,0.024199078,0.020222118,0.023878535,0.020183979,0.023236463,0.019732634,0.024202066,0.020108674,0.023067972,0.019769328,0.024173098,0.025071407,0.023377262,0.019783378,0.024226246,0.020637292,0.023315696,0.019883938,0.023900572,0.019704027,0.02325358,0.01971004,0.023673251,0.019788349,0.023397285,0.019707775,0.02326973,0.02012591,0.022942478,0.02011602
0.0054755537,0.008667837,0.0063473326,0.008636706,0.0049876003,0.008528987,0.0043497323,0.006207985,0.004861186,0.0067808665,0.004372039,0.0062738266,0.005281633,0.014238643,0.0044986457,0.006360692,0.0048980294,0.008614177,0.0043442994,0.006909698,0.0051524364,0.0065363646,0.00446875,0.0060788826,0.0050415574,0.0062405197,0.0043595294,0.006412691,0.0061186603,0.008292492,0.0044756145,0.006289068
0.017001128,0.019343691,0.018164955,0.019311287,0.016136019,0.019144021,0.015275494,0.016443912,0.015989892,0.01604813,0.015366654,0.016455853,0.016650906,0.025346996,0.015405632,0.016889952,0.015982166,0.01913072,0.015348621,0.017606279,0.016334655,0.016488507,0.015488228,0.016270228,0.0163549,0.015889708,0.015266384,0.016730484,0.017051367,0.019520542,0.015275891,0.016704075
0.047196504,0.046957057,0.048296724,0.04693221,0.046787955,0.046735097,0.04584293,0.045341905,0.046815798,0.04546462,0.045818277,0.045352295,0.04695414,0.05168888,0.04586936,0.04546816,0.047300894,0.045707855,0.0459636,0.04641641,0.046996735,0.045005757,0.04595909,0.045239124,0.046719637,0.044652123,0.04601985,0.045350987,0.047021143,0.047072463,0.0457261,0.04556418
0.006528824,0.010041814,0.006911478,0.010090876,0.00640025,0.009898662,0.004630775,0.006470269,0.006898022,0.0061535495,0.004704816,0.006371129,0.0058296695,0.010624698,0.0045454176,0.0067726453,0.008742197,0.014350631,0.0049842647,0.014173314,0.006183732,0.006523398,0.0051670666,0.0065639685,0.009422457,0.005473496,0.004688442,0.0075629503,0.0059897965,0.009081735,0.0044156075,0.0063893413
0.008666687,0.014895919,0.009319357,0.014905544,0.00840054,0.014740184,0.006795849,0.009808789,0.009604354,0.012885812,0.006703784,0.009557708,0.00962088,0.017719297,0.0067046317,0.0096761,0.009518196,0.013570427,0.0071675004,0.011838443,0.00972204,0.013062938,0.0068637184,0.010120813,0.010037763,0.011585592,0.006849986,0.009486465,0.009362752,0.013937956,0.006939469,0.010197816
0.013745623,0.018458506,0.013331448,0.018745428,0.0132239,0.018210718,0.0120964525,0.013260077,0.014225226,0.015434491,0.011897555,0.012438584,0.014362025,0.023637138,0.012082953,0.012924346,0.014600775,0.016778948,0.012935776,0.015043751,0.014801985,0.01562766,0.0124851465,0.0136790555,0.015038707,0.013426239,0.012361616,0.012829192,0.012029462,0.017132727,0.011750123,0.014099172
0.027231706,0.023997221,0.027058555,0.024129802,0.0278653,0.02407359,0.031121688,0.026820473,0.026788285,0.024451213,0.032192193,0.027670423,0.026186204,0.02554358,0.03150473,0.026560076,0.026437348,0.024826113,0.029925425,0.025511542,0.026233343,0.025317868,0.030579777,0.025720814,0.026628815,0.025244419,0.030933784,0.02685306,0.03000044,0.024324108,0.032524485,0.025939679
0.019391682,0.022278294,0.019436331,0.022581331,0.019430805,0.022230385,0.01690959,0.017341958,0.019231787,0.019362174,0.017210266,0.017195525,0.0183898,0.028246053,0.015723288,0.016945468,0.018565586,0.018554794,0.015921684,0.018407233,0.018559566,0.019995414,0.015811741,0.01715912,0.018419052,0.019162692,0.015973393,0.016949661,0.019422194,0.021018365,0.016305594,0.01710849
0.028126195,0.027978886,0.027770862,0.028213503,0.028778326,0.02790667,0.02950977,0.024713222,0.028452152,0.028532194,0.029759122,0.025445286,0.026172077,0.025245368,0.029286427,0.025342606,0.026686957,0.026897023,0.02888702,0.026342906,0.025976868,0.026438124,0.028670343,0.024433885,0.025971264,0.027150026,0.028671501,0.024613066,0.024705011,0.02801281,0.029407328,0.024544781
0.007129165,0.013602608,0.0073149754,0.013707423,0.0073492997,0.013491054,0.007162397,0.009283519,0.008251486,0.013790344,0.0071569104,0.009518898,0.0072501637,0.012150915,0.0068761897,0.009200627,0.007818429,0.0102352295,0.006932856,0.011669172,0.0077158003,0.010857962,0.0069853803,0.009629347,0.0073462687,0.011884282,0.007073422,0.009464125,0.007496044,0.012242011,0.0073566544,0.009355587
0.0049969456,0.01113332,0.005267316,0.01119883,0.005091371,0.01103404,0.004727982,0.0069741835,0.005600146,0.011125926,0.004871003,0.0071283737,0.0051619653,0.009929319,0.0046974067,0.006858814,0.0054830103,0.008557539,0.0045924266,0.008415131,0.005492678,0.009103211,0.0046417974,0.0071776123,0.005266547,0.009570922,0.0047159744,0.007029962,0.0056319344,0.010353978,0.0049925935,0.0070433235
0.0067068967,0.014886306,0.006687569,0.0150806345,0.006612178,0.014696282,0.005236239,0.007858502,0.007354305,0.0140865715,0.0052369307,0.007734985,0.00699968,0.014500738,0.0052149557,0.007971761,0.007365249,0.011237853,0.0052705808,0.008990533,0.0074236616,0.011126595,0.0052530137,0.008218611,0.006968767,0.010593248,0.0052385605,0.0076670228,0.0064838445,0.013489194,0.0051813177,0.008194516
0.008852266,0.013603859,0.009173184,0.013647183,0.008928834,0.013544389,0.008364793,0.009789075,0.00947768,0.013521496,0.0084728915,0.009862874,0.009168721,0.011880739,0.008345059,0.0096524535,0.009399316,0.011207204,0.00823552,0.01102983,0.009399114,0.01152299,0.008270721,0.00996292,0.009113606,0.012127944,0.0083294725,0.009779099,0.009545326,0.012813435,0.008546988,0.009920724
0.029963788,0.029104857,0.029461298,0.029254572,0.030316463,0.029091064,0.031737007,0.029343354,0.02988994,0.028728632,0.03213467,0.029512625,0.028843176,0.028657148,0.03206725,0.029149797,0.029869696,0.02917945,0.03186214,0.028954647,0.029600825,0.029508693,0.031705055,0.029170796,0.029892754,0.02900739,0.031844344,0.029760703,0.030576907,0.029045723,0.032073613,0.029222222
0.03635408,0.029609418,0.03686621,0.029488716,0.036841936,0.029681752,0.03707516,0.030970646,0.036452837,0.030221615,0.03768744,0.03125028,0.036095876,0.032019407,0.03758037,0.03154953,0.03564253,0.030889118,0.03669952,0.030003099,0.035694715,0.030766109,0.03678255,0.031228207,0.036237054,0.030549547,0.03684449,0.03136482,0.03781893,0.030221965,0.03726463,0.03056833
0.007799885,0.010168943,0.007616207,0.010242342,0.007743175,0.010258661,0.0066917976,0.0076305694,0.008542792,0.010608709,0.0065322355,0.0073965564,0.008205192,0.008772352,0.006623495,0.00717994,0.00848704,0.008364023,0.006881198,0.008681493,0.00844217,0.007576619,0.00674753,0.0073154536,0.007968954,0.008336011,0.006682713,0.0074874125,0.00670656,0.009949826,0.0063219215,0.008110814
0.0024924292,0.0061537996,0.002539327,0.0061625424,0.0025085695,0.006284775,0.0018498478,0.0038564848,0.0031471986,0.006904953,0.0018564279,0.0038145126,0.0028134086,0.0058182767,0.0017574541,0.0035646367,0.003048374,0.005405126,0.0018564856,0.004216236,0.0030399796,0.0048735994,0.0017989218,0.0037777189,0.002765742,0.005744736,0.0018172958,0.003919084,0.0025799011,0.006299454,0.0018902676,0.004041082
0.006976158,0.009704869,0.006874088,0.009767974,0.0071288347,0.009761465,0.0071619367,0.008985735,0.0076130014,0.010468631,0.0073198983,0.009120243,0.007276564,0.009986829,0.007229855,0.008917693,0.007463834,0.0098509295,0.0070450907,0.009117169,0.007440508,0.009768316,0.007111261,0.009004368,0.0073272726,0.009868645,0.0071676443,0.008923013,0.0078090993,0.009380221,0.0073683276,0.0087069655
0.010169042,0.0087602725,0.010274297,0.0087055415,0.009632388,0.008975774,0.0095202075,0.00784346,0.009944513,0.009164797,0.009646502,0.007668304,0.010509677,0.008738228,0.0097710965,0.007882211,0.010516424,0.0097894855,0.009761511,0.008013465,0.010638131,0.009693975,0.009743672,0.00825358,0.01038375,0.009662199,0.009710686,0.008095608,0.009687069,0.009303554,0.009747601,0.008244863
0.012898929,0.011713195,0.01292105,0.011731208,0.012836708,0.011608754,0.013530051,0.012125061,0.012466456,0.011561965,0.013943563,0.012296442,0.012718334,0.0115427,0.013974553,0.012117418,0.012636001,0.011780329,0.013481689,0.012228025,0.012649692,0.011728813,0.0135944635,0.011779939,0.012723037,0.011683239,0.013653806,0.011910043,0.013017262,0.011810387,0.013753137,0.0118162185
0.029388526,0.024125764,0.029450374,0.024121793,0.029756295,0.02416943,0.03073118,0.02513622,0.029282292,0.024295812,0.031322315,0.025315018,0.028849533,0.025315734,0.030854356,0.024606543,0.029064173,0.023693943,0.03017032,0.024358483,0.028931955,0.02409642,0.030472483,0.02417652,0.02920506,0.023866849,0.03065702,0.024524605,0.030796329,0.024762964,0.031305954,0.024795631
0.030616278,0.03169796,0.030299304,0.031746842,0.03089364,0.031824134,0.031134339,0.03115895,0.032035142,0.033414625,0.031016683,0.03125448,0.031314746,0.0321475,0.03083775,0.031174427,0.0317552,0.033071283,0.031108726,0.03118763,0.03179095,0.034844853,0.03108399,0.031664092,0.03160941,0.03332497,0.031105207,0.031212544,0.031711917,0.03147251,0.031493556,0.031122139
0.009440228,0.008635195,0.009439276,0.008632138,0.00948374,0.008680122,0.007712955,0.007511514,0.009471907,0.009067422,0.007754762,0.0074853096,0.009411378,0.008521,0.0076976465,0.007456393,0.009433918,0.008865747,0.0077623078,0.0074687935,0.009391642,0.0094698835,0.007728481,0.007587151,0.009031394,0.0089930855,0.007732124,0.007480324,0.008724402,0.009439896,0.0076937806,0.0077053974
0.005209014,0.0045330417,0.005114335,0.004541892,0.005244326,0.004613672,0.004391086,0.0039779916,0.0054938844,0.0050878576,0.004485483,0.004051869,0.0055070617,0.0048618554,0.004509782,0.004061965,0.0056095724,0.005178086,0.0043814066,0.0042259274,0.0056797736,0.0055044405,0.0044305706,0.004201771,0.0054583997,0.0051526763,0.004450278,0.003980524,0.0056394115,0.0047130217,0.0044717607,0.0039905757
0.02071149,0.01789244,0.020428926,0.017929507,0.020734888,0.017988546,0.018561468,0.01647471,0.021105994,0.018759476,0.018456837,0.016378524,0.02075221,0.017622525,0.01845667,0.016636325,0.020992659,0.019017711,0.01867145,0.016335834,0.020987468,0.019832384,0.018533293,0.016853226,0.020636134,0.018970635,0.018478561,0.016504215,0.019357998,0.018841373,0.018275477,0.016949745
0.0035145453,0.004469828,0.0035314756,0.0044772495,0.0034587723,0.0045447177,0.0027058662,0.0035265554,0.0037195,0.0052728523,0.0027003996,0.0036082962,0.003910429,0.0043259636,0.0027249109,0.0036830078,0.0039345627,0.0055878763,0.002678059,0.003632294,0.004118762,0.005526337,0.00271444,0.0039543253,0.0038832072,0.005341264,0.002707231,0.0035473055,0.003759092,0.0047499333,0.0027347659,0.00366911
0.004048547,0.0033933513,0.0037616491,0.0034034476,0.0039796685,0.003474026,0.0038146672,0.0032068766,0.0039701425,0.0035376928,0.003946075,0.0032453905,0.0039934916,0.0033163645,0.003897646,0.0032632272,0.0039907354,0.0035016732,0.0038327882,0.0030673938,0.003925931,0.0033522046,0.0039021745,0.003139856,0.00399529,0.0032591138,0.003838767,0.0031605985,0.0032878197,0.0040254854,0.0036162047,0.003452499
0.0145767825,0.014240988,0.014480401,0.01423286,0.014515581,0.014426379,0.01439651,0.013499547,0.014617853,0.013363645,0.014935645,0.013910439,0.014777293,0.0134349875,0.014498966,0.014260405,0.014451266,0.013204931,0.014189888,0.01282896,0.013688277,0.012746664,0.014299827,0.01344896,0.014011861,0.013340714,0.01466275,0.013582559,0.0149882585,0.015538373,0.014196896,0.014777931
0.013752158,0.011941184,0.013304489,0.011995858,0.013710051,0.012038678,0.010068382,0.008460675,0.013634552,0.012344092,0.010285676,0.008328684,0.013598311,0.011924628,0.0100467205,0.008545547,0.013771547,0.0122527145,0.009959589,0.008054002,0.013768705,0.011882465,0.010128649,0.008155082,0.013795298,0.011686443,0.009922974,0.008295018,0.010459711,0.014297476,0.009192825,0.009310343
0.0054898,0.006357899,0.005448986,0.0063735982,0.005490569,0.0064192815,0.0049070567,0.005148876,0.005403947,0.00628272,0.005180309,0.005246546,0.005322002,0.005930196,0.004785454,0.005287811,0.0052703004,0.006402195,0.0046741096,0.00497204,0.0049325568,0.0061194934,0.004721162,0.0050216457,0.0049925586,0.006172818,0.0048628403,0.0051042694,0.005186796,0.0071809827,0.004637066,0.0056861257
0.021528393,0.019776976,0.022207318,0.019798867,0.021312451,0.019498633,0.022221765,0.020022355,0.02178772,0.019645063,0.021742279,0.019672904,0.02215749,0.020303808,0.022746107,0.019942246,0.022284007,0.02104301,0.02292541,0.021596853,0.022843257,0.021375054,0.022690244,0.02081846,0.022682898,0.020041393,0.022627503,0.020512745,0.023842487,0.018522559,0.023693813,0.019053057
0.005131702,0.0053359363,0.0050476254,0.0053022155,0.00505867,0.0054407436,0.0045493175,0.0045862314,0.004992244,0.0052620918,0.0047326456,0.0046547195,0.004682871,0.004862382,0.0045253146,0.004632491,0.0050649107,0.0051947203,0.0044464474,0.0045672576,0.004685524,0.005102307,0.004531733,0.0044961367,0.0046477723,0.004994665,0.0045542573,0.0044998256,0.0051574917,0.0056712483,0.00442824,0.0048131575
0.009482813,0.011470441,0.0096240565,0.011530875,0.009547661,0.011318495,0.009280634,0.010544054,0.009605861,0.011388286,0.009316006,0.010476796,0.009530837,0.011776699,0.009235684,0.010622502,0.009531701,0.012198922,0.009205657,0.011128222,0.009494705,0.012069528,0.00918811,0.010941411,0.0094684465,0.011612699,0.009191751,0.010809187,0.0096361125,0.011537121,0.009274305,0.010432761
0.009174298,0.008859963,0.008654891,0.00878907,0.009330995,0.009195135,0.0095377285,0.008802947,0.008988499,0.010122806,0.009656522,0.008993517,0.008709472,0.008452022,0.009271087,0.008557881,0.009080411,0.007984586,0.009460366,0.0085368585,0.009028577,0.008613228,0.009513192,0.008604985,0.00906926,0.00847263,0.009567574,0.008475346,0.009162875,0.008867244,0.009631421,0.008644681
0.007150768,0.007751524,0.0067428313,0.0077189114,0.0067868493,0.007879398,0.006714386,0.0068092216,0.0064945747,0.007434642,0.0069286535,0.0068391417,0.006423928,0.006465039,0.006888514,0.0066181696,0.006907445,0.0071674585,0.006758036,0.0065011336,0.0066883448,0.006554212,0.006925067,0.0064108907,0.0066701975,0.0065370197,0.006906258,0.0064122467,0.0065759947,0.008015179,0.0066052293,0.0072276266
0.04158576,0.033757854,0.041155368,0.03375823,0.041644365,0.03380602,0.040333495,0.033548277,0.041477077,0.033744775,0.04051839,0.03335837,0.040946458,0.03358182,0.04033269,0.033282515,0.04145466,0.033570454,0.04025717,0.03325188,0.04140646,0.03375038,0.040353622,0.03348667,0.041384134,0.033618156,0.04019558,0.033492204,0.039537497,0.034506574,0.03984083,0.034253366
0.014443282,0.012988094,0.014404333,0.012999054,0.01465373,0.012963807,0.015050453,0.013763877,0.014668848,0.013123136,0.014825773,0.013704245,0.015143204,0.015356825,0.01502702,0.014282784,0.014623118,0.013793846,0.015196933,0.014208492,0.015325884,0.015853725,0.015047711,0.015446361,0.015431418,0.01627419,0.015135439,0.015215603,0.015272723,0.012970834,0.015672334,0.013376646
0.014968116,0.012841475,0.014994479,0.012822879,0.014742135,0.012894292,0.014293418,0.013339267,0.01472686,0.0128708845,0.014312829,0.013264466,0.015080842,0.014106574,0.014503499,0.013700768,0.015037681,0.014269457,0.014449941,0.013354679,0.0151615115,0.015170498,0.014524355,0.013721276,0.015184882,0.0141890505,0.01444548,0.013648124,0.014901922,0.012812118,0.014278042,0.0132702645
0.0030283378,0.0032336253,0.0028770585,0.0032218117,0.00301362,0.003263801,0.0025814418,0.0026286028,0.0029666424,0.003159806,0.002703913,0.0025767651,0.0029380885,0.0046287184,0.0025945718,0.0029599352,0.002962267,0.0050654123,0.002553814,0.002607339,0.0028687625,0.0045554587,0.0026656794,0.0027786414,0.0029131882,0.0031876224,0.0026031313,0.0027726141,0.0030804873,0.0031934886,0.002505005,0.0025525393
0.007586601,0.0060004755,0.0070590856,0.006042533,0.007477822,0.0059726774,0.007282283,0.005767809,0.0074262084,0.006259221,0.0074137356,0.0058413115,0.0073653352,0.006953732,0.007339674,0.0059907776,0.007508283,0.007857301,0.007280263,0.005683886,0.007385462,0.0072346744,0.0074022105,0.0059233354,0.0074156444,0.0061414503,0.0073443716,0.00597601,0.0073214103,0.006198875,0.00715649,0.0059402026
0.01643162,0.015811766,0.016415333,0.015797079,0.016527638,0.015777392,0.015981466,0.014824326,0.016484603,0.015780332,0.016258275,0.014977675,0.016031498,0.016092341,0.015860543,0.0148120895,0.016335897,0.017757768,0.015749143,0.015045321,0.015814837,0.01652018,0.015785275,0.014941411,0.01587358,0.015951334,0.015976243,0.015032865,0.017291341,0.015781375,0.015989307,0.014974359
0.022139026,0.02460463,0.021846106,0.024649395,0.022178618,0.024561772,0.021600915,0.02216051,0.0220171,0.02491766,0.021737842,0.021979675,0.021828974,0.025311742,0.021545628,0.02222998,0.02194592,0.027836218,0.021542687,0.021848882,0.02203579,0.026051143,0.02161266,0.022477081,0.02208377,0.024829328,0.021515742,0.022518517,0.020729538,0.025026483,0.021316059,0.022190874
0.012097976,0.013592398,0.012018161,0.013574129,0.011809907,0.013597061,0.011355273,0.012262229,0.011762185,0.013635403,0.011388476,0.012170021,0.012326093,0.01380539,0.011668825,0.012326237,0.012189402,0.015948867,0.011601177,0.012331157,0.012427672,0.014261386,0.011686152,0.012698834,0.012490598,0.013918097,0.011689505,0.012599371,0.012921186,0.013189448,0.011764812,0.012059053
0.0074943514,0.008843135,0.008007579,0.008815269,0.007813174,0.008653428,0.0075628576,0.008052277,0.007921196,0.009124399,0.007455185,0.007918149,0.0082359025,0.009441368,0.007418233,0.007980149,0.0077658985,0.010955656,0.007534626,0.008400469,0.007977348,0.009718688,0.0074361237,0.008759667,0.007927103,0.00907006,0.0074313423,0.008622489,0.008711603,0.007733641,0.007896508,0.007314216
0.0050446517,0.005112229,0.0049708295,0.0051273433,0.0049786386,0.005059672,0.004751339,0.0043938695,0.00485262,0.0051515745,0.0049990453,0.0044298302,0.0045008096,0.0051413407,0.0047256513,0.004442059,0.004801648,0.00505966,0.0045988495,0.004425067,0.004461532,0.0051907655,0.0046660495,0.004424694,0.004504446,0.005055827,0.0047118627,0.0044237194,0.004720727,0.005222712,0.0045001623,0.004573323
0.0051913643,0.004317158,0.005230271,0.0043179267,0.005199064,0.0042433226,0.0053199334,0.004056091,0.005208296,0.0044761305,0.005445799,0.004062087,0.0050814166,0.004478241,0.005267459,0.0040150424,0.0051272595,0.004711113,0.00522749,0.0041987086,0.00498555,0.0044581783,0.0051971124,0.0041339896,0.0049904925,0.004185028,0.005321272,0.0041442835,0.005573904,0.004154352,0.0054149027,0.004052313
0.0061890553,0.006680714,0.0061797504,0.006705435,0.0060856733,0.006630134,0.0059868176,0.0063280193,0.0060823644,0.006991883,0.0060662767,0.0062016654,0.006109929,0.0068087513,0.0060543674,0.0063146288,0.00606769,0.007230005,0.005982327,0.006195164,0.0061083375,0.006777486,0.0060184407,0.0063944715,0.0061339834,0.006466804,0.0059790374,0.006483305,0.0059502516,0.006302421,0.0058356076,0.0061397855
0.0032207612,0.0037091041,0.0032113646,0.0037116245,0.0031138738,0.0036918907,0.002919628,0.0028249105,0.00301561,0.003808522,0.0031540499,0.0028734496,0.002824313,0.003552378,0.0029296915,0.002916116,0.0029703379,0.0038045056,0.0027373205,0.0029360815,0.0027653228,0.0038012515,0.0027969682,0.0028984298,0.0027497183,0.0036697583,0.0029133847,0.002894302,0.0032491395,0.003728061,0.0028063033,0.0030453952
0.008074439,0.010043968,0.007778308,0.01011381,0.00815125,0.009998751,0.008390998,0.008633104,0.008386261,0.010408151,0.008408612,0.008631068,0.007953302,0.009811051,0.008262801,0.008380307,0.00793972,0.010535014,0.008196337,0.008286296,0.0078995135,0.009706297,0.008140238,0.0083802305,0.008754098,0.009712942,0.008254609,0.008344674,0.0073840986,0.009372756,0.008157235,0.008301928
0.01506643,0.01670155,0.015385625,0.016781388,0.014981953,0.016808433,0.016015612,0.016395222,0.015224208,0.016553447,0.016078213,0.01636073,0.015016794,0.016387403,0.015676271,0.016088258,0.015261283,0.01736587,0.015597989,0.01565644,0.015096385,0.01623221,0.015609236,0.016016664,0.016334934,0.01597652,0.015617896,0.015843492,0.015947841,0.015521284,0.015983364,0.015493102
0.0073542306,0.008001776,0.00727263,0.008051789,0.0071645686,0.008007956,0.0067473543,0.007112829,0.007239153,0.007962316,0.0067371456,0.0070949476,0.0073337895,0.00785795,0.0067423885,0.006991195,0.007261888,0.00818712,0.006709049,0.0068232487,0.007306361,0.007663508,0.0067206593,0.006938425,0.0075754714,0.0074707046,0.006758588,0.006932015,0.0070749978,0.0076461677,0.0065787244,0.00698477
0.03739153,0.03757439,0.03753558,0.03758122,0.037736375,0.037342984,0.038503915,0.036689177,0.038419034,0.03659278,0.03859606,0.036682203,0.03749072,0.035447884,0.038363583,0.036090218,0.037758406,0.037278436,0.038443238,0.03606434,0.037581,0.035826087,0.038452826,0.036004588,0.03784637,0.03547432,0.038448136,0.036030684,0.038145043,0.035922047,0.03885522,0.036113285
0.0031311682,0.002784716,0.0029702357,0.002796777,0.002804823,0.0028348023,0.0026368871,0.0026289907,0.002789394,0.0029492183,0.0026156798,0.0026514046,0.0030594869,0.0027914834,0.0027104865,0.0025945927,0.0027459846,0.002794812,0.0027198163,0.002765057,0.0029751745,0.002682547,0.002675283,0.0025867983,0.0025947997,0.0029077176,0.0027037414,0.0026341951,0.002859941,0.0027657838,0.0026505387,0.0026577252
0.013824447,0.011850231,0.013529533,0.011787643,0.0130952345,0.01205793,0.011711632,0.0111288475,0.012814814,0.0117454035,0.011664674,0.011144922,0.013368259,0.012234256,0.01189443,0.011189003,0.013260487,0.011060653,0.012052292,0.011266769,0.013622382,0.011860301,0.012161927,0.011207317,0.011820349,0.012081636,0.012026168,0.011369727,0.013579181,0.012349205,0.01177457,0.011621945
0.0069571068,0.005934938,0.0070552602,0.005946256,0.0067543183,0.0059628943,0.0063395016,0.0057924595,0.0066073244,0.0060205236,0.0063004233,0.0058062207,0.0068462393,0.006100546,0.006248326,0.0057993433,0.00661277,0.006250286,0.006306719,0.0058197607,0.0068341414,0.0058899214,0.0062894295,0.005842565,0.0065111658,0.005910339,0.00627077,0.0058435383,0.0068807486,0.0060377475,0.0062593403,0.0059057814
0.011706462,0.009266592,0.011657428,0.009363339,0.011575229,0.009155502,0.01126889,0.009418334,0.0118134925,0.009013272,0.011283939,0.009354891,0.011804329,0.009155089,0.011375591,0.009351758,0.011749821,0.008930318,0.011357348,0.009253859,0.0118088955,0.009007517,0.011417231,0.009312468,0.012143604,0.008889962,0.011381707,0.009272476,0.011887612,0.008949534,0.011288846,0.009457791
0.018499078,0.012847793,0.018412959,0.012695393,0.017799575,0.013220305,0.016787605,0.014296718,0.01660071,0.013964467,0.01655933,0.01437702,0.018406754,0.0127646495,0.016258731,0.014367895,0.017042145,0.01410935,0.016233688,0.014117765,0.01823968,0.013971838,0.016043352,0.014527988,0.01956828,0.014906487,0.016437171,0.0150715085,0.016969316,0.0141634755,0.01611144,0.014886281
