GHAR2H_M,GHAR2H_M_IV,GHAR2H_Q,GHAR2H_Q_IV,GHAR3H_M,GHAR3H_M_IV,GHAR3H_Q,GHAR3H_Q_IV,GHAR_M,GHAR_M_IV,GHAR_Q,GHAR_Q_IV,GNNHAR1L_M,GNNHAR1L_M_IV,GNNHAR1L_Q,GNNHAR1L_Q_IV,GNNHAR2L_M,GNNHAR2L_M_IV,GNNHAR2L_Q,GNNHAR2L_Q_IV,GNNHAR3L_M,GNNHAR3L_M_IV,GNNHAR3L_Q,GNNHAR3L_Q_IV,GNNHAR4L_M,GNNHAR4L_M_IV,GNNHAR4L_Q,GNNHAR4L_Q_IV,GNNHAR5L_M,GNNHAR5L_M_IV,GNNHAR5L_Q,GNNHAR5L_Q_IV,HAR_M,HAR_M_IV,HAR_Q,HAR_Q_IV
7.395059,6.9891343,1958.535,763.84125,7.3842125,7.4493513,1965.725,758.5487,7.399548,7.009049,1972.138,828.67474,95.20499,95.29421,225.36058,161.35843,95.18597,95.251305,214.61984,153.41988,95.25716,95.28141,227.80017,158.78856,95.26594,95.270454,221.65688,155.52702,95.32043,95.298615,232.55356,160.70032,7.4019165,6.9880576,2317.0132,1109.1871
5.3379974,5.696661,1555.5648,584.523,5.3467946,6.226133,1562.0638,581.2599,5.3287754,5.7158394,1554.9785,632.89484,97.50258,97.79178,188.06163,136.6764,97.176956,97.4413,179.81007,130.18901,97.443504,97.77394,190.62329,134.37347,97.17008,97.431854,185.18796,132.21666,97.47117,97.49484,194.30795,135.40135,5.311245,5.698664,1805.2607,846.00494
3.850872,4.4300723,1604.4498,580.86414,3.8465981,5.216677,1611.1482,577.4681,3.846933,4.4491816,1598.4203,628.0785,95.14733,95.66099,186.05519,132.02104,94.808655,95.1802,178.97862,128.4919,95.16762,95.64998,189.26863,131.0551,94.86576,95.31397,184.72195,128.14883,95.239204,95.27991,193.86754,132.27655,3.8090432,4.452519,1852.1514,831.8763
18.344446,18.080824,1650.1337,575.7346,18.340397,18.76212,1654.5265,571.3764,18.344793,18.175543,1639.2947,622.0148,111.72235,111.25258,197.87434,141.64154,111.06596,110.42746,190.47522,137.94748,111.75402,111.229095,200.05804,139.52335,111.259605,110.54469,196.5954,136.1197,111.777115,110.81194,205.07767,140.52425,18.311152,18.1134,1877.785,804.96136
1.762507,2.4165485,2197.8513,743.37286,1.7592661,3.56225,2188.484,735.64496,1.7692598,2.468539,2165.266,794.9828,95.82781,96.17556,225.40868,152.28226,95.3893,95.70509,221.38345,152.44464,95.969055,96.27277,229.97571,150.5572,95.58683,95.84361,227.58495,145.69862,96.12629,95.78687,236.55902,151.6778,1.7795608,2.5270104,2467.4602,991.3791
4.9125247,5.0528107,1769.9335,578.2286,4.926091,5.1533637,1765.7299,572.6239,4.8538156,5.0900645,1734.794,619.0539,97.98961,97.671265,190.63266,131.63228,97.42561,97.04162,188.26004,129.77904,98.07703,97.7244,196.88649,129.31758,97.58291,97.12091,195.03046,125.17043,98.23587,97.14592,201.58197,129.74686,4.6974616,5.047597,1938.823,764.14294
3.334364,4.501574,1824.1268,576.1087,3.3352916,5.3005233,1819.6677,571.10315,3.3285725,4.5790024,1775.8195,612.8547,93.768166,94.62988,187.05031,126.394714,93.37126,94.15016,185.88206,126.27912,93.7543,94.621605,194.09796,125.071594,93.43238,94.22056,194.07114,120.88219,93.8542,94.18172,199.14638,125.180824,3.267345,4.5806336,1970.9191,749.3019
35.66294,29.127766,2291.773,815.1256,35.683277,28.317528,2291.2097,808.39777,35.626156,29.041012,2246.1345,862.7647,107.22385,101.906876,319.98306,223.65977,108.4744,104.36788,315.52747,225.45784,107.509445,102.00742,327.99908,222.78589,108.55516,104.14984,328.69815,215.3238,107.31298,103.40159,336.07382,223.42473,35.580906,29.05818,2450.1985,1012.2596
7.8238616,7.5134525,24.206038,18.787664,7.8225884,9.178745,24.200388,18.737484,7.819118,7.5711894,23.316854,18.782417,90.42777,89.52934,58.046417,56.41373,88.974785,88.754196,57.581604,56.050484,90.20882,89.751945,57.975613,56.91398,88.93317,88.854836,57.331367,56.838203,90.15016,89.25155,58.13169,57.202126,7.8756876,7.6513324,24.25524,22.610334
1.9166169,2.2859232,17.536797,14.540919,1.9113557,3.154026,17.483438,14.382573,1.9093832,2.2854993,17.170057,14.644134,80.546814,80.77702,49.835007,49.4953,80.29092,80.771034,49.71931,49.31654,80.49536,80.7027,49.85246,49.52644,80.29071,80.93242,49.613396,49.385017,80.456474,80.7159,49.869625,49.54147,1.8895948,2.2920282,17.984455,17.051435
3.4215956,4.245003,16.295021,14.111152,3.4324765,5.0256653,16.35318,14.083579,3.4076319,4.2760797,16.238867,14.209753,81.39707,81.70053,50.9378,50.159477,81.33583,81.57889,97.63113,49.7587,81.390236,81.670204,50.758533,50.296032,81.22162,81.43252,95.54242,50.131004,81.41151,81.70059,51.010754,50.519646,3.4105163,4.257103,17.469187,16.558123
8.825568,8.627221,25.26606,22.057068,8.811459,9.235863,25.276613,21.978024,8.871053,8.6416,25.39927,22.195625,81.13536,80.83427,53.371983,52.26323,81.629715,80.97251,105.87601,52.197453,80.96424,80.80863,53.115604,52.377228,80.86613,81.037834,103.47728,52.061806,80.92514,80.85536,53.2478,52.491226,8.943063,8.672397,26.535166,24.534992
1.6239802,3.3198555,18.074451,16.021223,1.6301963,5.0165486,18.12099,15.892879,1.6203619,3.3662,18.212809,16.416178,74.71452,75.98961,46.66157,46.67263,74.655975,75.266426,104.842674,46.008724,74.65562,75.75075,46.5332,46.5775,74.62437,75.24732,102.58341,46.177914,74.64689,75.83394,46.627663,46.522266,1.6151009,3.2714257,19.367321,19.031683
7.505918,8.267084,28.595173,24.736685,7.5331783,9.0602255,28.662615,24.626297,7.470866,8.339149,28.67609,25.082903,79.458374,79.56742,52.210068,50.76607,79.04701,79.05886,112.15093,50.279625,79.45674,79.43519,52.142277,50.8612,79.12896,79.1533,110.38661,50.435528,79.45708,79.54066,52.281616,50.862938,7.41643,8.255362,30.422976,28.717958
3.8902738,5.203311,18.947004,16.815207,3.8957515,6.2851934,18.990068,16.66975,3.880787,5.2863135,19.317566,17.394815,74.92825,76.01841,47.211563,47.10336,74.79569,75.43935,90.72856,46.658424,74.91808,75.92189,47.209232,47.130817,74.792496,75.43701,87.017876,46.71526,74.883125,75.96132,47.219578,46.978706,3.8456,5.238243,19.969168,19.224823
6.4224772,6.849221,19.423079,16.772776,6.421864,7.6605554,19.438,16.673021,6.414999,6.899432,19.688948,17.142958,72.84922,73.412285,47.07574,46.116425,72.62369,72.8487,91.04282,45.83166,72.79319,73.33178,46.916126,46.19064,72.59223,72.90329,86.577896,45.808907,72.76191,73.365326,46.90553,46.059406,6.3602405,6.8527637,19.980528,18.430674
5.6481104,5.8231215,20.274246,17.447912,5.6384673,6.56831,20.309385,17.434246,5.674212,5.842379,20.589022,17.720518,71.11784,71.24891,47.239334,45.539967,71.025566,70.90405,91.11755,45.41273,71.02053,71.27982,47.155712,45.85993,70.887535,70.955284,85.433525,45.667095,71.06094,71.30843,47.258717,45.97497,5.718326,5.8711934,21.3669,19.547062
8.773797,8.838457,26.381489,22.586203,8.785709,9.459865,26.42643,22.472637,8.752385,8.885876,26.566427,22.97129,76.66768,76.3121,51.093258,49.25869,76.480286,75.87927,91.939415,48.895996,76.63609,76.136185,50.83771,49.26833,76.446144,75.934685,87.54682,48.994263,76.66438,76.18985,50.96022,49.330425,8.710762,8.83712,27.61181,25.472425
6.5932336,6.5078964,19.88878,18.414463,6.604341,7.1450205,19.94571,18.38532,6.5661616,6.5186353,20.149586,18.719463,76.54538,75.91425,50.391235,48.57437,75.74765,75.25247,92.66946,48.067764,76.44625,75.95796,50.120983,48.71163,75.72904,75.20895,87.13001,48.495808,76.52615,75.97239,50.186516,48.800835,6.537974,6.5204735,21.328514,21.294025
9.144891,9.657811,27.873837,28.551664,9.155444,10.0666,27.910662,28.3982,9.124514,9.643961,28.172398,28.93041,74.245094,74.77383,49.584583,48.889206,74.32466,74.46374,86.99087,48.32193,74.23074,74.69574,49.421883,48.746468,74.21784,74.54125,81.79717,48.42078,74.23624,74.76593,49.384834,48.657303,9.089497,9.621753,29.8054,32.363518
13.692315,12.51031,28.970688,27.307402,13.660439,13.088613,28.986837,27.264606,13.749986,12.477266,29.217003,27.494762,63.15226,63.096745,44.514397,42.639652,62.685482,62.541412,86.018166,42.104942,62.894535,63.11097,44.123585,42.750813,62.621006,62.543316,79.432785,42.54079,63.006363,63.108147,44.258404,42.922318,13.840444,12.48986,30.56781,30.125353
31.717125,28.906015,54.15798,48.368904,31.695436,29.461012,54.202248,47.913338,31.754614,28.937145,54.29879,49.232353,77.06333,75.767715,61.080025,57.717716,76.44136,75.53403,107.133125,56.821964,76.93287,75.69576,60.655823,57.596157,76.40619,75.54478,101.640686,57.13832,76.97655,75.76489,60.725327,57.42583,31.763031,28.789886,54.07021,50.57841
12.339534,12.5199795,33.33047,34.11381,12.385164,13.681829,33.32558,33.796654,12.310641,12.543405,33.553513,34.818855,63.781277,64.25413,42.55214,42.487072,62.94932,62.982426,87.9989,41.462547,63.914288,64.13507,42.24877,42.129307,63.016182,63.16653,84.75063,41.28733,63.862198,64.2524,42.121765,41.851723,12.259927,12.479055,35.399055,38.725624
11.480548,11.186069,33.54225,31.317467,11.490863,12.523905,33.513878,31.100323,11.469308,11.184394,33.676903,31.949883,60.044678,60.031647,41.697826,40.257217,58.992096,58.86443,94.15141,39.56022,59.965706,59.9463,41.3004,40.115395,58.799408,58.817696,89.981834,40.025196,60.00569,60.027405,41.16439,40.123344,11.458412,11.167075,35.14693,35.36081
10.1423645,9.292891,36.92199,35.56497,10.154415,9.997894,36.900883,35.363163,10.104627,9.273916,36.981323,36.195187,56.4415,56.194557,39.844276,38.338764,56.483486,56.158916,91.87864,37.287907,56.352512,56.14818,39.45865,38.24725,56.425156,56.053955,86.96312,37.9503,56.381256,56.080814,39.445442,38.13817,10.280259,9.340594,38.867283,40.33072
11.920199,11.015677,46.313953,45.053577,11.907857,11.381529,46.278717,44.70288,11.912864,11.011559,46.108097,45.463165,58.507748,58.00623,45.799286,43.5008,58.15981,57.686867,102.337204,42.343803,58.42606,57.996494,45.5524,43.50924,58.042492,57.62564,99.22582,43.078274,58.44363,58.040672,45.463966,43.505836,11.957573,10.984423,47.32924,49.09781
11.625607,10.456966,43.7047,49.14496,11.622619,10.979382,43.63832,48.98478,11.63712,10.454358,44.40865,49.89691,56.93592,56.382275,44.222473,43.072433,56.874584,56.459938,101.975945,41.75889,56.928104,56.40643,43.758736,42.42123,56.733494,56.193634,96.868095,41.9854,56.850433,56.268948,43.6002,42.167595,11.686114,10.429698,46.56268,53.684593
6.798835,6.1795506,36.383858,43.795876,6.8078327,6.4375515,36.37191,43.733593,6.7858996,6.1711864,36.968887,44.54879,49.884716,49.695843,35.710243,35.186695,49.595,49.139748,92.96069,33.807644,49.84897,49.624172,35.494884,34.742004,49.321136,49.10867,89.22456,34.279083,49.729103,49.641098,35.35743,34.62217,6.757208,6.0968657,39.464573,48.87219
7.688482,8.734472,33.155617,42.202503,7.779742,8.490926,33.226433,42.03151,7.4924507,8.7365465,33.54428,43.264015,56.983162,57.55328,38.800106,39.918255,56.28287,56.105007,91.95313,38.603844,57.250378,57.31531,38.789494,39.41282,56.247383,56.383892,89.94505,38.63184,56.973335,57.762512,38.767693,39.361195,7.1673784,8.525925,35.082775,46.94064
1.9001398,2.2393212,28.111664,34.653446,1.8881487,2.7958667,28.086586,34.816257,1.8784702,2.2878783,29.034819,36.045,51.285866,51.670162,33.468227,33.647804,51.28168,51.29966,87.22788,32.72108,51.220016,51.5993,33.36513,33.221294,51.167805,51.433968,82.91703,32.98016,51.229893,51.60804,33.16207,33.16521,1.8299588,2.2711537,32.72197,41.646725
3.4479148,4.6464605,25.506268,33.623177,3.4439907,5.0627437,25.496424,33.689117,3.4273229,4.7190742,26.186195,34.92391,53.99887,54.863186,35.328938,36.169792,53.50007,54.066364,88.05033,35.359333,53.991882,54.903885,34.987106,35.642582,53.515263,54.25574,83.20021,35.395905,53.88156,54.8079,34.81139,35.416965,3.375619,4.7230678,28.890902,39.4943
4.5801325,4.4424505,23.706345,27.046797,4.612591,4.523932,23.707338,27.209032,4.535133,4.419699,24.011206,27.654331,54.46538,54.27483,37.62423,36.40904,54.3909,54.04555,93.42968,35.64915,54.472824,54.276066,37.470333,36.2207,54.293213,53.965096,88.21149,36.479366,54.553787,54.400917,37.190628,36.317364,4.4838834,4.4122553,26.844402,32.06166
3.258039,3.6134405,37.71127,45.515522,3.2635863,3.6030467,37.72871,45.56972,3.23033,3.635301,39.587337,49.409504,55.677258,55.99806,36.848038,38.715736,55.485687,55.344585,36.627193,37.546856,55.69197,56.028427,36.75422,37.84726,55.45244,55.24895,36.7257,37.667038,55.74451,56.028465,36.704426,37.709343,3.1624212,3.6261425,43.69162,55.20594
10.766407,9.923239,44.845497,46.36089,10.78483,9.937686,44.754612,46.106853,10.711622,9.83662,46.518295,49.38193,62.077534,61.55752,44.042576,44.12027,61.798695,61.050564,44.098736,42.80528,62.14694,61.437683,44.078053,43.544697,61.914173,61.18729,44.14379,43.064705,62.310722,61.591553,44.079422,43.47037,10.6152725,9.780545,50.143085,54.827446
1.0250069,1.6691992,43.855953,50.846455,1.0165738,1.6616304,43.94086,50.70939,1.0217944,1.6654711,46.21527,55.13115,56.20384,56.73803,36.788784,39.150417,56.21819,56.436317,36.548218,37.978024,56.21723,56.707478,36.612408,38.118595,56.133457,56.332787,36.4136,37.89302,56.200542,56.716496,36.57113,37.980972,0.9833578,1.6648277,51.03236,62.109898
3.8544638,4.7644587,38.047615,45.28302,3.8509316,4.754913,38.104755,45.07235,3.8392735,4.7435207,39.875904,48.74356,57.231575,57.954422,37.526917,39.892494,56.986073,57.40554,37.206455,38.836147,57.196747,57.9654,37.430767,39.02873,56.99093,57.432716,37.078213,38.753716,57.267017,57.9571,37.364937,38.972572,3.7988598,4.747806,43.25779,54.025753
9.162381,8.579472,34.98163,38.12146,9.178826,8.56553,34.99049,37.825386,9.122052,8.53422,36.304832,40.721817,64.02906,63.853233,42.169632,42.59954,63.62127,63.301487,42.40846,42.334484,64.14158,63.9501,42.604614,42.523247,63.779247,63.47805,42.116344,42.276836,64.37781,64.04854,42.55093,42.757896,9.101485,8.548658,39.334564,45.68664
8.711648,7.338062,93.97167,97.418106,8.724647,7.364966,93.86882,95.974,8.685122,7.2742147,99.055145,105.37724,53.775265,53.41108,42.296955,45.135014,53.440372,53.155876,41.97542,43.235584,53.815815,53.414307,41.68595,42.997967,53.54355,53.296356,41.605347,42.889755,53.91593,53.38701,41.635002,42.453926,8.615268,7.21984,103.389465,114.31273
10.355967,9.617174,95.61179,93.05006,10.371453,9.597655,95.78483,91.79559,10.32049,9.587315,100.623955,100.700455,58.003246,57.342655,43.170383,45.257587,57.510582,57.181515,42.721203,43.548126,58.06041,57.450672,42.7349,43.551437,57.53403,57.138885,42.644184,43.226696,58.115368,57.489075,42.801712,43.203484,10.342904,9.583912,106.137985,111.442085
2.2409334,2.3406034,180.3065,170.40958,2.2431924,2.356659,180.7216,167.69888,2.2399764,2.32306,195.19978,188.01944,49.49427,50.015854,49.190968,53.837242,49.24844,49.60421,47.484028,49.35169,49.460354,49.966003,46.79239,49.255684,49.263508,49.7352,47.18161,48.5595,49.573315,49.9864,46.86758,48.089138,2.2576716,2.337215,201.71602,206.04102
2.3580587,2.6283267,154.46214,142.28627,2.3707473,2.6342077,154.96973,140.23723,2.340412,2.5936022,166.32501,155.26392,49.898632,50.418465,45.97263,50.055706,49.652092,50.02961,44.640118,45.970474,49.921345,50.414906,44.396053,46.416412,49.59754,50.168125,44.35823,45.506466,49.967876,50.4154,44.439667,45.59929,2.34493,2.6023736,172.78917,171.35417
20.409039,19.149551,169.99335,149.70511,20.42361,19.07022,170.73509,148.25742,20.374208,19.182585,181.79027,162.58742,79.111046,77.76494,68.888916,70.386986,79.10337,77.93481,67.038155,65.78483,79.04236,77.896996,67.27016,66.867355,79.08011,77.41598,67.32215,65.70864,78.98719,77.79335,67.517746,66.36874,20.326616,19.172405,187.67113,178.0663
32.87596,29.572674,198.33923,169.03897,32.8652,29.560568,199.54028,168.58937,32.91331,29.656591,213.43002,185.13371,90.91454,87.20538,78.32373,76.02465,91.81459,87.44499,77.38288,72.048805,91.04574,87.27267,76.76517,73.07607,91.95399,87.35247,77.74444,72.94334,91.22186,87.34241,77.22307,72.52026,33.014744,29.73161,224.5569,206.90482
2.4160624,2.6575115,156.78761,140.61256,2.399027,2.6698787,157.71529,139.4688,2.439711,2.6572776,172.93837,156.3388,65.473236,65.809395,55.06632,57.23863,65.032875,65.3545,53.17273,53.1142,65.4776,65.760216,53.039314,53.679035,65.083855,65.31949,52.80514,53.112797,65.53901,65.81566,53.062973,53.046257,2.4203916,2.6788201,175.8023,170.20819
9.1389675,8.591022,155.59132,137.05873,9.142612,8.612466,156.50836,136.76913,9.136382,8.622924,169.1498,150.50214,71.43627,71.17535,59.647358,60.758526,71.26371,70.94383,58.633022,57.139164,71.49772,71.13626,58.216576,57.79529,71.593925,70.79983,58.25074,57.42538,71.698296,71.35971,58.29192,57.34742,9.103871,8.62194,172.36594,163.59732
10.178755,9.547378,157.39943,137.17538,10.208002,9.536508,158.66814,137.7183,10.147299,9.616282,169.89839,149.45953,75.971115,75.07162,61.62788,62.39506,76.15508,75.044815,60.08205,58.410694,76.00118,75.32067,59.683613,59.12472,75.886925,75.080246,60.187023,58.64137,75.72191,75.304886,59.838665,58.45431,10.243537,9.6998625,172.20543,161.23546
9.719316,9.076523,158.30905,137.13252,9.71489,9.119654,159.42334,137.42741,9.737313,9.100708,169.50568,148.31909,76.77034,76.03851,66.06775,66.936195,76.60458,76.06208,64.82259,63.19298,76.58837,76.04366,64.294235,63.539185,76.52447,75.94058,64.77371,63.289803,76.54097,75.97732,64.55883,62.935387,9.752088,9.109355,173.06055,161.56107
15.980284,14.146982,65.27517,52.881584,15.964636,14.116429,65.59256,53.140476,15.980689,14.211605,68.0845,56.32593,84.79691,83.04011,59.375042,57.22725,84.850716,83.240555,59.860687,56.307426,84.77523,83.147446,59.248314,56.310394,84.85332,83.30103,59.660355,55.72848,84.73295,83.214355,59.366814,56.294735,16.001194,14.22584,68.823616,60.6014
1.6682224,1.7983445,44.140335,44.03183,1.6674262,1.8052346,44.526268,44.1869,1.6696466,1.8202798,47.297554,47.301395,73.1762,73.33973,47.17342,47.92512,72.91216,73.10641,46.921547,46.944473,73.16935,73.36384,46.67456,46.7846,72.855606,73.12139,46.63155,46.657574,73.16065,73.3621,46.685184,46.642017,1.6782486,1.8553401,46.35603,49.986046
3.3727598,3.5463254,41.231262,41.19599,3.4017425,3.5700967,41.55983,41.387867,3.3206828,3.5305882,43.610695,43.639828,67.66233,67.69207,43.890003,44.335075,67.52329,67.56889,44.04089,43.893673,67.789856,67.79759,43.747982,43.586685,67.51565,67.65573,43.747177,43.632263,67.831635,67.786644,43.775246,43.509815,3.2531505,3.5038366,42.659008,45.900864
3.5665574,3.5837104,35.823837,35.161076,3.5708156,3.598703,36.171635,35.424385,3.5469048,3.5826476,37.78104,37.114483,66.940605,66.86771,43.03932,43.204266,66.88661,67.023926,43.111416,42.794643,66.96922,66.8808,42.95011,42.63381,66.8159,67.07562,42.94809,42.643955,66.95912,66.94403,42.983818,42.6197,3.5062444,3.5856128,37.136078,39.380795
5.0617723,4.5269995,29.499544,27.606678,5.056132,4.5235415,29.779242,27.683237,5.0228667,4.4768753,31.362307,28.854168,67.944855,67.8159,43.360474,42.69868,67.87528,67.83128,43.50413,43.07339,68.11487,67.525276,43.705276,42.844784,67.87966,68.14029,43.3865,43.10064,68.16563,67.90827,43.70895,43.088287,4.9479723,4.441944,30.184933,30.427404
5.433431,5.583695,84.55626,77.59591,5.4274426,5.5423493,85.11996,77.28444,5.404169,5.5472775,91.82729,82.02059,68.13886,68.20802,50.2043,49.942112,68.14877,68.06679,48.98021,48.08812,68.07499,68.22843,48.29178,47.888783,67.980675,68.034676,48.598015,47.900227,68.00681,68.17549,48.253166,47.523926,5.361531,5.5346594,86.49096,84.36658
1.1841471,1.4319535,50.26761,48.307533,1.1837704,1.4341413,50.63733,48.14111,1.1751363,1.4159527,54.792995,51.50683,65.13246,65.35436,42.48976,42.624462,65.042175,65.16017,41.785618,41.68523,65.12547,65.36208,41.52888,41.478275,65.023895,65.19645,41.573452,41.3999,65.149216,65.3341,41.472397,41.280815,1.1625605,1.4308413,51.22142,52.534725
5.196569,4.878741,55.246212,49.24403,5.136356,4.826835,54.67735,48.816536,5.2127786,4.8968368,56.99296,51.699303,73.225624,73.15432,48.508812,48.353916,73.2888,73.27191,47.98604,47.207153,73.18016,73.138725,47.906075,47.538586,73.16446,73.00573,47.787846,47.313423,73.083786,73.25285,47.93549,47.543648,5.1757965,4.8955517,54.661728,54.478767
1.8783025,1.8182124,51.59238,48.30438,1.8546728,1.8142169,51.201656,47.813263,1.8945739,1.8241593,53.083496,50.392418,71.00578,71.096985,46.391594,46.395,71.16321,71.318436,46.027752,45.635685,71.04457,71.15163,45.959213,45.79858,71.26535,70.934006,45.871258,45.57414,71.02389,71.24282,45.999687,45.807693,1.8926655,1.8284647,50.579254,52.613724
4.9849524,4.274311,56.630554,50.062084,4.9758906,4.2712793,56.17117,49.56026,4.9922996,4.2730117,58.38693,52.6268,74.54076,74.08505,48.929768,48.350204,74.80288,74.26986,48.426968,47.33662,74.604515,74.03581,48.533978,47.718243,74.979454,74.15655,48.46883,47.464752,74.65697,74.11613,48.62118,47.772984,4.9967885,4.257273,55.527214,54.816048
11.557828,10.654327,77.61087,68.944046,11.544915,10.596639,76.91747,68.1737,11.579319,10.717098,80.03744,72.67484,89.667336,88.66869,62.571262,61.66121,89.46853,88.48833,61.35856,59.312473,89.52591,88.5074,61.15504,59.880413,89.45671,88.78734,61.07261,59.458416,89.634285,88.63798,60.74492,59.67025,11.652648,10.784049,76.190475,74.64302
1.0994482,0.9808794,21.799204,21.376339,1.0727973,0.96532416,21.561813,21.014528,1.1324276,1.0126573,22.534386,22.616478,86.857704,86.90884,52.291393,52.315445,87.10819,87.13826,52.063667,52.064953,86.88587,86.88597,52.04458,51.967693,87.289536,86.8628,51.96609,51.85435,86.909836,86.899315,52.007397,51.911087,1.2019737,1.0603898,20.786507,22.453085
2.9909189,2.875274,24.449749,23.602728,2.9636269,2.8523724,24.177052,23.235998,3.0449486,2.951052,25.198425,24.877552,94.52674,94.561485,57.904896,58.053207,94.68076,94.69954,57.65556,57.55079,94.537224,94.50754,57.451202,57.469185,94.636856,94.51381,57.337444,57.26318,94.57134,94.69465,57.32307,57.339775,3.162019,3.0406828,23.756607,24.90836
5.155615,4.682797,11.87791,11.815424,5.113424,4.6592255,11.866301,11.744186,5.233168,4.7607856,12.030593,12.1509695,105.934784,105.59848,64.811066,64.403275,105.82584,105.659294,64.67669,64.35041,105.76739,105.534096,64.68273,64.346016,105.78667,105.40881,64.59984,64.22736,105.76755,105.69554,64.73141,64.34885,5.386346,4.863164,11.440747,11.8749895
1.0598782,1.0682404,10.358042,10.513743,1.0598745,1.072668,10.336503,10.435579,1.0693206,1.0688602,10.456383,10.798617,103.90778,103.92806,62.27135,62.13865,103.999794,104.004196,62.391052,62.281147,103.95438,103.91953,62.342297,62.184593,104.08911,103.90453,62.401264,62.14841,103.94589,103.90931,62.397022,62.188885,1.0995113,1.0810117,9.894239,10.490081
0.62015337,0.64718986,10.101732,10.662148,0.6061494,0.6475492,10.065167,10.536729,0.65652555,0.6717191,10.273918,11.110866,108.07531,108.19762,64.73244,64.72348,108.1816,108.2853,64.812126,64.777794,108.09755,108.16408,64.696976,64.69835,108.19786,108.0836,64.71092,64.60585,108.11326,108.235146,64.73226,64.68446,0.7395781,0.7260753,9.729862,10.789563
1.8820173,1.7696021,11.274498,11.536916,1.8887863,1.7792552,11.251727,11.44643,1.8811555,1.7717247,11.371395,11.846984,114.75624,114.815346,70.20783,70.11359,114.85289,114.86302,70.404434,70.28886,114.79261,114.79924,70.27792,70.21556,114.866455,114.71628,70.36687,70.16388,114.79214,114.83385,70.36081,70.22996,1.9002247,1.7971864,10.871606,11.491453
9.608612,9.174696,17.505835,16.416542,9.600654,9.162807,17.483892,16.32955,9.614751,9.1555195,17.588081,16.748981,119.021904,118.705246,75.42288,74.8212,119.11398,118.84139,75.43501,74.89341,119.06638,118.7188,75.71454,75.13802,119.14561,118.62295,75.72527,75.07584,119.038795,118.663506,75.89598,75.27761,9.652212,9.16122,17.109835,16.439592
10.655469,10.051032,18.125883,17.278105,10.682162,10.048558,18.096457,17.23272,10.589521,10.0023575,18.203642,17.619465,109.67602,109.07275,67.78079,67.09582,109.89303,109.1816,67.88788,67.2653,109.71156,109.1388,68.062355,67.44297,110.02027,109.02637,68.03143,67.23417,109.59916,109.00362,68.321335,67.52802,10.472739,9.967697,18.07781,17.648376
7.550261,6.927327,16.21873,16.082436,7.518587,6.8742857,16.096134,15.874778,7.528246,6.9436836,16.407845,16.705542,98.52057,97.91318,60.651314,59.935482,98.85455,97.8719,60.933186,60.491547,98.49577,97.98871,60.853077,60.40604,98.661896,98.095894,60.9079,60.386753,98.39328,97.94041,61.198513,60.571278,7.449357,6.945438,15.77321,16.242146
8.472221,7.6945243,22.41141,24.19821,8.442092,7.676228,22.280737,23.823252,8.466162,7.712151,22.746956,25.515598,92.16817,91.65656,56.60069,56.313984,92.79282,92.06577,56.622234,56.36028,92.21414,91.78109,56.55108,56.26451,92.71504,91.56123,56.31576,56.16284,92.22965,91.768906,56.74074,56.34118,8.431731,7.7507143,22.140879,25.380886
6.5480547,5.970772,18.548157,20.322306,6.4775553,5.9112635,18.429123,20.065681,6.584616,6.0171165,19.039711,21.719334,85.26409,84.81815,51.50012,51.053196,85.64833,85.21892,51.621788,51.520264,85.162476,84.93751,51.571312,51.23441,85.78166,84.555405,51.336956,51.21276,85.2098,84.81262,51.883503,51.4264,6.653167,6.1272936,18.470442,21.904493
6.8451104,6.9278345,41.239178,42.498608,6.8330984,6.9265275,40.93616,41.74265,6.8465056,6.915918,42.609566,46.318954,92.49806,92.50488,59.662445,60.19195,93.27195,93.17104,58.989998,59.090298,92.5997,92.62114,58.977264,59.224926,93.274635,92.28125,58.87306,59.022385,92.7567,92.65387,59.00621,59.192276,6.889035,6.9669414,41.304226,46.46891
7.6338825,8.043096,49.022175,49.967148,7.6552997,8.072547,48.63972,48.87829,7.617725,8.0437975,50.564606,54.28888,98.66932,98.81391,64.770325,66.0902,98.93433,99.004105,63.41807,64.04865,98.738014,98.64111,63.540638,64.216354,99.2127,98.61348,63.52062,63.72345,98.42689,98.858955,63.09914,63.88052,7.576023,8.010548,48.63423,54.24754
2.6634107,2.9655735,20.363983,21.888533,2.666675,2.9743187,20.177504,21.678078,2.656095,2.9638064,21.336452,24.429274,91.729,91.654495,56.152107,56.841125,91.93781,92.045845,55.92176,56.398323,91.70777,91.62917,55.970604,56.250908,92.08832,91.51103,55.84464,56.04891,91.693436,91.69787,55.944138,56.15287,2.6362145,2.9608026,20.867975,25.36257
3.4921112,3.9352336,21.881191,23.865108,3.4984117,3.942105,21.746922,23.789162,3.4858704,3.917052,22.615904,25.99516,89.829796,89.771385,54.61518,55.107433,89.92765,90.03484,54.58057,54.87276,89.84253,89.76814,54.59953,54.720802,90.08649,89.68043,54.52856,54.66165,89.79255,89.78244,54.648285,54.766766,3.4848185,3.9416633,23.414124,28.413363
