GHAR2H_M,GHAR2H_M_IV,GHAR2H_Q,GHAR2H_Q_IV,GHAR3H_M,GHAR3H_M_IV,GHAR3H_Q,GHAR3H_Q_IV,GHAR_M,GHAR_M_IV,GHAR_Q,GHAR_Q_IV,GNNHAR1L_M,GNNHAR1L_M_IV,GNNHAR1L_Q,GNNHAR1L_Q_IV,GNNHAR2L_M,GNNHAR2L_M_IV,GNNHAR2L_Q,GNNHAR2L_Q_IV,GNNHAR3L_M,GNNHAR3L_M_IV,GNNHAR3L_Q,GNNHAR3L_Q_IV,GNNHAR4L_M,GNNHAR4L_M_IV,GNNHAR4L_Q,GNNHAR4L_Q_IV,GNNHAR5L_M,GNNHAR5L_M_IV,GNNHAR5L_Q,GNNHAR5L_Q_IV,HAR_M,HAR_M_IV,HAR_Q,HAR_Q_IV
0.0024405706,0.0027011798,0.013343698,0.012105536,0.0024384486,0.0031764999,0.013335326,0.012132151,0.0024442794,0.0027183553,0.013276721,0.012229843,0.08057159,0.08060557,0.05745606,0.057350863,0.08051534,0.08052408,0.057464447,0.057235844,0.08059698,0.080601275,0.057506748,0.057347853,0.08049439,0.08053305,0.05746303,0.05736008,0.080590725,0.080549955,0.05753387,0.057360556,0.0024520964,0.0027223371,0.01337699,0.01271366
0.0038195886,0.0037473643,0.014627336,0.012823683,0.0038236305,0.0039225407,0.014595835,0.012841105,0.0038117182,0.0037525035,0.014498263,0.0128812725,0.08029066,0.08010339,0.057290655,0.056983564,0.08020951,0.08007228,0.05726191,0.056886397,0.08029531,0.08011838,0.057269335,0.056934297,0.08018959,0.08007304,0.05724198,0.056930512,0.08028541,0.08006576,0.057285905,0.056925867,0.0037989863,0.0037502856,0.014622887,0.013310448
0.0018974872,0.0020141653,0.012883262,0.011365941,0.0018997354,0.002309067,0.012875782,0.011391971,0.0018964682,0.0020199995,0.012777601,0.011443961,0.0773204,0.07735397,0.054832738,0.054673,0.077280074,0.07731501,0.05482837,0.05458185,0.077325426,0.07735378,0.054844286,0.054627527,0.07726967,0.07731615,0.05482274,0.054627456,0.07731556,0.07729655,0.05486031,0.05462687,0.0019051757,0.00202476,0.012851609,0.01176686
0.0041263243,0.0038687396,0.015940633,0.013794489,0.0041236873,0.0042316057,0.016001,0.013862404,0.004134699,0.0038948385,0.015850525,0.013946826,0.07620579,0.07618584,0.05476933,0.05438318,0.07620671,0.07619592,0.05471483,0.05435235,0.076224834,0.076173715,0.054803625,0.054424435,0.07623493,0.076196514,0.05477851,0.054424856,0.0762407,0.07622073,0.05484804,0.05444285,0.004154557,0.00387641,0.01564205,0.014053451
0.0028377392,0.002962414,0.013964419,0.012253519,0.002845687,0.0032426037,0.013982518,0.012272804,0.0028346607,0.0029936535,0.013830397,0.012389571,0.07833082,0.07829097,0.05604501,0.055827085,0.078303255,0.078289755,0.05604242,0.055694308,0.0783086,0.07827635,0.056057587,0.055786654,0.07828948,0.07826792,0.056018878,0.05578847,0.078302816,0.07827001,0.05606572,0.055785187,0.0028340044,0.0029663157,0.013711689,0.012568
0.0021572302,0.0023747357,0.012514582,0.010837196,0.0021539438,0.002862472,0.012547017,0.010865959,0.0021554076,0.0024135185,0.012419034,0.011003465,0.07686457,0.076900266,0.054579657,0.054369893,0.07682437,0.07683192,0.054575652,0.054220643,0.07687922,0.076883025,0.05465472,0.05438259,0.07683634,0.07684581,0.054569073,0.054341715,0.076889224,0.07685179,0.05467168,0.05440328,0.002137121,0.0023999917,0.012382,0.011313342
0.0060186842,0.006171196,0.017370418,0.0149878515,0.0060114763,0.0067209364,0.01742049,0.015022123,0.006028303,0.006274147,0.017259633,0.015300001,0.08232316,0.082217395,0.05968164,0.05936616,0.08217454,0.08203418,0.05953724,0.059096057,0.08233868,0.082203664,0.059682716,0.059246387,0.08225148,0.08204828,0.05959272,0.05919827,0.08235163,0.08211243,0.059698578,0.0592588,0.006051659,0.0062334514,0.0170183,0.015479346
0.0012779682,0.0016704161,0.012438132,0.010742701,0.0012668031,0.002526133,0.012477445,0.010738516,0.0012945468,0.0017587284,0.012441907,0.011064612,0.07851386,0.07851136,0.055792697,0.055548042,0.078426495,0.078446835,0.05582418,0.055492844,0.078567185,0.07852886,0.055891592,0.05557993,0.078498244,0.078485325,0.055889435,0.05558319,0.078608155,0.078454345,0.055949874,0.05562983,0.0013287708,0.001781363,0.01249574,0.011421712
0.002054356,0.0024001887,0.013499371,0.011609303,0.002052678,0.0029827105,0.013539903,0.011614556,0.0020505737,0.0024791434,0.013468452,0.011920624,0.078725226,0.07864235,0.05626763,0.05594338,0.078658625,0.07859065,0.056259748,0.05585535,0.07874482,0.078643635,0.056325372,0.05593867,0.07870203,0.078597,0.056341324,0.055939093,0.07877753,0.07860286,0.056397103,0.055990998,0.0020318879,0.0024665988,0.013414449,0.012150429
0.002239942,0.0028080419,0.012464752,0.010916158,0.00223131,0.003494117,0.0125095295,0.010918463,0.002244888,0.0028964635,0.012428438,0.011266134,0.0758691,0.07595799,0.053631816,0.05348234,0.07576575,0.07590363,0.053553894,0.053360198,0.07586852,0.07594493,0.05364267,0.05341408,0.075779974,0.07590806,0.053617325,0.053378828,0.075882174,0.075883426,0.05369119,0.05342979,0.0022241452,0.0028718053,0.012260156,0.011435042
0.008131441,0.006373662,0.018688176,0.015370124,0.008149951,0.0063397055,0.018765468,0.015409185,0.008137686,0.0062563946,0.01871436,0.015387273,0.06614547,0.06568707,0.04885356,0.04783141,0.06619614,0.06583916,0.048887998,0.047954474,0.066189945,0.0657522,0.0489715,0.047960762,0.06626455,0.06588466,0.048984546,0.048045654,0.06626583,0.06574972,0.049104627,0.048056222,0.008155337,0.006371716,0.01883234,0.01565827
0.00507214,0.0055425786,0.013989501,0.012979429,0.0050903047,0.0065282383,0.014023706,0.012993127,0.005071262,0.005618689,0.013755137,0.012996773,0.073063575,0.07296258,0.052543506,0.052215517,0.07288766,0.07280564,0.05240473,0.052069496,0.07299421,0.07303815,0.052500147,0.052348036,0.07287127,0.07287895,0.052336194,0.05231617,0.07298698,0.07301344,0.052572154,0.052461334,0.005132429,0.005614795,0.0137719,0.013445248
0.0018339542,0.0021463488,0.008715767,0.008049244,0.0018243731,0.0027714865,0.0087471325,0.008065092,0.0018414769,0.0021762964,0.008636294,0.008159958,0.06601014,0.06611477,0.04629261,0.04629638,0.06596606,0.066073686,0.046288285,0.04622531,0.06598562,0.066093564,0.046299014,0.046275947,0.065964326,0.06610986,0.04622735,0.046239845,0.06597279,0.06608263,0.046299405,0.046279985,0.0018527211,0.0021606884,0.008449736,0.008316454
0.0025091183,0.0032291356,0.009602535,0.0090822205,0.0025191046,0.0038272412,0.009642769,0.009059965,0.002505034,0.0032700892,0.009494314,0.009214656,0.06576524,0.06586451,0.046153665,0.04613132,0.06575271,0.06579998,0.05771014,0.04592239,0.065768875,0.06585752,0.046138093,0.046146024,0.06573554,0.06570353,0.056016814,0.04603824,0.06577575,0.065863706,0.04617709,0.046169035,0.0025087108,0.0032181132,0.009325876,0.009194081
0.004775223,0.0048202947,0.012084857,0.011114978,0.004763873,0.0052470337,0.012098661,0.011100992,0.0048137605,0.0048443326,0.012077831,0.011180557,0.06295449,0.0627462,0.0447756,0.04448356,0.0631406,0.06280333,0.05735625,0.044480387,0.06287481,0.06273566,0.044653114,0.04447816,0.06285957,0.06282282,0.05554917,0.044358306,0.06285136,0.062753946,0.044661086,0.04447016,0.0048673274,0.0048366752,0.011889842,0.011020166
0.0009517245,0.002129018,0.00806465,0.0077323965,0.0009632002,0.003040727,0.008099323,0.0077059446,0.0009320629,0.0021883608,0.0079808375,0.007904833,0.06003031,0.06041536,0.041676566,0.0418944,0.060024083,0.06017147,0.05387817,0.04159812,0.06002359,0.060323395,0.041630827,0.041794386,0.060022205,0.06017141,0.05224696,0.041693266,0.060021512,0.060358286,0.04164436,0.041759133,0.0008973956,0.0020645799,0.007720834,0.0077610067
0.0030997312,0.0038079894,0.010319826,0.009371991,0.003111542,0.0042818002,0.010353521,0.009344262,0.0030893453,0.0038892033,0.010245167,0.009543275,0.061085716,0.061164636,0.042847183,0.042714,0.061003935,0.061001524,0.055233166,0.04252673,0.06108281,0.061123874,0.0428248,0.04268196,0.061009597,0.06104127,0.053769805,0.042582873,0.06108127,0.06115546,0.042852186,0.042657744,0.0030627556,0.00380437,0.010049525,0.009569725
0.0021825843,0.0028986437,0.008759348,0.008087621,0.0021889596,0.0033567834,0.008785833,0.008084676,0.0021795589,0.002978115,0.008739221,0.008261014,0.05926307,0.059576582,0.041211154,0.041319918,0.059233055,0.05939228,0.05293039,0.0411324,0.0592633,0.059544437,0.04121099,0.041303445,0.059235893,0.059393167,0.05131446,0.041180827,0.059253357,0.05954972,0.041207716,0.041265357,0.0021586588,0.0029188208,0.0085116355,0.008242091
0.0043916823,0.004490058,0.010508228,0.009501058,0.004387568,0.0048861704,0.010510912,0.009502197,0.0044042724,0.004534055,0.010519525,0.009606717,0.057346016,0.05754485,0.04030172,0.040162835,0.05730015,0.057368834,0.052645452,0.04008032,0.0573338,0.057517406,0.040225446,0.040172968,0.05729304,0.057379927,0.050858244,0.040039282,0.05732299,0.057520054,0.04022461,0.04014093,0.0043793893,0.0044923546,0.010292421,0.009524094
0.0030253546,0.00334449,0.009680509,0.008927713,0.0030229923,0.003772876,0.009683329,0.0089589525,0.0030439543,0.0033885066,0.0097161615,0.0089831725,0.05558744,0.055693757,0.039166726,0.03888346,0.055584185,0.055560436,0.052267868,0.038842097,0.05556301,0.055693865,0.039143752,0.038966928,0.055543993,0.055583064,0.0500699,0.038899414,0.055572018,0.05570491,0.039177686,0.039012797,0.0030749352,0.0033892267,0.009680147,0.009018874
0.0027681103,0.0033451156,0.009749955,0.009026855,0.0027833646,0.003727228,0.009763639,0.009002875,0.0027503227,0.0034007994,0.009750303,0.009158969,0.057506453,0.05750542,0.040431626,0.040209457,0.057460904,0.05732927,0.053327523,0.0400804,0.05749617,0.057446443,0.040364742,0.040212005,0.05744478,0.057344202,0.051410455,0.040141627,0.05750341,0.057463292,0.04039373,0.040232893,0.0027275009,0.0033717018,0.009643958,0.009233409
0.0037218158,0.004223952,0.010677678,0.010271979,0.003736332,0.004623665,0.010692846,0.010279338,0.0036967553,0.0042837146,0.010695697,0.010382749,0.060644902,0.060627185,0.04330459,0.043072887,0.060509752,0.060456388,0.05583717,0.042918973,0.06062486,0.06063532,0.043212123,0.04309048,0.06050932,0.060450044,0.053806912,0.043027416,0.060645215,0.060645867,0.043231845,0.04311241,0.0036784355,0.004280194,0.01079691,0.010646172
0.004438262,0.0047348826,0.010302074,0.0099765165,0.0044520954,0.0049589225,0.010296344,0.009959796,0.0044099027,0.004715671,0.010326516,0.01003625,0.056355745,0.05650565,0.04000519,0.03991256,0.056391418,0.05640462,0.051508304,0.03971358,0.05635458,0.05647618,0.039906155,0.039809763,0.05636242,0.056429416,0.049629614,0.039744448,0.05635638,0.05650677,0.039877027,0.03977277,0.004359287,0.004677962,0.0102822315,0.010072448
0.010947228,0.009837506,0.014767743,0.013169582,0.010910545,0.010132371,0.014730797,0.013186825,0.011001716,0.009803118,0.014786332,0.013161007,0.048131943,0.048175074,0.034823015,0.034426134,0.048044678,0.04802291,0.04813199,0.034263134,0.048071515,0.048158467,0.03469949,0.034405958,0.04802945,0.048036188,0.04581103,0.034343023,0.04808608,0.048172753,0.034725677,0.03442368,0.011113741,0.009819518,0.01463517,0.012987956
0.014261724,0.012894382,0.02188382,0.018733418,0.014228359,0.013204137,0.021879489,0.018618094,0.014306649,0.012937497,0.021795876,0.018854335,0.050746948,0.050348815,0.03885297,0.03787068,0.050601415,0.050324462,0.054451413,0.037546154,0.050723765,0.050313324,0.038703416,0.037855145,0.05059979,0.05034473,0.052446723,0.037680723,0.050736926,0.050348215,0.03874229,0.037783947,0.014272447,0.0128372125,0.021168584,0.01831604
0.006974448,0.007119267,0.0120218955,0.011449011,0.0070041753,0.007438375,0.012019168,0.011411332,0.00694816,0.007136476,0.011957872,0.011455574,0.048205744,0.048279364,0.034484804,0.03448108,0.048018806,0.047994073,0.047197007,0.03415473,0.04828028,0.04824185,0.03438708,0.03440037,0.048046254,0.048060827,0.046045057,0.03416986,0.048255656,0.04827779,0.034359887,0.03429753,0.006919144,0.0071017127,0.01202028,0.011542715
0.0069111595,0.006755164,0.013197434,0.012336654,0.0069224034,0.0073841987,0.013171528,0.012308032,0.006898482,0.0067970227,0.013129385,0.01238496,0.04595696,0.046070788,0.033254977,0.0331404,0.045738816,0.045794133,0.0487514,0.03289659,0.04594688,0.046043973,0.033137456,0.03310981,0.045722604,0.045782674,0.047136027,0.033029642,0.04594862,0.046077557,0.03310167,0.033106524,0.0068993643,0.0067979656,0.013122726,0.012315802
0.0072769662,0.006613586,0.01309291,0.011741912,0.007307861,0.006859281,0.013092247,0.011738756,0.007189894,0.0066218367,0.012885133,0.011567484,0.043730635,0.04369136,0.031628616,0.031375963,0.04379736,0.043686584,0.04760431,0.03104633,0.043720156,0.04366693,0.0315007,0.03138487,0.043793872,0.04364378,0.045792926,0.031288147,0.043725625,0.04364844,0.031530328,0.031349007,0.0073593766,0.00668682,0.013140978,0.0117159365
0.005552908,0.0053303386,0.012637535,0.011620018,0.0055477503,0.005506595,0.012624155,0.011605214,0.0055447794,0.0053480538,0.012636483,0.011689297,0.04333562,0.043349117,0.03194216,0.031690132,0.043306872,0.043239113,0.048508305,0.031361423,0.04331602,0.04334078,0.031799156,0.031655718,0.043260913,0.043227736,0.04701566,0.03154747,0.04331856,0.043364868,0.031774703,0.03163482,0.005551338,0.005315426,0.012543623,0.011549748
0.005884626,0.005216436,0.012624055,0.011377424,0.005876095,0.005422947,0.012586223,0.011310102,0.0059006982,0.005250325,0.012627248,0.011472175,0.042362936,0.042215105,0.031406585,0.031151323,0.042419635,0.042260103,0.049750462,0.030724613,0.042371593,0.042214494,0.03125408,0.031046567,0.042373024,0.04216693,0.047937203,0.030861627,0.042350587,0.042181216,0.031209448,0.03095803,0.005917643,0.0052275294,0.012535839,0.011278037
0.0041449443,0.0037257383,0.010539143,0.009529276,0.0041452856,0.0037663514,0.01051112,0.009467924,0.004144081,0.0037313737,0.0105466,0.0096538905,0.03865948,0.03860361,0.027797261,0.027648587,0.038684294,0.03854105,0.04508838,0.027198976,0.03865467,0.03858093,0.027720043,0.027573464,0.038586844,0.038530786,0.043642387,0.027395193,0.038624447,0.03860262,0.027687548,0.027543835,0.0041334047,0.003691863,0.010414295,0.009479596
0.005084508,0.005611354,0.010093925,0.01038411,0.0051371516,0.005355048,0.010105624,0.010243325,0.004963659,0.005617997,0.009890187,0.010448059,0.044404317,0.04462903,0.03181019,0.03219604,0.044210616,0.04421292,0.046634775,0.031754304,0.044507414,0.04455266,0.031835135,0.032133345,0.044241138,0.04431368,0.046010494,0.031822797,0.044434015,0.044733483,0.031832557,0.032158315,0.0047662095,0.0055067427,0.009179459,0.009869726
0.0022152355,0.0024563742,0.008374979,0.007978385,0.00220104,0.002801451,0.008372303,0.007929172,0.0022017886,0.0025002148,0.008296839,0.008111407,0.04171849,0.041881435,0.029010758,0.02907538,0.041711796,0.04172775,0.04504433,0.028747473,0.041698266,0.04185263,0.028987551,0.029006127,0.041688338,0.04177741,0.043315955,0.028877245,0.041702215,0.041863814,0.028931057,0.029006252,0.0021786252,0.0024917505,0.008018313,0.007880073
0.0025890644,0.0031034215,0.008629575,0.008817938,0.0025805773,0.0032975578,0.008629946,0.008756728,0.0025712457,0.0031515078,0.008567164,0.008966606,0.04318398,0.043437652,0.030218115,0.030430986,0.0430653,0.04320725,0.04602041,0.030167475,0.043179188,0.043440353,0.030127916,0.030307498,0.043061435,0.04326639,0.044190947,0.030194076,0.04315086,0.043423943,0.03007441,0.030256705,0.0025355367,0.0031525868,0.008236981,0.008698696
0.003619202,0.0035535393,0.010108097,0.00939974,0.0036351213,0.0036858467,0.010096997,0.009381388,0.0035964076,0.003568622,0.009979075,0.009396696,0.043558814,0.043606013,0.031204516,0.031038236,0.043588478,0.043553628,0.047802243,0.030766755,0.043564685,0.043602526,0.03116324,0.030969424,0.04359317,0.043527417,0.045748126,0.030947004,0.043595932,0.043638393,0.031111026,0.031010976,0.0035684444,0.0035748107,0.00981328,0.009259568
0.0027833863,0.002948863,0.009496094,0.009280329,0.0027852273,0.002946818,0.0094877295,0.009231613,0.0027670704,0.002968731,0.009483989,0.009361679,0.04507755,0.045155488,0.031675253,0.031974457,0.045034688,0.04497597,0.031573687,0.031701766,0.045077037,0.045164265,0.031649653,0.03181951,0.045023076,0.044946235,0.03160225,0.03175971,0.045082677,0.04516466,0.031622294,0.03179256,0.0027303682,0.002972359,0.009275207,0.009241923
0.0052131205,0.004940646,0.012167413,0.011260454,0.0052061034,0.0049469895,0.012151956,0.011198492,0.0052055214,0.0049293176,0.0121676,0.011277685,0.046776935,0.04679585,0.033723537,0.033702664,0.04675453,0.04671479,0.033615477,0.033478346,0.046803586,0.04677615,0.03374485,0.033663437,0.04678677,0.04670655,0.03366527,0.033557244,0.046844974,0.04682396,0.03373197,0.03366834,0.005163266,0.0049209106,0.011995897,0.011182833
0.001655714,0.0019154702,0.008416959,0.008498737,0.0016451023,0.001903412,0.0084227575,0.008431104,0.0016539103,0.0019276803,0.008468978,0.008587933,0.04640541,0.04656344,0.03238992,0.03274764,0.046398725,0.04644997,0.032277483,0.032528725,0.046406377,0.04654697,0.03234736,0.03263648,0.04636516,0.046416238,0.03224387,0.032571048,0.046392877,0.046545077,0.032312244,0.032609627,0.0016222189,0.0019224453,0.0082981065,0.008467193
0.004012966,0.004432454,0.010095332,0.01033684,0.0040075975,0.0044232877,0.010098863,0.010263709,0.0040052272,0.004410008,0.010138826,0.010357888,0.046589375,0.046774477,0.032709382,0.03311744,0.046509888,0.046614293,0.032589257,0.032911237,0.046564184,0.046769742,0.032684743,0.03303302,0.046509337,0.046610005,0.032557778,0.032953486,0.046577454,0.046758518,0.03264682,0.03301751,0.003988487,0.004410418,0.009905695,0.010160937
0.00479141,0.0046797586,0.011290078,0.010595084,0.0047981744,0.0046862676,0.011287041,0.0105315605,0.004784827,0.0046855193,0.011206678,0.0105179595,0.049017042,0.04907208,0.03483504,0.03481222,0.048967954,0.04898148,0.034831356,0.034771107,0.049036022,0.049092367,0.03491319,0.034861743,0.049007773,0.048988346,0.034791276,0.034779843,0.049080867,0.049123675,0.03490483,0.034909494,0.0047764545,0.0046842336,0.011012635,0.010424767
0.0056381514,0.0044819047,0.012673762,0.010968534,0.005636691,0.0044993623,0.01265394,0.010877044,0.0056403517,0.0044642882,0.0127073275,0.010924248,0.041287124,0.04109315,0.029262666,0.029128157,0.041250937,0.041133106,0.029217722,0.0291012,0.041285284,0.041091282,0.029276187,0.02905441,0.041288365,0.041148663,0.029118493,0.02899017,0.041305564,0.04108086,0.029220182,0.02901859,0.0055965874,0.004439655,0.0124098165,0.010647501
0.004412113,0.0042221085,0.011768463,0.010743057,0.004416278,0.004210065,0.011774768,0.010628647,0.004403666,0.00421826,0.011742806,0.0107342545,0.042523492,0.042342495,0.030124988,0.030092876,0.042421028,0.04238042,0.030032597,0.02996944,0.042514402,0.042367607,0.030127073,0.030035436,0.042412005,0.042338606,0.030001948,0.029965078,0.042512294,0.042381104,0.030118225,0.03006026,0.0044088666,0.004207604,0.011437873,0.010504547
0.0017182002,0.0015773632,0.0097327,0.0091760075,0.0017233059,0.0015894639,0.009731876,0.0090732165,0.0017158828,0.0015746533,0.00978138,0.009186985,0.039632957,0.039706778,0.027703024,0.02789331,0.03957553,0.039637517,0.027581833,0.027843457,0.03961954,0.039698683,0.02765673,0.027794339,0.039589684,0.03967752,0.027555933,0.027741125,0.03965706,0.039709434,0.027651727,0.02778004,0.001721329,0.0015816235,0.009507148,0.008903658
0.0016028151,0.0015751387,0.00903835,0.008552252,0.0016090609,0.0015774652,0.009041138,0.008448116,0.0015961773,0.0015647204,0.009059034,0.0085312845,0.0395896,0.039649945,0.027640784,0.027834281,0.039539915,0.03959355,0.027559904,0.027766485,0.039588623,0.039655045,0.027626283,0.027755419,0.039526016,0.03961688,0.027519464,0.027683051,0.039590694,0.039655015,0.027607737,0.027740601,0.001590974,0.0015652727,0.0087550655,0.008252373
0.0104012685,0.009674601,0.016945532,0.015286267,0.010416589,0.009629257,0.016960176,0.015244575,0.010377325,0.0096959155,0.016907088,0.015367841,0.057523053,0.057136435,0.042495295,0.04223982,0.057447817,0.05711906,0.042399596,0.04204747,0.057508428,0.05719639,0.04245956,0.042111605,0.057417557,0.05698807,0.04243279,0.042022604,0.057494845,0.057181712,0.0424796,0.042160068,0.010348486,0.009699845,0.016634656,0.015249686
0.011443608,0.011050315,0.01713469,0.014921236,0.011425396,0.011037593,0.017193306,0.015005872,0.011465242,0.0110464245,0.017324653,0.015261687,0.056952912,0.05641261,0.041044816,0.040430956,0.057001077,0.056315858,0.041185282,0.04039625,0.056963358,0.056407478,0.041067094,0.040438678,0.057022765,0.056293514,0.041223112,0.04053489,0.05700506,0.056437496,0.041137338,0.04044685,0.011511045,0.011071014,0.017604882,0.015673356
0.0021018728,0.0020775371,0.008828489,0.008366414,0.0020693045,0.0020788421,0.00885205,0.008335987,0.0021482906,0.0020832215,0.008976725,0.008523151,0.052332837,0.05239052,0.035894457,0.036021587,0.0521873,0.052281782,0.03581337,0.03596228,0.052334122,0.052372634,0.03585732,0.035956774,0.052217655,0.05226051,0.03576708,0.035918407,0.052351486,0.052406907,0.03585858,0.03597579,0.0021492508,0.0020959587,0.008702185,0.008347971
0.004300576,0.0040764716,0.011778437,0.010848191,0.0043015336,0.0040956484,0.011800714,0.010860161,0.0043057883,0.0040800567,0.011871731,0.010992499,0.0542574,0.054241065,0.038118023,0.038049556,0.054201044,0.054197125,0.038176853,0.038046848,0.054289117,0.054240365,0.038152546,0.038038265,0.054300886,0.054174144,0.038075216,0.038010154,0.054335825,0.05428614,0.038134325,0.03807347,0.004299392,0.00408799,0.011685834,0.0108634485
0.0046981494,0.004312846,0.011787981,0.010865035,0.0046991366,0.00430689,0.011804707,0.010820601,0.004707466,0.004336202,0.011837336,0.010990793,0.057685543,0.057438754,0.04039667,0.040310245,0.057714827,0.05742896,0.040417533,0.040220894,0.057684287,0.05748606,0.04031004,0.040195465,0.0576305,0.05744782,0.040406905,0.040175047,0.057612006,0.057489134,0.040318232,0.040194727,0.0047641043,0.004380579,0.011564897,0.010789314
0.0044318675,0.004051788,0.011828716,0.010637828,0.004425445,0.0040498376,0.011839913,0.010610579,0.004439318,0.0040584384,0.011859298,0.010726912,0.058671616,0.058438558,0.041200515,0.041085597,0.05856383,0.058408394,0.041158453,0.040984794,0.058617275,0.058429148,0.041116048,0.040948316,0.058525186,0.058389433,0.041141324,0.040939774,0.05860222,0.058404528,0.041128792,0.0409376,0.0044658454,0.00407037,0.011648956,0.010639821
0.0065072523,0.005991873,0.013792501,0.012368937,0.0064977603,0.0059872908,0.013806034,0.012426599,0.0065154242,0.005999273,0.013777754,0.012473957,0.062440015,0.06225369,0.0445808,0.044296153,0.062318042,0.062143076,0.044550937,0.044181533,0.06243654,0.062248867,0.044555772,0.044181343,0.06229152,0.062142268,0.04455778,0.04411118,0.06242691,0.062259316,0.044565808,0.044196572,0.0064978525,0.005983464,0.013656509,0.012501526
0.002065702,0.0020599645,0.009118925,0.008758631,0.0020544268,0.0020666404,0.009122514,0.008766388,0.0020848876,0.0020750873,0.00908236,0.008791373,0.06032038,0.060384385,0.041886386,0.04194275,0.060226258,0.06029749,0.04187305,0.041872285,0.060323067,0.06038929,0.041861743,0.041864466,0.06021186,0.060300916,0.041828427,0.041847445,0.060319755,0.060390633,0.041852154,0.04187342,0.0021025264,0.0020957997,0.008817817,0.008597276
0.002913374,0.0031782337,0.009665549,0.009289519,0.0029369604,0.0032093297,0.009668355,0.009310241,0.0028800906,0.0031522925,0.009608669,0.009243592,0.054717652,0.054750282,0.037852764,0.03784263,0.054675594,0.054713566,0.03794579,0.03787882,0.054770626,0.054780416,0.037926435,0.0378498,0.054679055,0.054744624,0.037893925,0.037875704,0.05477936,0.054780114,0.0379258,0.03787082,0.002828294,0.0031207302,0.009307935,0.008995304
0.0029618246,0.0030764856,0.009143423,0.008743144,0.0029678396,0.003084978,0.0091425525,0.008751263,0.0029419716,0.0030769797,0.009102252,0.008761073,0.053626023,0.05362877,0.037064195,0.0370279,0.053599253,0.05366942,0.0370626,0.03698613,0.053638566,0.053637523,0.037099615,0.03701682,0.0535717,0.053690284,0.037054416,0.036995184,0.053633317,0.053660974,0.037096836,0.037037924,0.0029107952,0.0030731668,0.008866432,0.008578496
0.0024306527,0.0023949149,0.009408823,0.008683896,0.002426076,0.0023961407,0.009404834,0.008710641,0.0024228517,0.0023883327,0.009360866,0.008687864,0.053088233,0.053055275,0.036836203,0.036639947,0.053090382,0.05310521,0.036831103,0.03675798,0.053134404,0.052986864,0.03693393,0.036731236,0.05310011,0.053172603,0.03681305,0.036780376,0.053153202,0.053112496,0.03692678,0.036797307,0.0023986,0.0023846,0.009142984,0.008521147
0.004207251,0.0042024427,0.010527868,0.010275736,0.0041981186,0.004169148,0.01052509,0.010250034,0.0041942513,0.0041773766,0.010463328,0.010238949,0.05440719,0.054403447,0.03784909,0.03782131,0.05439607,0.05435287,0.03782531,0.037745666,0.054382432,0.0544133,0.037779402,0.037731953,0.054336157,0.05434317,0.03776257,0.037690844,0.054356538,0.054388247,0.037763134,0.037739575,0.00417148,0.0041700643,0.010123758,0.009966791
0.0016362739,0.0017542449,0.008132882,0.008017963,0.0016360277,0.0017496347,0.008131349,0.007998855,0.0016291054,0.0017453451,0.00808984,0.007965704,0.052953895,0.053014338,0.036165938,0.036190245,0.052922633,0.052958727,0.03616872,0.03616031,0.05294283,0.053016834,0.03613781,0.036156688,0.052913625,0.052966256,0.036094956,0.0361175,0.05294711,0.053000394,0.036107905,0.036152184,0.0016144464,0.0017518036,0.007817181,0.0077353916
0.004294919,0.004083124,0.009894847,0.009532867,0.00425168,0.00404055,0.0098885475,0.00947693,0.0043069804,0.0040991604,0.009885604,0.00956421,0.058165323,0.058163393,0.040087078,0.040062428,0.05816749,0.058190003,0.039997023,0.03994868,0.058155432,0.058152113,0.040027387,0.04001406,0.058120675,0.058110125,0.0399588,0.039937817,0.058117058,0.05819162,0.04004594,0.040005162,0.0042982236,0.0041099954,0.009535789,0.009203591
0.0020849134,0.0020064188,0.00862373,0.008323481,0.00206239,0.002000748,0.008608372,0.008276912,0.002105731,0.0020199842,0.008648494,0.008369762,0.057305604,0.05735421,0.03934852,0.03933613,0.05734777,0.0574193,0.039332315,0.03932571,0.057317946,0.05736323,0.039332204,0.03933046,0.057378255,0.057307664,0.03928173,0.039276443,0.057308197,0.057388254,0.03934843,0.039314847,0.0021122778,0.0020298837,0.008311232,0.00803622
0.0030704602,0.0028246543,0.009534439,0.008862497,0.0030602103,0.0028193155,0.009531846,0.008821434,0.0030814065,0.0028308083,0.009564591,0.008927889,0.058591355,0.058487482,0.040229533,0.040034406,0.058674652,0.058535445,0.0401708,0.039980844,0.05861218,0.05847337,0.040236387,0.04004227,0.058723684,0.058519877,0.04018059,0.039968487,0.05862051,0.058496464,0.040256448,0.04004986,0.0030972753,0.002837396,0.009201814,0.008588184
0.007868156,0.0072831716,0.012301734,0.011596123,0.007838024,0.007235337,0.012287902,0.011524619,0.00790046,0.007322576,0.012340038,0.011741507,0.06987257,0.06953976,0.048935425,0.04861,0.06986045,0.06951412,0.048863392,0.04841846,0.06983425,0.06950376,0.048809767,0.048427388,0.06985393,0.069479324,0.04876677,0.04833399,0.06986011,0.06954341,0.048719432,0.04838786,0.0079805115,0.0073812325,0.0120710265,0.011503732
