Date,AAPL,ABBV,ABT,ACN,ADBE,AMAT,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BKNG,BLK,BMY,BNY,BRK.B,C,CAT,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,FDX,GD,GE,GEV,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,MDT,META,MMM,MO,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2026-03-10,0.0036555398041986376,-0.0019345193704582986,-0.018641800664299213,-0.03692202416127899,-0.0258815943046532,0.02047563978711575,0.002713652415794243,-0.0040852458716871265,-0.0027861464560814397,0.00393459326562029,-0.009168552126250007,-0.007302441455307451,-0.0321778021918403,0.013778726560710775,-0.015520059704726474,0.010118287135519433,-0.008246722532627482,0.002780177389119398,-0.006154459942610768,0.022328574221979203,0.0168269906509102,-0.005483883775739051,0.0009664419550809988,-0.004630454713771659,-0.024609029173398467,-0.007898172125321512,-0.01951806023669911,0.019551165849132524,-0.024789237685801546,-0.016627976569562275,-0.011276455374254701,-0.018008061630460315,-0.0033445205099070785,-0.010604140351223257,-0.007227821134958012,-0.004513947993370349,-0.01765295636199693,0.01425774684657366,0.010962586536232388,0.01316235768730567,0.003213257016644988,0.0030063948757173,0.0022197168869222406,0.0021393049671882824,0.010153872497840721,0.012710975937440638,-0.012355427650190931,0.026327268539612092,-0.04163234701924934,-0.01562118383421629,0.004616931693298465,-0.004104646261508971,0.001028163768429069,-0.011744795188086021,-0.006981477251871371,-0.019468557984700707,0.003556845527524777,0.01932276556472412,-0.005794558474177203,-0.008645692669193794,-0.027333598623735522,-0.015874734814076974,0.010318403014069721,0.023873832501727588,0.00149162458177865,-0.0001707686921001983,0.001869769359417628,-0.008915215141642507,0.03542065676428452,-0.005108148480769348,-0.014035773573040533,-0.007960333819571952,-0.04363158928490862,0.011606893122936501,-0.014251774033432363,-0.004643076389393319,0.013054904115279431,0.005089501074187153,-0.03381700143077371,-0.002193332634893297,-0.02107016401877604,-0.005906937279326896,0.010023035413371462,-0.012820507620060928,-0.010077140799162887,0.007553912839122434,0.00653822593574005,-0.019393330363438377,0.005885100940900889,0.0014046291985592152,0.006422103686657632,-0.02004328007773226,-0.009923964500429205,-0.013406427375284746,0.00980579069511811,-0.003452856345339761,-0.004873946082594505,0.005153579699008315,-0.006723303357028199,0.006273157111867711,-0.015354902720048136
2026-03-11,-7.670678451010549e-05,0.0029514227052973574,-0.002713742368576133,-0.0007439570470888501,-0.005161245238734402,0.015005224509007542,0.00787288361537275,0.005886704766391304,-0.017569255401141293,-0.007838417021498345,-0.0029481808957949607,0.00936831532508453,-0.016807441658919675,-0.0008237579629805092,-0.01128836352232565,-0.016736299994168924,-0.0024946402186049044,0.014728855847516709,-0.0011535340335153688,0.002018969207923327,-0.012683436786702251,-0.031138432996156262,-0.016092642148153202,-0.015416133565928969,0.02522991283438203,-0.0051435708214507825,-0.004001803519216973,0.00514808074629447,-0.007861540560630154,0.029523898952991345,0.0022270408447799817,-0.0008196307839035688,-0.004243982495765297,0.0026215954623411974,-0.003782982723423922,0.0053412322224950515,-0.004893214846120042,-0.004195746549318091,0.010069103416717073,-0.01723212019689191,-0.001868370778640216,0.0048545316871733135,0.005406520345286214,-0.012053127665206054,-0.017667664457890808,-0.00486263927210262,-0.005315744509564402,0.02565200500754461,-0.02973894693087764,0.014448881188603213,-0.0029543873127021447,-0.004190830232280396,-0.0032100445671839895,0.010937558043295104,-0.0015079443824538297,-0.0026873093077353083,-0.016845210688621437,0.016912138000766186,-0.020826837381758834,-0.008324692033052195,-0.02156242379186002,-0.01023467472783457,0.001207794890799807,-0.000515307324605585,-0.011915454690192395,-0.007515565284133885,0.0008709178707078102,-0.0021688058128880305,0.038649573399176074,0.0013109633645558283,-0.021147132248082068,-0.006776084290502471,-0.008404110726388248,0.006873796699033097,0.09183395594609456,-0.003918415854421875,0.005154610841801022,-0.017242359643026117,0.0030435802284296543,-0.03488174514345399,-0.007988230898942517,0.001255988484699655,0.006648917536607568,-0.005366560612541704,-0.00010379808292371173,-0.013068202581926536,-0.019848384386678575,-0.00871858216124588,-0.02440810482538902,0.02149087591352461,0.00612777050417157,0.03606965987197874,0.010306735495692276,0.0035969450150523663,-0.0011889914474408902,0.0053897115555818775,-0.017396546133477298,-0.0005916155372533982,-0.01813545405075767,-0.01302751330933205,0.02329025727098477
2026-03-12,-0.01936274610273292,-0.01014584890082526,-0.019138343501783894,-0.026950562503670783,-0.014358236083706344,-0.03930848989331981,-0.03461405201635703,-0.026083063156323694,-0.016352190656155896,-0.014671973697334195,-0.01639482230317546,-0.013399089672300857,-0.0436245274657483,-0.028647924737238317,-0.02422488516088095,-0.029721213150565085,-0.017172347003083233,0.0,-0.0034037576247571977,-0.033794331810088396,-0.009751427821285463,-0.018524746980549178,-0.013411886190089706,-0.025107180348811542,0.02759979509004218,0.011176888071138036,0.0265285032068594,-0.004609512910260349,0.004622287381742973,0.027008758119484,-0.013820580588040365,-0.04511432034154206,-0.014471197277283965,0.013766122567197003,-0.052948493541522645,-0.022856269754746417,0.0038999773769947677,-0.05674298642406528,-0.018333074558494755,-0.005410951013976595,-0.017916875560742618,-0.016892588959377952,-0.016683014417014475,-0.043993334059175604,-0.027488417246612995,-0.025225596642148962,-0.004781610274489534,-0.05689869879705056,-0.012078576600467517,-0.02759349572554526,-0.003909677012704615,-0.016103083976032773,-0.00025757911453938576,0.01839896516707995,-0.022593643285594767,0.005173525413301183,-0.030095575558025,-0.04285644370303565,-0.013273818838654527,-0.003997375833444061,-0.01824423503288186,-0.017871217645662907,-0.025471061323605992,-0.03911831085790218,0.020802112624672464,-0.002581500603708209,-0.040524609433923,-0.007459038776109095,-0.0318613129930545,0.0007636645265669539,-0.006112359940830148,-0.028186644140292372,-0.02300437685633705,-0.015535083686109119,-0.02427648484820044,-0.00805492612153591,-0.016117168562757467,-0.018392974389354166,0.012532940765101364,0.030927865492473172,-0.022144387858280767,-0.020360923173416423,-0.01242118224290445,-0.015431116202221706,0.016413786743361136,-0.010497943975547264,0.008468318439485367,-0.04000237864738776,0.0043571555024874975,-0.03141091003024221,-0.04338849992928939,-0.026677337167332116,-0.028746756203439916,-0.027915999127029467,-0.028869078106989132,-0.014359516550103257,-0.00796214531523931,-0.000986507719124896,-0.021201888471437558,0.014900047840975095,0.012864530415857
2026-03-13,-0.022051876328148423,-0.025247326946572612,-0.0010171977267533494,0.003060369657176487,-0.07583954165488804,0.012630888315130484,-0.021998614254443383,-0.004295979314156484,0.02529746297907165,-0.008877013416636048,-0.041104876925401546,-0.00639316461547057,0.02505374594860732,-0.00869938343433152,0.005583680033309335,0.0013110479784501639,0.0022052637621245985,-0.008111333224943285,-0.003781365373863088,0.0018009892035104613,-0.009562071691144869,0.010119335766985316,0.0,0.013186746377720882,0.013553945817706747,0.00509309499720878,-0.032366470997507446,0.007589430329955071,0.0007886566985990662,-0.0007615232873602329,-0.014219171749781156,0.005691019533247799,-0.0014080196039298887,0.01008938295451789,0.00045400390997385465,-0.004106078521271206,-0.010444004847078858,-0.022856242212644706,-0.032555768048134315,0.004155454713289819,-0.014431606379695205,-0.005771526351138312,-0.004183772956429577,-0.006742740002364966,0.0002950094417535354,0.0047129672400263445,-0.005652451673337944,0.011491722823506523,0.011100141806770436,-0.01483503143227205,-0.002148351321223707,0.0019441494546730276,0.003373047491693093,0.0071573313829946805,0.00801232551887554,-0.01046214988498928,-0.007767824921940725,0.012936137209498266,0.00136735551206435,0.007872508521081123,0.009935625826977601,-0.002746578044734327,-0.038343458890626625,0.012474870496195667,0.002510218884122173,-0.0025882483063295325,0.0032389866949427137,-0.015701969810701044,0.051264407414635116,0.011446645728555804,0.010603329719934607,-0.002771186880555443,0.005753753375721704,-0.015780314308353027,-0.02544618466450277,0.0064207727445761975,-0.01042443760679912,0.0009966849015976553,-0.016612397731321282,0.015465176143902415,-0.010140928556906625,0.007289285048309946,-0.010281456371508568,0.01994738277562158,0.0017375887221844355,-0.003998507067836332,0.012048192771084265,-0.023242644395378487,0.014087818224913784,-0.009645319015724074,0.0038410600515552673,0.004933542611061714,0.0181916937989115,-0.0068005244223012795,-0.006946617276671119,-0.009323999376817826,0.0020881777947350244,0.014813298854063683,-0.015282399005047242,0.009494826670734424,0.016869575258289915
2026-03-16,0.010794859745288043,0.008057153374460002,0.017772821793721194,0.013526660850481376,0.010187683344761611,0.013615111260619761,0.016495177886520107,0.00010923565186349293,0.0016268682723079575,0.0195984367511175,0.008567231996458036,-0.005867354254844748,0.017056562206227976,0.007277458043138729,0.012203785838995396,0.020722678126986027,0.01066342618471805,-0.006800412911883269,0.004448692286618705,0.015706227957381635,0.00834313913297402,0.016434111340533963,0.0059682272890935195,0.005450909045967345,-0.004676353284365775,-0.006634126507787719,0.028574352400248193,0.007276965259980006,-0.003809258074201627,0.00010155123024846446,-0.008692659351906773,0.021727512065012444,-0.00634502213323529,0.002328304720680352,0.006427664130712385,0.001905138511032689,0.008079123955374357,0.014381519314900837,0.027763277210892223,0.001517354385599301,0.007735922015078778,0.00981888718940871,0.010850879030806393,0.016057061819452878,0.010471016161967217,4.2658451119947927e-05,0.01205945570050515,-0.00021853039393560092,0.02807072962758994,0.023932539192911717,0.006914522575214965,0.009596371267614812,0.006206405219318922,0.007065869918796874,0.004101151602029285,-0.0012383946859535477,0.01902439631930508,0.03393024058336036,0.021104849791978575,0.0005820028238054942,0.04135543661653118,0.012623315005336755,0.023263802449886795,-0.006690635721138705,-0.005302662414603532,0.005838255110434343,0.005359321379793558,0.011123782896491852,0.036772746535659984,0.0004310646169505272,-0.001154135066302353,0.01500559428154058,0.01108954828707609,0.01647717218041489,0.005544472314608084,-0.013510139307277957,0.001128651541145942,0.009757725367657288,0.011725765539881694,0.000686984144892433,-0.0033123044021547976,0.00752976721372467,-0.013414099715620575,0.00612508791382016,0.011223326498376318,0.013435362426037933,0.00036077985740123886,0.012123963524800274,-0.011822029194522243,0.011145156481373375,0.01755951545975476,0.01813721257117762,0.012052869441041114,-0.0009486647425126504,0.001954623868182459,0.0031372263334157324,0.009669695245990484,-0.007979726553854039,0.022267270829305685,-0.004189010822423511,0.007109961700376477
2026-03-17,0.005577047742174601,-0.007631550718322444,0.006912256089054214,-0.003261236635608178,0.009290861320654153,0.018140893792608193,-0.0013735083423845884,-0.013979544856947967,0.001948954236161704,0.016340754535353108,-0.011110533839475023,0.006941547071317,-0.012413893668106524,0.004674835617272111,0.03477983012688868,0.029419228760031002,0.0,0.006413670210513089,0.0007517017606524234,0.0033535335099501573,0.0031723935435328254,-0.003986670066113196,-0.008569542471855263,0.01465950318180087,0.012776135046667525,-0.005570292311294245,-0.015276744946892573,0.004689356616849993,-0.013581273004594108,0.0057407386546406425,0.0031093355021016844,0.01995924499780477,0.016622737976628388,-0.0038214832908992635,-0.0045080756162285684,0.006555935693917325,0.005446539023853836,-0.006282906783254494,0.020777138821377106,-0.005578216238078748,0.014941797109554678,0.016391829463344054,0.01754159974009184,0.015438384033167774,-0.0033568214503421068,-0.01317638484394179,0.02752249051555733,-0.037150284322502336,0.015409762816929629,-0.0014478585649794207,-0.020889006544951516,0.002551037088385444,-0.0030840126536969548,-0.006755026787705787,-0.05941645182101274,-0.01374768572387286,-0.009912849125784051,0.03222428222835072,-0.0037758335471030913,-0.0010715264605520858,0.013645892991243969,0.002266624140405682,-0.007634136535675906,-0.005935318155330882,-0.008292533090297094,0.0038118551524124467,0.013680201375212642,-0.0013502086602691366,0.045020383429470456,-0.003124285870418353,-0.008823491227077596,0.006022974973112882,0.016016748009022086,-0.007040797336696936,-0.008206694748143395,-0.007735277949217689,0.03156712547030893,-0.004207248473647063,0.015453120688108335,-0.011156841422301778,0.017002783571377522,-0.013248486113033087,-0.0025557100785917886,0.003204182528659505,-0.0084754813576976,0.0063381235759611965,0.004327449393140226,0.005765939266123565,-0.006842936056491222,0.00937908655570907,0.0016483403191942525,0.04192334717238255,0.007285779400308057,0.0004541703374336681,0.003798712522242509,0.008209596012481946,-0.005320659077352019,-0.008828736996895459,0.00633664236862419,-0.0072227647557240315,0.010048992858355144
2026-03-18,-0.01687444479508171,-0.05196576991199264,-0.02005240868008018,-0.017668453253944172,-0.0322580528980565,-0.008483174222885026,0.01604609645177768,-0.026721659434966072,-0.023666721321208728,-0.024767666852414494,-0.016743973290810454,-0.019582210425337365,-0.022910547686428306,-0.009517762380593098,-0.013718029286937994,-0.002780615276474885,-0.005694167336706024,-0.01257323182434189,-0.01646430137772703,0.00891284270768744,-0.011937319338906849,-0.02690690055015421,-0.05019952131306371,-0.017882512959266017,0.006348174097683179,-0.016302624762408957,-0.004966516038967694,-0.021067187403232768,-0.02392723180023415,0.003232784771609598,-0.0056420058845111365,-0.01900522243728886,-0.00877372737823734,-0.016547577758936782,-0.01969966171036608,-0.013872420291514143,-0.00822369425931635,-0.0037406233126255906,0.017084275953681116,-0.021537401259040356,-0.006888257556786015,-0.010051468278433395,-0.010388577259506704,-0.0019329221474320146,-0.030753053260578422,-0.006481741639145278,-0.01760950937273076,0.022015373939453964,-0.02719471061142331,-0.010419253205622536,-0.003485794183459623,0.0029627028745808914,-0.020752778710390385,-0.011091958246617684,-0.01322083821285358,0.00935051699570466,-0.03596014630640043,-0.0077714244595281645,-0.03574951047411601,-0.032393360934900306,-0.025371010932280336,-0.013907826750958585,-0.011209939244207434,-0.026700632008901715,-0.02747511013256676,-0.011823618832376703,0.006969401428307931,-0.019078100591435554,8.669313309050963e-05,-0.016967491274433533,0.003603182870828947,-0.029934649467957763,-0.02578822913597234,-0.008409798772097021,-0.01157161409871632,-0.018913752159075425,-0.004735978320107859,-0.03148926876329894,-0.014895521868192096,-0.038708594140403396,-0.008511260340401505,0.006049211618338601,-0.05032281294876095,-0.00692011313728369,-0.017604442790825292,-0.003306591543845383,-0.015798899169726877,-0.016965981592614643,-0.03154447465460952,-0.016254640751756533,-0.018873729676319617,-0.014526253247445498,-0.011266893867343364,-0.023728995296040112,-0.009512181419645271,-0.005040723450403961,-0.030603648009568274,-0.01840851966472079,-0.000524720125779865,-0.024784159213753765,-0.007682146137123036
2026-03-19,-0.003920930967820313,-0.010127661573062996,-0.011982651900250718,0.04304387609207638,-4.062807656890488e-05,0.02214778685195662,0.029128634127283615,-0.004438291183535004,0.011456044422333278,-0.005288991452693126,0.012376190901643547,0.0018342018008830063,-0.02335070969034192,0.003843606382150311,-0.01987954699194794,0.0013321593056139225,-0.021222809836924594,0.002093151207645194,-0.006171672604787126,0.010858507446178223,-0.00716532853446572,-0.023080426950619737,0.01435069822275481,-0.0022760149874162527,0.01916693561260252,-0.005245280208406533,0.003344722480835838,0.011726834823162946,-0.015885993543363952,0.014249063999993705,-0.006024350179652083,-0.007258464282360544,-0.002212846758750442,-0.007724515091661166,0.000153935911231029,0.018213558102611493,-0.010555760224881361,-0.031067272624212716,0.022039261233349983,-0.001273923733698057,0.003536074805149836,-0.0018608683394277792,-0.0018200011968599883,0.004990837256617198,-0.008219222882301591,-0.003870895673129038,-0.004888752935765739,0.025538564447122214,0.018912649411855664,0.004605073239822177,0.001348643485331369,0.0007994110433215962,-0.005528473900180186,0.0025175142596689515,-0.0005990483289814996,-0.007426630423865932,-0.005971657797011809,0.041297665889501234,0.00546608033706808,-0.019478798814380527,0.0003541787298433352,-0.0038985851036882346,-0.014585467410955566,-0.01633579633795934,-0.0009212088613753666,-0.002620113989151185,-0.0023908391160931686,-0.007070176962847952,-0.03781436926195425,0.015941118077558825,-0.03125659112840762,-0.0005610929442724233,-0.003869514070432678,-0.010199568445272478,0.017135512836612854,-0.005210274892665234,0.003294312548932199,-0.01274629757240131,0.01904816601386239,-0.007894595653204939,0.006208345399475013,-0.018723138043537646,0.03421108578747978,0.007611460892721356,-0.0032111314762279797,0.007424980028582606,0.012039400959942936,0.011878863295252229,-0.00014515918616708756,-0.03177353995904619,-0.013051708189335987,-0.01721898331804006,-0.013681230663550425,-0.010102751482959471,-0.002891305854271442,-0.0003897643817987184,0.002307523325795424,-0.0022182239170122076,0.00262497800768946,-0.0072963146182618566,0.0036170120053331534
2026-03-20,-0.0038962445152316283,-0.005624693894527022,-0.016139575842025633,-0.017489539736301407,0.008780797410813168,-0.000419912743004458,-0.019194243481266637,-0.006058658506558956,-0.0326658442161859,-0.01623874055782004,-0.029170791669766216,0.001932672535580382,-0.03012226751772451,0.003190863716782344,0.006927779378296917,-0.012056474093314562,-0.010841558161106879,0.0003481187355542925,-0.001121559634045144,-0.003004088491166068,-0.01128296459002176,-0.004444378999516885,0.0013802977690657858,0.009625662065884333,0.007141748848061846,-0.0025133475736714983,0.002000080803421289,-0.010953978225507144,-0.005288060265936756,0.0014395623094578536,-0.013830721630627374,-0.00399765229119986,0.0031250523944070796,-0.022583758541279253,-0.013471918804169314,0.007694212994252547,-0.011011682429231118,-0.016528846914585893,-0.02999807028207968,-0.027637969524594297,-0.013281063164783613,-0.022699753848704596,-0.01995898201913937,0.004978396630339388,-0.02272931238089848,-0.03287780123235562,-0.03434911764630044,-0.050021683803066486,0.0007029625493910618,-0.004083911164106446,-0.0093855479226167,-0.004896382729087878,-0.010589053864230147,-0.0033686741183435176,-0.011771108603158886,-0.015811555347574835,-0.022114878186389464,-0.024060877604351272,0.010546825181296793,-0.0023579840372847105,-0.004956678530200542,-0.008173091353799622,-0.021493388495351096,-0.010580876696298813,-0.009220761516772424,-0.00017510195797521,0.018416880886199305,-0.018379451907360234,-0.04810137299176742,-0.03149008690075061,0.00087204962848908,-0.02002249376905596,-0.02551425333537649,-0.03281811115811839,-0.037551520249813786,-0.01767720768240666,-0.016052559131923494,-0.0038662429596962866,-0.03211716492313166,-0.0015914458872906545,-0.010511897820624672,-0.012803203793207096,-0.03422727704433848,0.007128479385086095,-0.029512650522807382,-0.0354920985457291,0.02054788714878164,0.008889694539293336,0.00910016606245434,-0.03244805872728129,-0.0058420392410732935,-0.019246044846340737,-0.017294273503399182,0.003159963680656297,-0.0072493448762801505,-0.0009746406364817828,0.006372888785448394,0.010105109415022628,0.015839714285484696,-0.015077521223579304,0.009547273778944598
2026-03-23,0.014113480475494988,-0.0006828025439478136,-0.00578415124359799,0.00014996539023481859,-0.002055186457303293,0.013247056316676442,0.006705363495001615,0.005664162355267344,-0.001640327455282642,0.02322639327005427,0.04082486687093789,0.021692052850116772,0.01686146282930112,0.007633584682874561,0.01682449664966712,0.017402481999111652,-0.008350667978342385,0.012354247686452435,-0.0019960732112215274,0.019357238745693728,0.030578103416996516,0.00035236482159906046,-0.0003445489261469925,0.013997493863444843,0.0021273620643786906,-0.006787899071718839,-0.0010236852983915856,0.015067536550089633,-0.0026580862532676885,0.017250831375023923,0.016615280703841773,0.0034328134259280496,-0.015676868199164695,0.004179480826351778,0.013109661422662677,-0.008555122345468291,0.004598278810863388,0.016562641160687397,0.037094489351675586,0.0009473771420660526,0.039967089200448225,0.0007697604728611473,0.003521661147902977,0.02180613969852141,0.03164457281758226,0.006817122977108125,0.027588177794025226,0.0031912330307053427,0.003204786839979823,0.00014646802945783577,0.0002124274075954169,0.01169041039319807,0.004816061676943928,-0.020690390013293647,0.004246099672653436,-0.017818742745732474,0.04282601680264797,0.021676287156297214,0.008180215802235491,-0.001230374859446437,0.011563778760134591,0.011722321582087636,0.017518486818262513,0.037960272307233645,-0.0012409529016651488,0.013137151830363125,0.017650315888961154,0.002959136952026542,-0.04386378691875292,0.008156438895704055,0.01698973604637999,0.00649230340257434,0.005163976345420318,0.0170237820072745,0.031133101258305818,0.005598601695838479,-0.0074155861885228935,-0.0020099381280457296,0.0674276888503087,0.0007970380867268201,-0.011932197402933054,-0.016855047687872604,0.013830400213863614,0.006761108262987259,0.003854848667186328,-0.016420977179378293,0.015895517541254733,0.0078626875641854,0.0013910229346580927,0.035031022251806876,0.007692738765750162,0.016646411789061455,-0.02195285704620098,0.01468587750845618,0.018881661342111666,0.005268329396023619,0.009349554300566831,0.012004821265630294,0.008762858106504012,0.014283380197674056,0.009143907680765118
