Date,AAPL,ABBV,ABT,ACN,ADBE,AMAT,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BKNG,BLK,BMY,BNY,BRK.B,C,CAT,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,FDX,GD,GE,GEV,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,MDT,META,MMM,MO,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2026-03-10,0.2733228928,0.2890013018,0.25654940260000003,0.5342210028000001,0.5288126869,0.5532123232,0.5441410407,0.2860439118,0.2834939004,0.3350870821,0.4874613894,0.3453312959,0.3787008753,0.32023919030000003,0.3713064418,0.34775360040000003,0.255992208,,0.1822655517,0.3832060842,0.4119330135,0.2287376505,0.3008908008,0.39642582660000003,0.3471779492,0.2264478858,0.43857646600000005,0.2817100949,0.3603583815,0.2803949208,0.29620001160000003,0.3004155838,0.2803862699,0.2050044492,0.347236861,0.4586416674,0.2752505193,0.3409658504,0.5154202979,0.2726425507,0.3660595325,0.31815949060000004,0.3188711504,0.3854326878,0.25886350140000003,0.26295823290000003,0.37140902600000003,0.6271125082,0.4774959181,0.3365270463,0.2315726558,0.3088314587,0.1888528267,0.25520374630000003,0.3576685719,0.3332542978,0.2590813065,0.6604310467000001,0.2709952565,0.1949000606,0.2631375171,0.23665701220000002,0.32284415050000004,0.317852794019582,0.229178483870976,0.293927955,0.3671165402,0.2879780863,0.7810459799,0.2757000687,0.3455927963,0.4965861636,0.5107984319000001,0.4018349599,0.68401838,0.2324592398,0.2567748926,0.2278528445,0.5338542231,0.2859264666,0.36761172280000004,0.314005229,0.31086608530000004,0.3088308929,0.2110789821,0.24647225020000002,0.27113807970000003,0.3012727329,0.2973296172,0.4389097041,0.35387640140000004,0.395108662,0.42211860440000004,0.2630500056,0.3369355056,0.32635597790000004,0.26912017800000004,0.2519923394,0.3569030145,0.269975363,0.3172953757
2026-03-11,0.26658284930000004,0.2853507353,0.2606850864,0.5319540476,0.5280317629,0.5522613873000001,0.5264812437,0.2815095365,0.284420687,0.3272959355,0.4717258794,0.342823955,0.3680863418,0.3093632967,0.36060205640000004,0.3586768469,0.2781515368,,0.1897871911,0.3881007662,0.4165679533,0.2305773375,0.2806637152,0.4046223592,0.3414006846,0.2257268195,0.43225676080000003,0.2837856198,0.3583861249,0.2831929616,0.2993613795,0.2930550046,0.28602624330000004,0.195743889,0.3365341418,0.4531543564,0.2705572607,0.341702618,0.5154739564,0.27132148570000003,0.3711332223,0.3071820222,0.3102151312,0.3781146575,0.2822143816,0.2672971168,0.3793027053,0.6033514821,0.4808817872,0.3269548044,0.2384452609,0.3082077989,0.19885672540000002,0.25236772890000003,0.3605639868,0.3304766551,0.27631722140000003,0.633439375,0.27884628300000003,0.202656939,0.2563942487,0.23842231430000002,0.3186730142,0.3176330672846133,0.2260672221395708,0.2952091515,0.36377970190000003,0.269833855,0.7598136233,0.2743963478,0.3360254925,0.4955709969,0.5062447897,0.3939003861,0.5606486665,0.2483563043,0.2518001026,0.2245383122,0.5163339136,0.28821879780000004,0.38145169090000003,0.3029097371,0.3145108317,0.31218941180000004,0.20808936690000002,0.2446074655,0.2715477255,0.2985518237,0.29729902210000003,0.4328610808,0.3466391346,0.3801651814,0.4158779897,0.2606691695,0.3308593039,0.3181149736,0.271066629,0.2581098228,0.3610110898,0.27078603630000003,0.30399554700000003
2026-03-12,0.2857807972,0.30657527830000003,0.2728011729,0.5405904675000001,0.5307474982,0.5604452979,0.5452641606,0.3011529374,0.2890608591,0.3644034445,0.4858258453,0.3707246174,0.382071639,0.3346773032,0.3856544514,0.3958312107,0.2964632202,,0.20286261900000002,0.4211548137,0.4461551474,0.2409847464,0.3197507328,0.4375799783,0.36465770740000003,0.227011713,0.41797351250000003,0.291982646,0.3718693104,0.2978602187,0.3132797741,0.3251266501,0.29331147890000003,0.2089822137,0.3773468648,0.4555946242,0.2757813945,0.3838095966,0.5296864668,0.299931459,0.3857551088,0.3240999543,0.3285650069,0.4224035139,0.3041995851,0.2826044392,0.38113979880000004,0.6331088759,0.4880806207,0.3542042487,0.26778430400000003,0.3379551403,0.20808088530000002,0.2729982917,0.38290053350000003,0.3350330224,0.2828719851,0.6665375219,0.2924658717,0.21521644,0.29598293670000003,0.2416596132,0.3450037412,0.32981766784131095,0.23213973400115784,0.31075022020000004,0.4089064643,0.287066021,0.7574146967000001,0.28081272630000004,0.3504636803,0.5215303932,0.5176662299,0.4200061956,0.5617982342,0.2612583363,0.25846176330000004,0.2384768994,0.5264429498000001,0.3029539787,0.3790831403,0.3174667215,0.31832251500000003,0.3393131843,0.2086811027,0.2650187646,0.2701345318,0.33517026920000004,0.3008569193,0.4592812475,0.3680689673,0.3965185391,0.4554491627,0.2757836265,0.3407661279,0.33970344420000004,0.2933196575,0.2549473358,0.3920157564,0.284997314,0.3221650743
2026-03-13,0.2970657622,0.30862563800000004,0.2801450075,0.549434772,0.3977042307,0.5670936449,0.5394105777,0.3022531369,0.28516771420000003,0.3547753554,0.4900695835,0.36856270490000004,0.3806169343,0.3546369359,0.3731620751,0.4040438564,0.2968429808,,0.20229475400000002,0.4171815249,0.44760221840000003,0.2522348331,0.30384363610000004,0.4269881283,0.3679511623,0.22937149110000002,0.4237315535,0.2937318608,0.3726142811,0.2919939116,0.3211932963,0.31977079740000003,0.2982534917,0.20643788670000002,0.37300840500000004,0.46958604660000003,0.2781508535,0.3795685989,0.5311372157,0.3084757376,0.3970301631,0.31619187730000003,0.3259707623,0.42133617760000003,0.2893775831,0.2872185903,0.3823917334,0.6455865204,0.483764636,0.3687838147,0.2727178534,0.3442263848,0.21010075520000002,0.2673188206,0.37667643300000003,0.3222339819,0.2893788378,0.6593012518,0.28651992330000003,0.2056429278,0.2877528298,0.240921716,0.3535277953,0.33150678542818335,0.23499579975938875,0.308159104,0.4077357549,0.28554625,0.7408053674,0.28586672300000004,0.3604734598,0.5178126621,0.5098486836,0.41664990820000003,0.5527941902,0.26356746540000003,0.27132851150000004,0.2508686381,0.5132353311,0.3030194014,0.3863800808,0.3135227209,0.3109425337,0.3427957921,0.2087800596,0.2601978032,0.2666260713,0.3543578275,0.2897975018,0.4588727771,0.3599613424,0.39429722510000004,0.4322506246,0.2768882743,0.3461678737,0.34207294920000003,0.2809915078,0.2569823898,0.3932500776,0.2816775832,0.3234992386
2026-03-16,0.26881343950000003,0.30551983180000003,0.2684474553,0.5255750224,0.4104977218,0.5518106763,0.5284982532,0.3140070936,0.2794986474,0.3257833396,0.47077510910000003,0.3519832053,0.36878028900000004,0.3444852827,0.3566770608,0.3939626832,0.2796698274,,0.1949980191,0.4020184419,0.4151945816,0.24614745000000002,0.29897953390000004,0.40991960380000003,0.35409353790000003,0.2251120378,0.40222001150000003,0.2765098769,0.3804196026,0.27794546800000003,0.314265301,0.3148977213,0.28453714220000004,0.20418588880000002,0.3585036782,0.4472021734,0.267467809,0.3675012958,0.5170017914,0.3013708838,0.3799277466,0.2979157385,0.30263250340000003,0.4068463174,0.2799123629,0.2760926905,0.3632221526,0.6388954751,0.4687346027,0.3480339344,0.26437149730000004,0.3280183894,0.20283685240000002,0.255904197,0.37468928900000004,0.3060102918,0.28486646,0.638137861,0.2740187914,0.2000347203,0.28078351290000003,0.23139873390000001,0.3273915765,0.32062116458280426,0.22831979769569122,0.3116680055,0.3977996589,0.2648553228,0.7510552026,0.26887021110000003,0.39498802520000004,0.49257174000000004,0.4903986722,0.3953961854,0.5349733972,0.252560204,0.2515297755,0.23740933860000002,0.49739073170000003,0.28905132840000003,0.3696508338,0.31482314770000003,0.3138951928,0.3240483898,0.1912060675,0.25584411160000003,0.2602268001,0.3450113066,0.29093703390000003,0.4327108704,0.35151025500000005,0.37680291590000003,0.41492012040000004,0.2810154143,0.3422897496,0.3394371592,0.2589565655,0.2491125706,0.3830461952,0.2682265266,0.3021601391
2026-03-17,0.2501108905,0.2979875769,0.2593380946,0.502604238,0.3663976902,0.5190959499,0.49148798870000004,0.2850162707,0.2597539031,0.3037593022,0.4438648483,0.32690647240000004,0.3563259171,0.336370379,0.3376985185,0.3664125347,0.2872790731,,0.1869808942,0.3873261677,0.38246353850000003,0.2349760525,0.26553316720000003,0.3868159719,0.34167667420000003,0.21015771100000002,0.3774488753,0.2649448742,0.3646084388,0.2678676334,0.29955993010000004,0.2999785265,0.2608297676,,0.33891330410000003,0.44072401710000003,0.2601749782,0.3426728691,0.4857890763,0.2872104299,0.355862357,0.27778024160000003,0.2807158939,0.3911208822,0.264854174,0.25540425510000003,0.3285991035,0.5926516930000001,0.444466234,0.33497017630000003,0.2648273472,0.31536566920000003,0.1897078368,0.24861854490000002,0.38153659640000004,0.30846025180000003,0.27708087200000003,0.6042200882000001,0.2646785906,0.1869772636,0.2733113144,0.21681489140000001,0.3074127263,0.29231877569639175,0.2223881472139506,0.2964901296,0.3763484768,0.25041274880000003,0.7153306073,0.2666621373,0.3838072021,0.4855860521,0.46867824950000003,0.361825591,0.4952953545,0.2693962841,0.2553260446,0.2220362408,0.4811740544,0.2837978813,0.3308050717,0.2962275553,0.3014602458,0.31041627380000003,0.1921496737,,0.2484291965,0.3190361392,0.2843317564,0.3937926138,0.3316526912,0.3624734571,0.39957074670000003,0.2608273452,0.3151885018,0.31917098650000003,0.24920033630000002,0.23696111450000001,0.3713379364,0.25601971630000003,0.2905524262
2026-03-18,0.2722850263,0.3214226622,0.2957653435,0.5173068897,0.3737919786,0.538964093,0.5100020201000001,0.3005796107,0.27981394130000004,0.3279045644,0.45564905800000005,0.3473420305,0.3625306354,0.3542849698,0.3593233193,0.35871090780000003,0.2940209892,,0.191674955,0.4125853801,0.4050233931,0.2481260854,0.29436136160000004,0.39597687740000004,0.3478898643,0.217704476,0.3850822998,0.274454655,0.3742026925,0.2736937451,0.303876839,0.3150435561,0.277206938,0.2091447952,0.3449255961,0.44072810770000004,0.2709038239,0.3477256717,0.49691627320000004,0.3104690679,0.3708585534,0.2919129311,0.3037754576,0.4042911314,0.2862255215,0.2543908669,0.3326899839,0.6008636977,0.4440158521,0.3415391155,0.2817253976,0.3247616448,0.20281244810000001,0.2514195258,0.3739464722,0.3063486338,0.29732835420000003,0.6307180662,0.28235622450000003,0.2038145053,0.2733857515,0.2286075686,0.3247186454,0.31189413467008736,0.23540788114790204,0.3134023408,0.3959911364,0.269635614,0.7091583016,0.2674872164,0.4139739354,0.5000441147,0.4806892049,0.3631976369,0.5087267572,0.2895522935,0.2673935331,0.23641158820000002,0.4853326605,0.28816861650000003,0.3414748032,0.307928203,0.32269573290000003,0.3210958813,0.2059275404,0.2379920842,0.2589829858,0.3337848825,0.2971079367,0.40452759400000005,0.3408162051,0.3795303319,0.4134099527,0.2691775347,0.3260820814,0.3241256106,0.27650860110000003,0.2453302215,0.3831627039,0.2697839144,0.2944884564
2026-03-19,0.2632026115,0.3252814634,0.3413215535,0.40856217040000004,0.3698151186,0.5284135981,0.5026895187,0.3004341609,0.2840621532,0.3271783921,0.43992471180000003,0.3499325788,0.37566801990000004,0.34187351390000004,0.36425797320000003,0.3571925389,0.2962746919,,0.1944892672,0.4053957986,0.3994297358,0.26113526670000003,0.3017704967,0.40802637890000004,0.3582209282,0.2237991937,0.3777084209,0.274943651,0.3893416404,0.2897052329,0.2986954336,0.3173375868,0.2794565161,0.2023182157,0.3461000113,0.42301922080000004,0.2680931314,0.36385470340000003,0.5010122867,0.304379875,0.36531646570000004,0.2951852601,0.2995780443,0.4067873229,0.2908283507,0.26651062870000003,0.3580963707,0.6154043465,0.4437813627,0.3567043727,0.2845832414,0.3257569676,0.20876394980000001,0.2452504016,0.3760870213,0.32756975800000004,0.29580945340000003,0.621300672,0.2671854668,0.2228942133,0.27618986030000003,0.2265122158,0.32652869830000003,0.3131831485912421,0.22944732503127202,0.3121997452,0.40044510710000003,0.2638928946,0.6515517575,0.2726898425,0.4229404054,0.507318869,0.49085644570000003,0.3598397258,0.5053713095,0.2943137916,0.2674093634,0.2441113484,0.4835713789,0.3044257266,0.3422609828,0.315802356,0.3250724249,0.3423097249,0.2000779587,0.2410360199,0.2662855033,0.33594259460000003,0.3032132493,0.4201062553,0.35828566910000004,0.37396776190000003,0.42578108130000003,0.2707485012,0.3286538553,0.3306144151,0.2640960154,0.2473930574,0.3850060863,0.274432328,0.3167590575
2026-03-20,0.2755831144,0.33620080950000003,0.30712682220000004,0.4214998518,0.37219076630000003,0.5640782172000001,0.5212405015,0.3101682945,0.3060663763,0.3411744976,0.4621773978,0.36121627300000003,0.40385527720000003,0.3554027631,0.37871832590000004,0.3725431104,0.31211798150000003,,0.1973708693,0.4287347079,0.43309153720000004,0.2605360933,0.3240049162,0.4205204651,0.36523780180000004,0.230195066,0.4483298482,0.29532342780000004,0.41767514580000004,0.2994718863,0.29722073800000004,0.3331664016,0.2831123209,0.2218711,0.35473645260000003,0.3497067495,0.2678954585,0.3851509133,0.5329109470000001,0.3283626291,0.3815462471,0.3109909122,0.3157112865,0.43218893700000005,0.3048043234,0.2881730726,0.4004466827,0.6372402698,0.45192740940000004,0.38595798270000004,0.28929637810000003,0.345873666,0.2133712445,0.23316429900000002,0.3816633061,0.33831076200000004,0.31194565900000004,0.6624744581,0.2720043313,0.2218435149,0.28178078840000004,0.23951382570000002,0.3412677717,0.32586210664140003,0.23473459926153648,0.3142713719,0.4153606763,0.2799956733,0.6672892905000001,0.30484806270000003,0.43770697540000003,0.5183716539000001,0.5144889751,0.3858831317,0.5308361158,0.2995506805,0.26927724210000004,0.26079845620000003,0.508440415,0.3225205949,0.3706252835,0.32714771470000004,0.34064982460000004,0.35019544610000003,0.2244795594,0.25717120190000003,0.2793251543,0.346108212,0.3123133872,0.4464966012,0.36600742680000004,0.3822641975,0.4433296706,0.282203029,0.3369463662,0.3308782791,0.2747539778,0.2454314833,0.3994039521,0.2858657238,0.316048686
2026-03-23,0.26541101,0.333148981,0.3148010552,0.4263421429,0.3813827421,0.5470883658,0.5092282124,0.3091541094,0.3147738259,0.3227014288,0.44151492000000003,0.3682384018,0.3977167954,0.3460120923,0.3601352477,0.3690080647,0.2983035835,,0.1928382967,0.4123718905,0.4032948945,0.2730414023,0.3566997777,0.4254898347,0.35539914100000003,0.2334129338,0.4053082139,0.27598103830000004,0.4079236543,0.2920727352,0.3073521609,0.3511454229,0.2896109722,0.2146870375,0.3427725695,0.33847089410000003,0.2791941128,0.4071287723,0.5370280368,0.333296751,0.3621474932,0.3093903605,0.3145030432,0.41557611440000003,0.2955353187,0.2900279846,0.4120527506,0.6341459858,0.4586687661,0.42353942250000004,0.2753375899,0.3319857244,0.2005001276,0.24381519999999998,0.3737724767,0.3624329643,0.30739113430000004,0.6623864159,0.2705127368,0.22183246210000002,0.2820394774,0.2356457867,0.3332852288,0.33472823950692543,0.23581861402665477,0.3127774277,0.4029858316,0.2644496471,0.6336390323000001,0.3036527948,0.4242922887,0.5037242084,0.5295394568,0.360818766,0.5035410914,0.2867173001,0.2593745853,0.27517044220000003,0.4819029326,0.3461732018,0.3626996723,0.3419140624,0.3665811127,0.3484138015,0.2147037598,0.26611209880000003,0.2947640325,0.3590865247,0.3279501291,0.4360424625,0.3931464528,0.37923107840000003,0.46954741590000004,0.2995390794,0.3245747842,0.33167894330000003,0.2685646605,0.2372968969,0.3882154238,0.2682686884,0.3137191159
